Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1750	0	-3294.94	-3307.86	12.9185	3.947096	0.1383319	0.0290278	0.0294347	0.0136417	0.0332288	0.0239512	0.0238648	0.0193279	0.0415036	0.0202523	0.0262784	0.00970063	0.0178202	0.0525023	0.0602226	0.03082008	-0.06911981	0.00707171	0.41602	0.00197525	0.0145645	0.545282	0.0150872	13.85892	0.1259287	-3.479589	2.43856e-05	0.00730635	0.206418	3.78625	0.279126	0.299268	0.141037	0.280569	0.05680888	2.216708
1751	1	-3293.36	-3301.37	8.00943	2.57938	0.2033762	0.0103199	0.0303771	0.0507652	0.0997882	0.0530231	0.0131986	0.0281933	0.0470076	0.0270289	0.00650791	0.0272143	0.0303537	0.0242468	0.0788206	0.02925177	0.07707142	0.00830888	0.466212	0.00754419	0.0187898	0.488413	0.0107315	7.413665	0.03790044	-3.531815	0.000595709	0.0357456	0.392412	3.57125	0.304668	0.287295	0.138872	0.269165	0.1149719	0.3296497
1752	0	-3285.41	-3295.61	10.1999	2.60735	0.1675135	0.0463169	0.030263	0.021854	0.0537536	0.0452769	0.0307638	0.0152426	0.0311502	0.0258547	0.0514131	0.0406738	0.0162094	0.0180487	0.0671059	0.02884644	-0.2077459	0.0139464	0.578713	0.000759933	0.00708222	0.394292	0.00520641	9.275109	0.2992489	-3.545769	0.000139134	0.0173807	0.293804	3.68868	0.306272	0.295655	0.127918	0.270155	0.09150303	3.270372
1753	1	-3291.12	-3303.5	12.3824	2.57938	0.1697718	0.0118205	0.0216139	0.0741258	0.0668813	0.040499	0.0273268	0.0252445	0.0259847	0.0310291	0.0304702	0.0226599	0.0407205	0.0251511	0.0150127	0.02925561	0.07863753	0.0205931	0.523164	0.00416506	0.0132157	0.433001	0.00586147	12.78273	0.05051153	-3.531684	0.000155274	0.0183547	0.300353	3.68114	0.28904	0.298871	0.137766	0.274323	0.1291491	0.3911103
1754	0	-3283.03	-3297.45	14.4234	2.536167	0.1725623	0.0110885	0.0406672	0.0257221	0.061529	0.0340693	0.0352527	0.0290573	0.0257929	0.0167399	0.017253	0.0288026	0.0179188	0.023752	0.0337752	0.02382169	-0.1095753	0.0181418	0.519817	0.00259681	0.00619568	0.449751	0.00349766	16.57335	0.1200079	-3.737159	0.000177122	0.0195948	0.30839	3.67184	0.293818	0.288674	0.129358	0.28815	0.01043257	11.5032
1755	1	-3293.63	-3300.33	6.70538	2.57938	0.188587	0.0237494	0.0351711	0.0514055	0.0696876	0.040499	0.0319979	0.0292824	0.0173767	0.110892	0.0218536	0.0311209	0.0172746	0.0151292	0.0679334	0.04311973	-0.2582034	0.0141783	0.516517	0.00699818	0.00554758	0.453558	0.0032006	15.74002	0.2639583	-3.143775	0.000349746	0.0274616	0.353221	3.61897	0.310849	0.276673	0.142547	0.26993	0.005754909	45.86662
1756	0	-3285.51	-3297.71	12.1946	2.568894	0.1871524	0.0174197	0.0307892	0.0303828	0.0479807	0.0726834	0.0320512	0.029068	0.0215485	0.0331714	0.0267485	0.0221997	0.0223004	0.0374996	0.018582	0.02996114	0.3164634	0.0109688	0.524576	0.00255906	0.00217063	0.453868	0.00585796	23.92359	0.06054884	-3.507854	0.00033065	0.026708	0.349304	3.62366	0.294884	0.307984	0.121094	0.276038	0.3770122	0.1606018
1757	1	-3290.48	-3301.09	10.6051	2.57938	0.1937656	0.0183139	0.0199208	0.038093	0.0643954	0.0461121	0.0515021	0.0192395	0.0197961	0.0250384	0.0415675	0.0299035	0.0193153	0.0132122	0.0702738	0.03454376	-0.01669484	0.017368	0.485977	0.00446857	0.0130054	0.469303	0.00987842	13.39282	0.03709147	-3.365528	0.00042537	0.030258	0.367192	3.60213	0.306108	0.309252	0.114651	0.26999	0.02039663	1.81851
1758	0	-3283.53	-3297.86	14.3305	2.831226	0.2032565	0.00898431	0.0321744	0.0196406	0.0583157	0.0210774	0.0216364	0.0234192	0.0197889	0.0108091	0.0452143	0.0288002	0.0168796	0.0117665	0.0264638	0.02073899	-0.230958	0.0129649	0.515628	0.0095283	0.0020445	0.453793	0.00604128	23.94839	0.2490514	-3.87574	0.000593332	0.035675	0.392103	3.57163	0.299415	0.297736	0.151958	0.25089	0.01809342	13.76475
1759	1	-3290.12	-3299.96	9.83255	2.596904	0.1647482	0.0212042	0.0222382	0.0438193	0.0753988	0.0601558	0.0374749	0.0202908	0.0206654	0.0361906	0.0444909	0.0281453	0.00714042	0.0158675	0.030392	0.03274523	-0.1335806	0.0147574	0.517181	0.00364779	0.0114261	0.433769	0.0192186	17.7353	0.1603722	-3.418998	0.000121138	0.0162246	0.28573	3.69792	0.297405	0.299009	0.121668	0.281918	0.02679161	5.98591
1760	0	-3285.96	-3300.86	14.9005	2.831226	0.1529592	0.00769688	0.0298384	0.0222213	0.0383088	0.0326253	0.0226557	0.0148881	0.022541	0.016286	0.0435712	0.0216004	0.0170675	0.00923483	0.0203275	0.02281214	0.003231719	0.0107735	0.4866	0.00364015	0.00419216	0.476989	0.0178048	25.57668	0.07521152	-3.780463	6.34424e-05	0.0117618	0.250733	3.73744	0.287577	0.301967	0.140543	0.269913	0.07844324	0.9588018
1761	1	-3292.26	-3296.78	4.51342	1.958094	0.1942603	0.0123902	0.0301712	0.0611035	0.096742	0.0601558	0.0343646	0.021547	0.0202377	0.0984654	0.020185	0.0423652	0.0367757	0.0195719	0.0715441	0.04357914	0.1352246	0.0109254	0.497857	0.00415446	0.00430416	0.471739	0.0110194	15.05018	0.07666599	-3.133177	0.000433162	0.0305312	0.368512	3.60052	0.304649	0.287046	0.143332	0.264973	0.2118906	0.3618188
1762	0	-3288.3	-3301.18	12.8847	3.096826	0.1376777	0.0131103	0.0347041	0.015716	0.0476036	0.0491883	0.0250786	0.0273325	0.0289178	0.0359332	0.0312407	0.0182111	0.0103392	0.0257741	0.0105104	0.02402041	0.1803657	0.00780702	0.500891	0.00182345	0.0111172	0.471858	0.0065033	39.75168	0.09272166	-3.728851	2.32538e-05	0.00713537	0.204425	3.78842	0.291936	0.320441	0.128795	0.258827	0.2730873	0.3395312
1763	1	-3294.66	-3302.88	8.21886	1.958094	0.1681573	0.0186886	0.0373198	0.0415416	0.100981	0.0326101	0.0480692	0.0113109	0.0149977	0.0464324	0.0417473	0.0409452	0.0221178	0.0162117	0.0507044	0.029308	-0.002492693	0.00689994	0.49205	0.0047532	0.0114211	0.47558	0.00929611	16.17438	0.1131398	-3.529895	0.000143599	0.0176556	0.295675	3.68653	0.310821	0.290578	0.128734	0.269868	0.1106471	1.022528
1764	0	-3288.61	-3301.32	12.7034	3.279141	0.1623916	0.0476642	0.0320661	0.0238743	0.0445871	0.0531043	0.0326183	0.0170954	0.0381878	0.0336167	0.0170747	0.0411644	0.0135218	0.0376711	0.0336749	0.0280547	0.08734605	0.0143711	0.432946	0.000124894	0.0148363	0.525853	0.0118681	11.8065	0.05480577	-3.573599	0.00010725	0.0152717	0.278806	3.70582	0.301227	0.301383	0.144262	0.253128	0.1421518	0.3855439
1765	1	-3288.96	-3298.04	9.08323	1.958094	0.194766	0.0286592	0.0521522	0.0564739	0.0740505	0.0451727	0.038128	0.0209733	0.0114717	0.0475392	0.0318318	0.0222849	0.0133252	0.0218146	0.0429341	0.029308	0.008233183	0.00639278	0.507023	0.00238602	0.0150293	0.461698	0.00747089	18.1937	0.075044	-3.529895	0.000441232	0.0308116	0.36986	3.59889	0.286904	0.3102	0.131298	0.271599	0.08327718	0.9011352
1766	0	-3286.89	-3300.05	13.162	2.968604	0.1838449	0.0981444	0.0361848	0.0255788	0.0530928	0.0457596	0.0305822	0.022607	0.0152731	0.0310745	0.0194469	0.0240119	0.0125651	0.0301052	0.0485898	0.03331567	-0.08765274	0.0132001	0.438415	0.00134036	0.00897533	0.532496	0.0055734	6.877814	0.1122421	-3.401728	0.00028953	0.0250062	0.3402	3.6345	0.317782	0.284672	0.137842	0.259704	0.02458937	4.56466
1767	1	-3290.48	-3297.01	6.52387	1.958094	0.1808155	0.0408472	0.0425931	0.0567044	0.0808306	0.0377722	0.0406189	0.0776115	0.0192654	0.0479506	0.0249222	0.0155026	0.0308789	0.0415348	0.0252714	0.03420435	-0.364434	0.00845734	0.543746	0.00205086	0.0161178	0.428112	0.00151672	16.52786	0.5552561	-3.375403	0.000255277	0.0234924	0.331771	3.64448	0.296332	0.300838	0.119278	0.283552	0.1908222	2.90981
1768	0	-3288.41	-3301.09	12.6795	3.584923	0.2118559	0.094405	0.0312989	0.0176991	0.0453452	0.031537	0.0261774	0.0417813	0.0416451	0.0314264	0.0154908	0.0227507	0.0121503	0.0182371	0.0347587	0.03613877	-0.002517599	0.0169534	0.464438	0.00247657	0.0286873	0.478953	0.00849154	6.501844	0.09989491	-3.320389	0.000781704	0.0408829	0.413887	3.54445	0.312263	0.300139	0.124702	0.262896	0.09737732	1.025854
1769	1	-3285.32	-3294.11	8.78684	2.244894	0.1612224	0.0258745	0.0329384	0.0414363	0.0595838	0.0282319	0.0344425	0.0781422	0.0324816	0.0937134	0.0517488	0.023767	0.0207683	0.0728537	0.0308578	0.042867	-0.2216943	0.0154676	0.459742	0.00309475	0.0028743	0.518319	0.000501392	12.28379	0.2707224	-3.149653	0.000100829	0.0148101	0.275356	3.70973	0.303932	0.301611	0.132636	0.261821	0.04902814	5.521776
1770	0	-3289.04	-3300.11	11.0791	2.579093	0.2179483	0.0713681	0.0382058	0.0167725	0.0585851	0.0356163	0.0358361	0.0760408	0.0313802	0.0234244	0.0444565	0.0347023	0.0212792	0.0238912	0.0427011	0.04583582	0.03481451	0.0177255	0.483731	0.00392619	0.0111211	0.478054	0.00544181	5.647771	0.1170543	-3.082689	0.000937869	0.0447289	0.428861	3.52547	0.298941	0.287993	0.137217	0.275849	0.1518688	0.7707593
1771	1	-3295.71	-3305.93	10.2227	2.320474	0.2117651	0.0148322	0.0209617	0.0229621	0.0284651	0.0414241	0.0266036	0.0500708	0.0182458	0.0306693	0.0602476	0.0287589	0.0209656	0.0748983	0.0212349	0.02884923	0.2336048	0.0178882	0.541528	0.00777754	0.00288347	0.421111	0.0088115	10.82577	0.1958922	-3.545672	0.000779521	0.0408265	0.41366	3.54473	0.296984	0.298359	0.135078	0.269579	0.429497	0.4560968
1772	0	-3289.15	-3299.66	10.5089	2.338369	0.1848882	0.0862292	0.0435355	0.038901	0.0669171	0.0807833	0.0451751	0.0440183	0.0472743	0.0178492	0.0300703	0.0234119	0.0268168	0.0281522	0.0451659	0.04248663	-0.1827055	0.0202943	0.533166	0.00221015	0.0050592	0.43628	0.00299078	6.605371	0.1972237	-3.158566	0.000302071	0.0255376	0.343083	3.63108	0.270938	0.320786	0.141438	0.266837	0.01451825	13.58454
1773	1	-3293.87	-3300.86	6.99337	2.304452	0.1757451	0.0198349	0.0421739	0.0495829	0.0546935	0.0564621	0.0211194	0.0883674	0.00702646	0.0120255	0.047151	0.0267069	0.0190379	0.051264	0.0151296	0.03468194	0.3117656	0.0177948	0.496739	0.00121272	0.00155181	0.481328	0.00137381	28.20515	0.03653604	-3.361536	0.000204766	0.0210578	0.317478	3.66126	0.297278	0.2867	0.136334	0.279687	0.3483016	0.1048977
1774	0	-3286.91	-3302	15.0921	2.227092	0.2086282	0.0897078	0.0508936	0.02316	0.0493102	0.0383655	0.035308	0.01158	0.0348805	0.0274383	0.0311432	0.0352344	0.0338298	0.0298295	0.0143832	0.02879992	-0.03149292	0.0204574	0.500789	0.00537642	0.0104712	0.462313	0.000592782	4.468185	0.09607483	-3.547383	0.000706737	0.0388967	0.405799	3.5546	0.284759	0.299507	0.129423	0.286311	0.06458191	1.487643
1775	1	-3297.42	-3307.11	9.68987	2.231172	0.2202297	0.0246898	0.0440438	0.0437883	0.0614743	0.0332357	0.0289499	0.0584696	0.00591187	0.0140447	0.0083916	0.0275803	0.0177327	0.0408325	0.0249308	0.02203498	0.2448786	0.0270018	0.421212	0.00119559	0.00448908	0.544599	0.00150192	21.16295	0.03695593	-3.815124	0.00100146	0.0462001	0.434371	3.51843	0.27778	0.298608	0.148124	0.275488	0.2818345	0.1311263
1776	0	-3290.85	-3298.12	7.26834	2.368129	0.2109381	0.0758891	0.0586521	0.0215485	0.0802476	0.0585856	0.0320793	0.0154601	0.0597229	0.094597	0.0159621	0.0858493	0.0194507	0.0281842	0.0428903	0.04647871	0.1106167	0.020436	0.524131	0.00428174	0.0207822	0.429632	0.000737828	5.541324	0.02398327	-3.068761	0.000759852	0.0403144	0.411598	3.54733	0.304698	0.297267	0.126003	0.272032	0.1346	0.1781818
1777	1	-3300.72	-3310.86	10.1363	2.627814	0.2333918	0.0269189	0.0303278	0.0482404	0.0280194	0.0183928	0.0213265	0.0214635	0.0316265	0.0368993	0.059115	0.0312429	0.0296792	0.045202	0.0315591	0.04178252	0.4279567	0.020034	0.517708	0.00244308	0.0081947	0.439275	0.0123456	9.920137	0.03168533	-3.175277	0.00142595	0.0549863	0.465129	3.47846	0.291901	0.300741	0.126109	0.281248	0.459642	0.0689348
1778	0	-3286.18	-3298.46	12.2771	1.985132	0.2070535	0.0537641	0.0371479	0.0215485	0.0744303	0.0566608	0.0318239	0.0267129	0.0318785	0.0363504	0.017968	0.0276493	0.0257424	0.02075	0.0618812	0.04248314	-0.07373255	0.0141797	0.554124	0.00718557	0.0141565	0.403608	0.00674608	5.773191	0.1784891	-3.158648	0.000672048	0.0379412	0.401815	3.55957	0.288734	0.305826	0.123406	0.282034	0.1047565	1.703847
1779	1	-3293.94	-3301.72	7.78342	2.565998	0.1609791	0.0228447	0.0421795	0.0406906	0.0609264	0.0174971	0.0559139	0.0646203	0.0209069	0.0546179	0.059115	0.0388564	0.0170792	0.0346442	0.0521219	0.0296942	-0.01089206	0.00835695	0.535407	0.00277	0.00871028	0.431351	0.0134048	14.75548	0.1057443	-3.516804	9.95307e-05	0.014715	0.274637	3.71055	0.299275	0.304769	0.11949	0.276466	0.09485222	1.114832
1780	0	-3285.52	-3301.14	15.6232	2.351238	0.1916488	0.0612866	0.0411212	0.0235701	0.0537681	0.0310477	0.0326959	0.0094737	0.0361707	0.0573826	0.0328753	0.0235489	0.021502	0.0308687	0.0234455	0.03233033	0.00423825	0.0293908	0.553943	0.00590151	0.00514623	0.40373	0.00188809	5.634285	0.03947693	-3.431749	0.000393165	0.0291009	0.361513	3.60899	0.306248	0.284917	0.143951	0.264884	0.04371518	0.9030486
1781	1	-3296.57	-3308.56	11.9883	3.080941	0.1726168	0.025267	0.0285377	0.0344227	0.052115	0.0318074	0.0405839	0.0425411	0.0162666	0.0341575	0.0188076	0.0342358	0.0412361	0.0384985	0.0278892	0.04454275	0.2036216	0.0143596	0.526533	0.00155582	0.00400216	0.439512	0.0140374	12.58946	0.02347783	-3.111306	0.00017757	0.0196195	0.308547	3.67166	0.299489	0.305884	0.11792	0.276707	0.2270994	0.1033813
1782	0	-3289.4	-3298.28	8.87302	2.105924	0.1840962	0.0536667	0.0389975	0.0372893	0.0788739	0.0419642	0.027187	0.0213683	0.0726437	0.057868	0.0276062	0.023936	0.0223038	0.0271895	0.0581818	0.03098118	0.04881087	0.012666	0.471544	0.00214501	0.00323551	0.495055	0.0153549	7.403436	0.1776896	-3.474375	0.000292515	0.0251338	0.340896	3.63368	0.318619	0.29486	0.12631	0.260211	0.2265004	0.7844999
1783	1	-3297.86	-3301.46	3.59678	2.406305	0.1747491	0.0147419	0.0334293	0.0841265	0.0646921	0.0216773	0.0184569	0.0837419	0.0150496	0.0276617	0.0271139	0.0444307	0.0806506	0.0584819	0.0289157	0.0234218	-0.3416977	0.0134769	0.48418	0.000566046	0.0033583	0.48668	0.0117387	16.93918	0.3516552	-3.754088	0.000195793	0.0205945	0.314643	3.66457	0.299155	0.296522	0.144057	0.260266	0.009957504	35.3156
1784	0	-3299.74	-3303.66	3.92319	2.369228	0.1457385	0.0353747	0.067111	0.0321558	0.082332	0.102637	0.0335824	0.0478235	0.0767326	0.104408	0.0188091	0.0800437	0.0203391	0.0237279	0.0263459	0.03798554	0.110579	0.0148426	0.552574	0.00450015	0.00324582	0.413106	0.0117313	12.11001	0.006487644	-3.27055	4.05351e-05	0.0094109	0.228937	3.76161	0.261202	0.325357	0.127203	0.286238	0.1170666	0.05541841
1785	1	-3290.33	-3300.29	9.95146	2.099368	0.1970769	0.0156519	0.0393617	0.0538525	0.0765648	0.0382188	0.0205606	0.0655164	0.0404879	0.0274258	0.0641637	0.0273149	0.0313988	0.0644661	0.0189833	0.03431518	0.1242755	0.0181125	0.570663	0.00424037	0.00358285	0.399053	0.00434872	11.05531	0.0139913	-3.372167	0.000479489	0.0321064	0.375986	3.59143	0.267706	0.296231	0.141756	0.294307	0.1382668	0.1011906
1786	0	-3292.37	-3298.44	6.07459	2.369228	0.1812858	0.0165462	0.0524227	0.022012	0.0920692	0.0809858	0.0458621	0.0186259	0.0448353	0.0962727	0.013352	0.0419427	0.0234634	0.0560259	0.0294378	0.03426368	-0.1258579	0.0211007	0.466081	0.00159738	0.00540639	0.500474	0.00534022	11.02485	0.18933	-3.373669	0.000260388	0.0237246	0.333086	3.64293	0.288108	0.308466	0.129359	0.274068	0.06347206	2.982887
1787	1	-3291.1	-3297.74	6.64443	2.20549	0.1914561	0.0194726	0.0424204	0.0461105	0.0793693	0.0423663	0.0347043	0.0848722	0.0269309	0.10358	0.0603227	0.0319435	0.0315434	0.0648898	0.0234823	0.05301115	-0.1503724	0.00716787	0.557047	0.00288598	0.0132641	0.414877	0.00475766	13.13062	0.1663743	-2.937253	0.000390322	0.0289965	0.360993	3.60962	0.296365	0.306537	0.119612	0.277486	0.01600189	10.39717
1788	0	-3288.54	-3301.81	13.2696	2.369228	0.1950066	0.0430255	0.0428679	0.028259	0.0656382	0.0509565	0.0429175	0.0320716	0.0370916	0.0262421	0.0172032	0.042316	0.0185184	0.0178304	0.0522666	0.03031063	-0.04917238	0.0126017	0.432209	0.00236895	0.00435632	0.527453	0.0210107	6.980904	0.120018	-3.496257	0.00044511	0.0309454	0.3705	3.59811	0.300254	0.300826	0.145437	0.253482	0.0708456	1.694078
1789	1	-3284.76	-3295.63	10.866	1.843387	0.1677378	0.0328144	0.0320042	0.0454336	0.0646259	0.0441636	0.0429581	0.0601673	0.0320264	0.0322693	0.0329225	0.0203071	0.0824022	0.050068	0.0331005	0.04600286	0.08046495	0.0130992	0.472881	0.00861191	0.0150844	0.489088	0.0012354	10.49552	0.0006867751	-3.079052	0.000140677	0.0174762	0.294456	3.68793	0.296888	0.280387	0.135094	0.287631	0.08115172	0.008462854
1790	0	-3296.35	-3304.14	7.78552	2.336534	0.1727655	0.0587914	0.0718409	0.0150266	0.132857	0.0385624	0.0267911	0.0873582	0.03488	0.0260041	0.024152	0.0361274	0.0385494	0.0243103	0.0627225	0.04472137	-0.1911853	0.0168951	0.461129	0.000936191	0.00398443	0.508728	0.0083273	6.759681	0.1946415	-3.107304	0.000178798	0.0196867	0.308973	3.67116	0.306621	0.299697	0.140757	0.252925	0.00345613	56.31776
1791	1	-3293.18	-3301.32	8.14532	2.691004	0.1820096	0.0324679	0.0227458	0.0477145	0.0909104	0.0298706	0.0803009	0.0904477	0.0792961	0.0720266	0.0236619	0.0290351	0.0561793	0.0341601	0.0512563	0.04600286	0.2054167	0.0143935	0.519855	0.0089074	0.0164224	0.438012	0.00241029	5.880552	0.01919214	-3.079052	0.000268401	0.0240839	0.335104	3.64054	0.290272	0.303339	0.131601	0.274788	0.2246089	0.08544693
1792	0	-3289.75	-3300.2	10.4504	1.978317	0.2110708	0.0625512	0.0631757	0.0247053	0.116426	0.0665928	0.0355168	0.0528401	0.0299632	0.0267252	0.0458309	0.0227773	0.0267409	0.0330749	0.0389514	0.04329701	-0.02781899	0.0158911	0.4679	0.00213968	0.00355625	0.496254	0.0142588	7.237709	0.06164323	-3.139672	0.000762985	0.0403964	0.411929	3.54691	0.281132	0.33336	0.119578	0.26593	0.03382424	1.822457
1793	1	-3290.33	-3297.93	7.59697	1.91481	0.1948785	0.0380362	0.0306556	0.0471132	0.072002	0.0556085	0.0615926	0.0317852	0.0976812	0.194279	0.0486612	0.0367826	0.0294924	0.0315705	0.0257774	0.04778803	0.02223156	0.0114021	0.616188	0.00519316	0.00216216	0.36196	0.00309413	6.121016	0.03817206	-3.04098	0.000443042	0.0308741	0.370159	3.59852	0.293636	0.30514	0.126296	0.274929	0.06040362	0.6319499
1794	0	-3292.6	-3300.53	7.9335	1.947016	0.1637953	0.0932847	0.043987	0.0586008	0.0620009	0.0559189	0.0367576	0.0713485	0.0577604	0.0470803	0.117151	0.0679545	0.0227434	0.0370617	0.0814938	0.05201802	0.018458	0.0152617	0.489502	0.00202915	0.00734205	0.480808	0.00505752	6.113537	0.01072079	-2.956165	0.000115366	0.0158357	0.282935	3.70111	0.295294	0.307148	0.126981	0.270577	0.02917879	0.3674173
1795	1	-3299.76	-3300.61	0.848873	2.325875	0.2186587	0.0848279	0.0510677	0.0535307	0.0605004	0.0758153	0.100725	0.0550788	0.0808551	0.209058	0.0175126	0.0167343	0.0642058	0.0354873	0.0176237	0.05725043	0.2558141	0.0225625	0.490502	0.00108045	0.00634063	0.469138	0.0103759	5.925638	0.02701583	-2.86032	0.000957367	0.0451853	0.430583	3.52327	0.297282	0.294428	0.135796	0.272494	0.2828299	0.09551968
1796	0	-3287.19	-3297.22	10.0321	2.082974	0.2154735	0.101117	0.0627995	0.0333522	0.0988978	0.117152	0.033723	0.0279857	0.0770021	0.0379003	0.0634078	0.03851	0.0251941	0.0620489	0.0677496	0.04968234	-0.01795343	0.0129704	0.600018	0.00566861	0.00339327	0.371035	0.00691467	3.494643	0.04013974	-3.002106	0.00087207	0.0431517	0.422824	3.53315	0.277506	0.311857	0.125421	0.285216	0.02218632	1.809212
1797	1	-3296.22	-3301.27	5.04153	2.082189	0.1753086	0.0726242	0.0418054	0.0509763	0.0758424	0.0542303	0.0533777	0.0663882	0.0835588	0.068619	0.0218001	0.0178346	0.029715	0.0400049	0.0289215	0.04825437	-0.341679	0.0165535	0.562285	0.000490796	0.000983053	0.402611	0.0170763	6.811506	0.4844151	-3.031269	0.000200797	0.0208542	0.316237	3.66271	0.285634	0.339983	0.12837	0.246012	0.1427361	3.393781
1798	0	-3289.19	-3299.68	10.4926	2.170811	0.1773393	0.075162	0.0409167	0.0298731	0.0611394	0.0677171	0.0409857	0.0425635	0.044938	0.0442401	0.0634078	0.0147721	0.0190743	0.0209743	0.0646444	0.03799174	0.1629269	0.00908017	0.557953	0.00622772	0.0201678	0.396408	0.0101634	5.61976	0.02330425	-3.270386	0.000219764	0.0218097	0.321996	3.65597	0.299767	0.275291	0.141356	0.283585	0.1862311	0.1251361
1799	1	-3286.88	-3294.72	7.83984	2.059239	0.2002558	0.0172192	0.0302977	0.0519958	0.0778944	0.0324535	0.0187798	0.0738528	0.0914908	0.040415	0.0521035	0.0323213	0.0406908	0.0891084	0.0958424	0.03691195	0.07358289	0.0170214	0.499723	0.00099308	0.00299897	0.463541	0.0157226	4.261928	0.06339879	-3.29922	0.000535905	0.0339232	0.384325	3.58122	0.29019	0.295996	0.144798	0.269016	0.1369817	0.4628268
1800	0	-3298.94	-3304.98	6.04253	2.170811	0.1488926	0.0877529	0.0733975	0.0249838	0.0683776	0.0389481	0.0325044	0.0422648	0.0523854	0.0229766	0.051316	0.101226	0.0237247	0.0646775	0.0172906	0.04566941	-0.1529209	0.00801603	0.613058	0.00495902	0.0180064	0.349952	0.00600904	9.687639	0.2387463	-3.086327	4.9561e-05	0.0104016	0.238484	3.75107	0.274547	0.314235	0.123817	0.287401	0.08582534	2.781769
1801	1	-3290.33	-3298.33	8.00608	2.076006	0.1965484	0.0208084	0.0319846	0.0488268	0.0828859	0.0410486	0.0236631	0.101575	0.158236	0.0321365	0.0578582	0.0429065	0.0515386	0.0462837	0.0495951	0.04481957	-0.2106381	0.0208909	0.521743	0.00100425	0.00429617	0.43467	0.0173957	3.662166	0.2548226	-3.10511	0.000470538	0.0318083	0.37459	3.59313	0.280055	0.298121	0.149409	0.272415	0.0441845	5.76724
1802	0	-3291.19	-3297.9	6.71641	2.170811	0.1730429	0.051874	0.0449593	0.0401137	0.0830265	0.0589878	0.0245171	0.0206046	0.0303022	0.0246751	0.0405124	0.0714156	0.022953	0.0262674	0.0172986	0.03921353	-0.4405548	0.00498483	0.525094	0.00891726	0.0183598	0.437341	0.00530258	11.93922	0.5114987	-3.238733	0.000181106	0.0198125	0.309768	3.67024	0.304028	0.300809	0.128818	0.266346	0.07094395	7.2099
1803	1	-3299.51	-3302.78	3.27295	1.980038	0.1800587	0.0169509	0.0372184	0.0408677	0.0772415	0.045095	0.0194539	0.0856321	0.15599	0.0258625	0.0653799	0.0124999	0.0440098	0.0398628	0.0461955	0.05151612	-0.2772536	0.014001	0.487366	9.95015e-05	0.00919389	0.485759	0.00358034	4.488685	0.3918957	-2.965861	0.000247208	0.0231211	0.329653	3.64698	0.276712	0.302085	0.155153	0.26605	0.1146421	3.418428
1804	0	-3289.96	-3301.83	11.868	2.170811	0.2251622	0.0387155	0.0433307	0.0242513	0.0715991	0.0589878	0.0318821	0.0432188	0.0244458	0.0362814	0.0388493	0.0319674	0.0222005	0.0296548	0.0234752	0.02850218	0.2424037	0.00416267	0.542951	0.0117687	0.0247059	0.398695	0.0177167	9.848587	0.03867318	-3.557775	0.00114883	0.0494352	0.446103	3.50331	0.286211	0.304586	0.132665	0.276538	0.2810769	0.1375893
1805	1	-3302.64	-3307.54	4.90455	1.980038	0.2272218	0.0229322	0.0417729	0.10674	0.1267	0.0346507	0.028343	0.0440301	0.0988919	0.0132768	0.0307481	0.0179319	0.0510487	0.0286675	0.0519568	0.05425978	-0.1217032	0.0138124	0.480801	0.000150879	0.00727268	0.464398	0.0335656	5.54869	0.1928312	-2.913972	0.00121446	0.0508071	0.450928	3.49705	0.319832	0.271254	0.126406	0.282509	0.07112801	2.711045
1806	0	-3285.12	-3298.81	13.6951	2.219361	0.1920989	0.0353019	0.0433307	0.0269933	0.0478355	0.0426107	0.0322698	0.0180026	0.0390785	0.0180022	0.0510011	0.0273436	0.0249572	0.0269636	0.0409679	0.02969998	-0.006329639	0.00719724	0.493309	0.00650609	0.0170429	0.469846	0.00609932	11.36507	0.007157583	-3.516609	0.00039986	0.0293453	0.362724	3.60753	0.27676	0.313199	0.126036	0.284005	0.0008279447	8.645002
1807	1	-3288.72	-3295.6	6.88002	1.893403	0.1674512	0.0275643	0.0247723	0.0417568	0.0765836	0.0569883	0.0191222	0.0434073	0.165137	0.0818325	0.0420859	0.0484438	0.0803511	0.0793559	0.0348161	0.04035492	0.00337428	0.015828	0.541211	0.000832051	0.00568892	0.428198	0.00824105	4.293902	0.0846846	-3.210042	0.000138707	0.0173542	0.293622	3.68888	0.299802	0.308467	0.129372	0.262359	0.08805888	0.9616816
