Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
2550	-3285.23	-3302.86	17.6305	4.363186	0.1626511	0.0772354	0.0238392	0.0114668	0.0309172	0.020296	0.0158918	0.0178734	0.0164144	0.0221639	0.0169836	0.00602078	0.018667	0.0177513	0.0325187	0.0201251	0.02122486	0.0171296	0.501427	0.00377579	0.0095508	0.46432	0.00379696	9.284954	0.01116399	-3.905788	0.000108717	0.0153752	0.27957	3.70495	0.305188	0.298864	0.125984	0.269965	0.03238884	0.3446862
2560	-3287.93	-3302.39	14.4578	4.008642	0.2000428	0.0886377	0.0238434	0.0178053	0.0364276	0.0190668	0.0213537	0.0259286	0.0224925	0.0216024	0.03152	0.0530851	0.0155291	0.0345305	0.0213191	0.02982359	0.002230863	0.0107745	0.533031	0.00203695	0.0134601	0.435809	0.00488791	10.14708	0.01802132	-3.512456	0.000531984	0.0338002	0.38377	3.5819	0.268543	0.317985	0.141402	0.272071	0.02025218	0.8898458
2570	-3290.6	-3304.67	14.0676	4.008642	0.1927515	0.0526681	0.0206288	0.0263311	0.0379759	0.0182871	0.0220321	0.00871645	0.0340081	0.030065	0.00774352	0.0139871	0.0169473	0.00622332	0.0135878	0.01628216	-0.1338017	0.0112342	0.549725	0.00616295	0.0055269	0.42587	0.00148136	15.56165	0.1730312	-4.117685	0.000409713	0.0297012	0.364476	3.60541	0.296481	0.288401	0.11435	0.300768	0.03922944	4.410748
2580	-3280.23	-3298.06	17.8376	3.694341	0.1725656	0.0330335	0.0218705	0.0189942	0.03565	0.0202331	0.025468	0.0114733	0.00898759	0.0249068	0.0105596	0.00501095	0.012771	0.0132456	0.0166809	0.01602908	-0.05210612	0.0145035	0.520991	0.00831382	0.00285889	0.450887	0.00244606	16.27157	0.1256935	-4.13335	0.000177148	0.0195963	0.3084	3.67183	0.304073	0.293253	0.131137	0.271537	0.07358733	1.708086
2590	-3283.48	-3298.67	15.1802	4.556822	0.1898808	0.0274826	0.0196813	0.0162575	0.0351452	0.0275978	0.0246597	0.00932162	0.0235388	0.0249068	0.0140841	0.00533585	0.0132267	0.0345949	0.00780054	0.01943942	-0.2163232	0.0108073	0.547236	0.0081926	0.0068844	0.420741	0.00613811	14.23104	0.2689997	-3.940452	0.000367644	0.0281492	0.356736	3.61475	0.284409	0.307957	0.125847	0.281787	0.05267645	5.10664
2600	-3288.33	-3305.06	16.7344	4.02188	0.2102726	0.0384097	0.0296804	0.0142636	0.0395019	0.0244956	0.024083	0.0125906	0.0231486	0.0145778	0.0106406	0.0141257	0.0114976	0.0137423	0.0115781	0.02072891	0.04842729	0.00602779	0.450411	0.014146	0.0137078	0.503502	0.0122057	10.48464	0.1731675	-3.876226	0.000744272	0.039904	0.409932	3.54942	0.288053	0.292091	0.149671	0.270184	0.2215948	0.7814601
2610	-3283.37	-3299.93	16.5612	4.03262	0.2108857	0.0395453	0.0191839	0.0161555	0.0367046	0.0165973	0.0144229	0.0146212	0.014229	0.0429988	0.0277056	0.0151185	0.0108254	0.0112524	0.0141624	0.02260552	0.1446222	0.00896344	0.46182	0.0116743	0.0169571	0.498777	0.00180858	13.48111	0.04499597	-3.789561	0.000758616	0.040282	0.411467	3.54749	0.305439	0.303123	0.121049	0.270389	0.1896182	0.2372977
2620	-3288.06	-3306.23	18.1615	4.383452	0.2256873	0.0306419	0.0224361	0.0161555	0.0367046	0.0131482	0.0182272	0.0195657	0.0062627	0.0185886	0.0225891	0.0268687	0.011701	0.0135238	0.0246037	0.0167527	0.1334232	0.00623316	0.549047	0.00930988	0.0256039	0.401355	0.00845129	14.32484	0.01988325	-4.089196	0.00116533	0.0497838	0.447337	3.50171	0.303116	0.300094	0.128154	0.268636	0.1533064	0.1296961
2630	-3295.09	-3311.99	16.9	4.585974	0.1836306	0.0326377	0.0134885	0.0180218	0.0185996	0.00741032	0.0184677	0.012055	0.012706	0.0135819	0.0255819	0.00944768	0.0177682	0.0296737	0.0196464	0.02459713	0.09389027	0.0164216	0.496695	0.000727511	0.0170159	0.459628	0.00951197	10.95115	0.06108545	-3.705125	0.000287002	0.0248977	0.339607	3.63521	0.320715	0.266251	0.135358	0.277676	0.1549757	0.3941614
2640	-3283.68	-3303.85	20.1685	4.55854	0.1634229	0.032626	0.0146701	0.0153834	0.0305291	0.00741032	0.011284	0.00612776	0.0189064	0.013434	0.022413	0.0155029	0.0175305	0.0107033	0.00872783	0.01515686	-0.01409955	0.00874979	0.450562	0.00554291	0.0148194	0.510416	0.00991017	14.51295	0.09672514	-4.189302	0.000113169	0.015685	0.281841	3.70236	0.286932	0.301503	0.136225	0.27534	0.08262559	1.170644
2650	-3298.6	-3311.14	12.5311	4.34747	0.1867972	0.024348	0.0175354	0.021171	0.0169945	0.0101493	0.0197091	0.00479294	0.0227026	0.0147756	0.0225306	0.0174684	0.025591	0.0112636	0.0169315	0.01313948	-0.02568811	0.0101856	0.545969	0.00789063	0.00182977	0.427771	0.00635443	19.1781	0.3206789	-4.332134	0.000326041	0.0265228	0.348332	3.62482	0.303878	0.31004	0.137393	0.248688	0.2949908	1.087081
2660	-3288.53	-3304.75	16.2154	4.34747	0.1551513	0.0219044	0.017219	0.0205759	0.0175441	0.0112015	0.0190638	0.00882013	0.0104043	0.0439053	0.00402033	0.00995342	0.0265045	0.00792227	0.0180062	0.0137038	-0.1485511	0.0145255	0.518415	0.00649009	0.00597565	0.45035	0.00424344	23.593	0.1659865	-4.290082	7.20858e-05	0.0125336	0.257304	3.73009	0.287473	0.299013	0.135168	0.278346	0.0174354	9.520083
2670	-3291.18	-3307.62	16.4405	4.34747	0.207251	0.0172616	0.0217971	0.0153658	0.0157346	0.0120001	0.0162457	0.00386439	0.00437756	0.0133248	0.00750297	0.0313603	0.0156844	0.00446745	0.00834505	0.01413071	-0.008217264	0.0219252	0.510697	0.0038797	0.0183184	0.443645	0.00153458	36.27887	0.1027587	-4.259405	0.000676331	0.0380605	0.402316	3.55895	0.282143	0.292235	0.13991	0.285712	0.09454145	1.086917
2680	-3288.05	-3304.46	16.4086	4.34747	0.2352994	0.0174848	0.0178511	0.0133257	0.0186161	0.00916757	0.0126956	0.00799336	0.00141405	0.0208278	0.00262411	0.0109487	0.013369	0.00420223	0.00915892	0.008698695	0.07619578	0.0226853	0.593461	0.00391699	0.00334554	0.374907	0.00168357	34.04321	0.1023012	-4.744582	0.00149596	0.0562984	0.469442	3.47276	0.281815	0.287267	0.138279	0.29264	0.178497	0.5731258
2690	-3284.65	-3300.92	16.2703	4.284179	0.1677749	0.0071475	0.0144898	0.0123661	0.0314689	0.0222949	0.0124519	0.00487626	0.0163216	0.0160194	0.0311039	0.0121236	0.0186563	0.0072526	0.0206903	0.01262421	0.1190042	0.0115857	0.470766	0.000742967	0.00670112	0.503483	0.00672053	40.93629	0.07109079	-4.372139	0.000140934	0.017492	0.294564	3.6878	0.291826	0.32157	0.124578	0.262026	0.190095	0.3739751
2700	-3289.33	-3301.63	12.3027	4.353142	0.1733227	0.0169038	0.0147964	0.0130916	0.0378159	0.0264159	0.0173759	0.016481	0.0110952	0.0266634	0.056205	0.0445227	0.0149852	0.0115495	0.0211085	0.02090529	-0.05632262	0.0127403	0.45751	0.00767896	0.00685349	0.508809	0.00640825	28.87038	0.1810954	-3.867753	0.000183456	0.0199397	0.310569	3.66931	0.296303	0.319843	0.123191	0.260662	0.1247727	1.451402
2710	-3284.39	-3303.91	19.5268	4.933122	0.2221919	0.0168781	0.0152317	0.013105	0.0350341	0.0259447	0.0168879	0.00844599	0.0153776	0.0115431	0.027555	0.01192	0.0115653	0.00934281	0.0293479	0.0131406	0.04206252	0.0180192	0.467617	0.012073	0.00845875	0.477249	0.0165827	15.60469	0.009233056	-4.332049	0.00105845	0.0474784	0.439068	3.5124	0.264177	0.312607	0.136297	0.286919	0.05129557	0.1799971
2720	-3293.64	-3310.34	16.6934	4.933122	0.1879651	0.023696	0.025898	0.00538874	0.0310979	0.028769	0.0210104	0.0116639	0.0113546	0.0103865	0.0364255	0.0226667	0.0150699	0.0121837	0.0107064	0.01707024	-0.08646897	0.0140188	0.555182	0.00556598	0.0113557	0.402386	0.0114914	17.0716	0.1609076	-4.070419	0.000341373	0.0271338	0.351526	3.621	0.287019	0.323293	0.136644	0.253045	0.07443859	2.161615
2730	-3286.56	-3307.03	20.4671	4.784951	0.2401444	0.0291892	0.0145932	0.0125008	0.0245167	0.0173287	0.0164597	0.0185656	0.0222673	0.00538326	0.025412	0.0147767	0.010583	0.00618454	0.0059126	0.01502705	-0.1353073	0.0187952	0.538626	0.00627225	0.00671564	0.421372	0.00821914	14.30212	0.1503975	-4.197903	0.00168382	0.0596706	0.480236	3.45841	0.29999	0.309984	0.133653	0.256373	0.01509024	9.966541
2740	-3285.21	-3298.62	13.412	4.700012	0.2104966	0.0458981	0.0392014	0.0124873	0.0430847	0.0390328	0.0233788	0.00751171	0.0242993	0.00802302	0.0290329	0.0292644	0.0113176	0.0297431	0.0121093	0.02003314	0.1041139	0.0171728	0.507038	0.00243787	0.0082209	0.46262	0.00251069	9.874088	0.03611533	-3.910368	0.000749492	0.040042	0.410494	3.54871	0.295765	0.307373	0.140949	0.255914	0.1402292	0.257545
2750	-3287.51	-3303.99	16.4849	4.56221	0.1889365	0.0200513	0.0201956	0.0163071	0.0408613	0.0318545	0.014353	0.0231653	0.0111795	0.0160176	0.0196771	0.0147618	0.00783493	0.0185017	0.0201794	0.01970202	-0.1227886	0.0142261	0.507685	0.00265719	0.0147694	0.444707	0.0159546	16.82492	0.2409296	-3.927034	0.000354517	0.0276466	0.354172	3.61783	0.291909	0.300711	0.138948	0.268432	0.118141	2.039339
2760	-3285.71	-3301	15.2963	4.350233	0.1779619	0.0415187	0.0272236	0.0152403	0.0511124	0.0180763	0.0174384	0.0278521	0.0334088	0.0327734	0.0234508	0.0182988	0.00939476	0.0347702	0.00954673	0.0252774	-0.1213622	0.0163198	0.439573	0.00236467	0.0046261	0.52718	0.00993686	10.12575	0.1406774	-3.677844	0.000225838	0.0221068	0.323755	3.65391	0.273604	0.320421	0.13138	0.274595	0.01931513	7.283274
2770	-3284.71	-3302.7	17.9893	4.046451	0.1881561	0.0419489	0.0298415	0.017314	0.0319703	0.0271521	0.0127387	0.0212877	0.0190736	0.0312111	0.0208464	0.0131674	0.0104264	0.0142903	0.0145189	0.0209433	0.2356891	0.0245308	0.49631	0.00310024	0.00396134	0.462875	0.00922251	10.2607	0.0199998	-3.865937	0.000343928	0.0272343	0.352046	3.62038	0.289167	0.282345	0.144813	0.283676	0.2556889	0.07821929
2780	-3288.37	-3304.29	15.9192	3.753922	0.2079875	0.0507961	0.0242349	0.0178442	0.0457004	0.0227356	0.0247637	0.0158053	0.0220555	0.019495	0.0211392	0.0268063	0.0201085	0.0191576	0.0312181	0.02939786	0.01604004	0.0157913	0.411844	0.00315827	0.00469573	0.550713	0.0137972	12.58408	0.05424481	-3.526833	0.000692475	0.0385068	0.404181	3.55662	0.275969	0.318917	0.12722	0.277894	0.07028485	0.7717853
2790	-3294.14	-3306	11.8573	3.003515	0.1505387	0.054001	0.0327351	0.0383071	0.0344984	0.0194521	0.0261026	0.0129884	0.0182778	0.0393305	0.0152001	0.0118377	0.0302205	0.0215847	0.00514551	0.01644552	-0.1292538	0.0161219	0.367018	0.00101206	0.00325627	0.604896	0.00769596	12.35835	0.1556333	-4.107702	5.48589e-05	0.010941	0.243451	3.74555	0.300078	0.299544	0.157626	0.242751	0.02637958	5.899766
2800	-3290.15	-3305.97	15.8214	2.869323	0.1873316	0.0466799	0.0308663	0.0259824	0.0248005	0.0199883	0.0229386	0.0173576	0.02287	0.0340085	0.0284392	0.0131053	0.0246157	0.0155296	0.0157037	0.02276224	0.2403097	0.0161579	0.366159	0.00197615	0.00581683	0.603481	0.0064092	10.66062	0.07541321	-3.782652	0.000332993	0.0268016	0.349795	3.62307	0.326061	0.277404	0.148297	0.248238	0.3157229	0.2388589
2810	-3285.96	-3301.14	15.1748	2.869323	0.1769101	0.0231891	0.0528017	0.0196651	0.0412236	0.00971026	0.022027	0.013703	0.0299381	0.0284024	0.025451	0.0216286	0.0161154	0.0229398	0.00620405	0.02106828	0.07319963	0.0228411	0.492318	0.00145018	0.00554307	0.476685	0.00116244	14.4795	0.07752342	-3.859987	0.000215648	0.021606	0.320782	3.6574	0.285844	0.317509	0.128532	0.268115	0.1507231	0.5143435
2820	-3293.65	-3306.26	12.6159	2.73994	0.2598238	0.023776	0.0333138	0.0159142	0.0337854	0.0132219	0.0304715	0.020612	0.0331712	0.0195561	0.0784118	0.0491327	0.0217378	0.0167807	0.00573978	0.0215841	-0.2100134	0.0185447	0.461724	0.0047681	0.00319949	0.504512	0.00725143	18.25093	0.2127163	-3.835798	0.00260157	0.0738706	0.52175	3.40178	0.318045	0.296997	0.131447	0.253511	0.002702891	78.69953
2830	-3296.07	-3310.91	14.8399	2.416703	0.1989476	0.0299393	0.032746	0.0222324	0.0525583	0.0240675	0.0130775	0.0279287	0.0247176	0.0362017	0.0180909	0.0400406	0.0262901	0.0200004	0.0290545	0.01991214	-0.1484461	0.0202671	0.50503	0.0190614	0.0112951	0.443407	0.000938941	8.683144	0.2063702	-3.916426	0.000512147	0.0331706	0.380906	3.58541	0.292477	0.274373	0.139733	0.293417	0.05792409	3.56277
2840	-3282.27	-3295.17	12.9046	2.668069	0.1769109	0.0165134	0.0309686	0.0194916	0.0466286	0.0210235	0.0271565	0.0160287	0.0247176	0.0286288	0.0284833	0.00537734	0.0211076	0.0205722	0.0675917	0.01851762	0.05255068	0.0144166	0.502766	0.00368848	0.0127031	0.465687	0.000738784	13.07345	0.0533868	-3.989033	0.000215656	0.0216064	0.320784	3.65739	0.301136	0.302725	0.137492	0.258648	0.1059375	0.5039463
2850	-3287.89	-3297.39	9.50555	2.843018	0.1801322	0.0183932	0.0333337	0.0233207	0.0652149	0.0442056	0.0296447	0.0300581	0.042603	0.0141724	0.071516	0.0302286	0.0191334	0.0260463	0.0804686	0.03744381	-0.03138685	0.00858063	0.548096	0.00475765	0.0078914	0.426366	0.00430862	11.85674	0.1292617	-3.284914	0.000247983	0.023157	0.329859	3.64674	0.282937	0.311418	0.126392	0.279254	0.09787486	1.320683
2860	-3291.62	-3305.75	14.1292	2.843018	0.2476162	0.0659769	0.0425635	0.0168463	0.0424414	0.0155341	0.0146395	0.00567192	0.0261236	0.047734	0.0219684	0.012484	0.0250704	0.0289564	0.028456	0.0258564	0.1456197	0.0259106	0.458227	0.00828024	0.00706511	0.494503	0.00601356	6.139155	0.03058466	-3.655197	0.00200251	0.0649739	0.496432	3.43659	0.290231	0.289356	0.152989	0.267424	0.1762044	0.1735749
2870	-3282.93	-3296.22	13.2913	3.162281	0.1766467	0.0785442	0.0342716	0.0253458	0.0361075	0.0318941	0.0297456	0.0200691	0.044103	0.0258695	0.028585	0.00716325	0.0167525	0.0206204	0.0495156	0.02382752	-0.001685163	0.0105035	0.462662	0.00432697	0.0112609	0.507471	0.0037757	7.509896	0.04409383	-3.736914	0.000213151	0.0214815	0.320036	3.65827	0.295937	0.295467	0.133259	0.275337	0.04240867	1.039736
2880	-3286.05	-3297.94	11.8814	3.408323	0.1896731	0.0685943	0.0284043	0.0181952	0.0472307	0.0378638	0.0191411	0.0206563	0.0428197	0.0810985	0.0113402	0.0244475	0.00841315	0.054583	0.0414549	0.02858898	-0.05815051	0.0103129	0.497617	0.00438537	0.0123086	0.46887	0.00650634	5.350885	0.08340121	-3.554734	0.000364728	0.0280384	0.356173	3.61542	0.302757	0.290564	0.13125	0.275428	0.02525069	3.302927
2890	-3284.39	-3297.32	12.9287	3.177806	0.1803105	0.0870931	0.0263528	0.023585	0.0331508	0.0435363	0.0185168	0.0169092	0.0184632	0.0234117	0.0609624	0.0325262	0.0126299	0.0744335	0.0198721	0.02763825	0.01331621	0.0135447	0.560145	0.004254	0.00572236	0.402042	0.0142915	6.106319	0.06352593	-3.588555	0.000249872	0.0232443	0.330358	3.64615	0.312512	0.287827	0.135924	0.263737	0.07684214	0.8267069
2900	-3287.09	-3300.66	13.5736	3.679613	0.1606332	0.0707443	0.0263528	0.0231977	0.0408414	0.0239997	0.0198698	0.0207078	0.0367336	0.0150878	0.0605208	0.0261841	0.0146031	0.0314497	0.0115514	0.03557546	-0.06133167	0.0145478	0.571231	0.000341429	0.00147222	0.396921	0.0154865	7.453791	0.07700201	-3.336099	9.77068e-05	0.0145803	0.273614	3.71171	0.288546	0.308642	0.135721	0.267091	0.01567034	4.91387
2910	-3288.95	-3301.95	13.0011	3.388821	0.1929314	0.0475222	0.0257188	0.0157082	0.0706693	0.0606553	0.0297448	0.0128404	0.0345347	0.0249834	0.0250653	0.0178097	0.0130216	0.0259047	0.0551247	0.0239945	-0.0007063224	0.0166837	0.609054	0.000811763	0.0010461	0.36093	0.0114746	8.544987	0.007327411	-3.72993	0.00041246	0.0297997	0.364959	3.60483	0.271345	0.30674	0.1232	0.298715	0.006621088	1.106678
2920	-3286.73	-3300.03	13.302	3.340431	0.1772877	0.0523815	0.0366123	0.0223165	0.0604024	0.0414712	0.0184399	0.0144088	0.0256904	0.0244133	0.0258508	0.00985394	0.0215556	0.0277331	0.0400037	0.02516609	0.06683573	0.0202933	0.424852	0.000363904	0.00188659	0.549458	0.00314649	10.74411	0.05105224	-3.682258	0.000219266	0.0217851	0.321851	3.65615	0.288435	0.309221	0.126346	0.275999	0.117888	0.4330572
2930	-3285.18	-3300.66	15.4821	3.309177	0.2245192	0.0562723	0.036776	0.0236892	0.0305784	0.0431415	0.0168645	0.0152129	0.0312613	0.0170827	0.0430498	0.0520776	0.0157761	0.0210652	0.0272573	0.03013056	0.06969356	0.0232909	0.503099	0.00122361	0.0137115	0.452202	0.00647277	8.078542	0.009245244	-3.502215	0.00112884	0.0490094	0.444587	3.50527	0.279923	0.304922	0.134043	0.281112	0.0789388	0.1171191
2940	-3287.4	-3303.44	16.0326	3.015726	0.2284162	0.0363952	0.0346323	0.0183026	0.0311898	0.0429089	0.0304598	0.00795036	0.0191109	0.0273526	0.0243305	0.0382017	0.014835	0.0176358	0.0114714	0.01893846	0.1043596	0.0251882	0.544083	0.00405125	0.00963456	0.404035	0.013008	8.592983	0.03465371	-3.966561	0.00125364	0.0516081	0.453707	3.49343	0.300721	0.29909	0.120296	0.279892	0.1390133	0.2492833
2950	-3287.83	-3302.88	15.0466	3.015726	0.1993948	0.0474169	0.0428868	0.0166276	0.0373301	0.0427588	0.0346715	0.0179417	0.0159475	0.0379655	0.0109277	0.024644	0.0205178	0.0257793	0.0562023	0.02596457	-0.03366005	0.020092	0.434002	0.00220713	0.00863761	0.517477	0.0175842	8.257306	0.04549573	-3.651022	0.000520182	0.0334271	0.382077	3.58398	0.317576	0.301654	0.13355	0.24722	0.01183568	3.843947
2960	-3294.32	-3305.68	11.3632	3.048648	0.1843038	0.0644389	0.0779724	0.0124315	0.0610395	0.0297399	0.0318126	0.0231778	0.015714	0.057507	0.0216927	0.0144241	0.0209688	0.0398699	0.042408	0.03566621	0.03236161	0.0222336	0.402129	0.00400644	0.00429349	0.55481	0.0125275	7.09075	0.04374014	-3.333552	0.000294998	0.0252393	0.34147	3.633	0.272754	0.305426	0.164891	0.256929	0.07610175	0.5747586
2970	-3288.2	-3301.65	13.4515	2.598624	0.1568582	0.0596299	0.0393432	0.021075	0.0794665	0.0322097	0.0249091	0.0507472	0.0341483	0.0407907	0.0322041	0.0233784	0.0195315	0.0141721	0.0501879	0.03360029	0.1049002	0.0228042	0.555122	0.0029344	0.00493635	0.406355	0.00784797	6.80898	0.00562286	-3.393221	7.94264e-05	0.013153	0.262401	3.72437	0.28476	0.303704	0.128847	0.28269	0.110523	0.05087501
2980	-3288.93	-3297.73	8.80568	2.598624	0.2090801	0.0722663	0.0534379	0.030977	0.101465	0.0345881	0.0294407	0.0474187	0.0392847	0.0379072	0.0322041	0.0513759	0.00920426	0.0380365	0.0378133	0.03710219	0.2322814	0.0216408	0.474187	0.0065575	0.00127426	0.484584	0.011757	5.877866	0.04906705	-3.294079	0.000716919	0.0391726	0.406938	3.55317	0.297372	0.306625	0.132646	0.263357	0.2813484	0.1743996
2990	-3294.13	-3303.52	9.38932	2.451929	0.1941477	0.019906	0.0456378	0.0280301	0.0589621	0.0404115	0.0349954	0.0313827	0.0395606	0.0433757	0.0431565	0.0947585	0.0182743	0.0516135	0.0365562	0.04467999	0.355655	0.00743555	0.547642	0.00728685	0.0209383	0.410244	0.0064527	15.17421	0.01823569	-3.108229	0.000431379	0.0304689	0.368212	3.60089	0.288776	0.32726	0.12908	0.254883	0.3738907	0.04877277
3000	-3287.58	-3299.01	11.4259	2.56065	0.1596611	0.0442483	0.0349469	0.0281021	0.0534538	0.0386446	0.0337011	0.0420235	0.0428978	0.0523708	0.0400251	0.02056	0.018126	0.0574224	0.0264001	0.03606843	-0.0968812	0.00806453	0.545328	0.00278021	0.0094825	0.431959	0.00238586	13.9271	0.1572044	-3.322337	9.27188e-05	0.0142053	0.270735	3.71497	0.304247	0.297518	0.117121	0.281114	0.06032323	2.606035
3010	-3291.38	-3298.27	6.88723	2.380685	0.1545896	0.028756	0.0378543	0.0366154	0.0487448	0.0712199	0.0355234	0.0290955	0.0222095	0.0846411	0.0233382	0.0182628	0.0249945	0.0217808	0.0876173	0.03690853	-0.1635652	0.00929747	0.564476	0.0043878	0.00981545	0.409448	0.00257583	18.94371	0.2132453	-3.299313	6.97886e-05	0.0123332	0.255622	3.73197	0.291026	0.319488	0.131404	0.258082	0.04968019	4.292362
3020	-3289.32	-3300.9	11.5817	2.185509	0.186111	0.0279735	0.0510209	0.0342084	0.0491628	0.0367087	0.031181	0.0145796	0.0163661	0.0244815	0.0374755	0.0277523	0.0227721	0.0131206	0.0192516	0.02585072	-0.3280854	0.0144916	0.529703	0.00765458	0.0105508	0.434415	0.00318502	12.20494	0.4356434	-3.655417	0.000317271	0.0261668	0.346449	3.62707	0.271568	0.307051	0.129909	0.291471	0.107558	4.050312
3030	-3287.4	-3299.01	11.6099	2.185509	0.1398115	0.0129546	0.0398909	0.0326268	0.0657625	0.02451	0.0402359	0.0206561	0.0373803	0.0162649	0.016064	0.0308473	0.0292838	0.0227859	0.0157432	0.02430267	-0.4477041	0.0119085	0.43576	0.0082834	0.00634155	0.537454	0.000252612	33.12607	0.450375	-3.717169	2.71078e-05	0.00770192	0.210923	3.78135	0.300646	0.290681	0.149037	0.259636	0.002670846	168.6263
3040	-3289.4	-3301.72	12.3198	2.185509	0.1283246	0.0130637	0.0343765	0.0308045	0.0498965	0.0284956	0.0350879	0.00885989	0.0204723	0.0483093	0.0413897	0.0146177	0.0165979	0.0274199	0.0235886	0.02748905	0.1383376	0.00569098	0.54817	0.00722977	0.00595567	0.432741	0.000213261	35.66076	0.07560483	-3.593968	1.11786e-05	0.00495287	0.175974	3.81906	0.289058	0.32197	0.121426	0.267546	0.2139424	0.3533887
3050	-3285.05	-3298.9	13.8505	2.356801	0.1849191	0.0242135	0.0465571	0.0215528	0.0579413	0.0139698	0.0293689	0.0141023	0.0213113	0.0226703	0.00856149	0.0392275	0.0295716	0.0139672	0.00997457	0.0221615	-0.3163845	0.0141653	0.52681	0.00350061	0.00903363	0.446172	0.000317985	17.5552	0.3321399	-3.809399	0.000302449	0.0255534	0.343169	3.63098	0.288905	0.290095	0.143708	0.277293	0.01575546	21.08094
3060	-3287.66	-3299.67	12.015	1.960365	0.168431	0.0204482	0.0397377	0.0280232	0.0528965	0.0133684	0.0268572	0.00969006	0.0496554	0.0413708	0.0208288	0.0388399	0.0426674	0.042836	0.0268145	0.03173262	0.227826	0.010577	0.48455	0.00153844	0.00700789	0.496014	0.000312486	13.27365	0.05832039	-3.45041	0.00014553	0.0177732	0.296469	3.68561	0.295986	0.299038	0.13918	0.265796	0.2861463	0.2038132
3070	-3291.62	-3300.76	9.14076	1.960365	0.2037738	0.0219434	0.0462646	0.023435	0.0481836	0.021482	0.0416822	0.00942284	0.0344152	0.0286682	0.0731637	0.0194763	0.066513	0.0301569	0.0350406	0.0350436	0.2970764	0.0169062	0.527328	0.00971598	0.0081193	0.436702	0.00122876	9.087085	0.1077006	-3.351162	0.000603653	0.0359806	0.393435	3.56998	0.28123	0.298435	0.14892	0.271415	0.404777	0.2660739
3080	-3296.08	-3301.14	5.05276	2.377807	0.2260878	0.03098	0.0403403	0.0151255	0.0580477	0.00657068	0.0391194	0.0122957	0.0358795	0.0737339	0.0490081	0.0280961	0.114881	0.0260599	0.0211924	0.03963236	0.2484021	0.0143493	0.546764	0.00614808	0.00724467	0.419068	0.00642508	10.5266	0.01087705	-3.228109	0.00117802	0.0500503	0.448277	3.5005	0.297844	0.274245	0.131415	0.296496	0.2592792	0.04195113
3090	-3293.06	-3302.93	9.87077	2.549229	0.2200941	0.0473972	0.0441925	0.0234856	0.0490096	0.00913591	0.0361573	0.0150054	0.0285371	0.0304013	0.0410485	0.0247162	0.0627142	0.0141315	0.0359612	0.04168306	0.03343927	0.0175515	0.440556	0.00811835	0.0145328	0.512587	0.00665409	9.735742	0.01052327	-3.177661	0.000997601	0.0461122	0.434045	3.51885	0.296253	0.307551	0.126284	0.269912	0.04396254	0.239369
3100	-3282.99	-3295.61	12.618	2.595449	0.2050601	0.0285597	0.0315823	0.0206441	0.0431635	0.0158454	0.0309568	0.0080481	0.021226	0.0308938	0.0311648	0.0349752	0.0357765	0.0200148	0.00615239	0.02549623	0.2976319	0.0250045	0.522025	0.00446184	0.00859768	0.43747	0.00244144	13.04591	0.03759029	-3.669225	0.000629865	0.0367447	0.396735	3.56589	0.279224	0.303909	0.137531	0.279337	0.3352222	0.1121354
3110	-3293.54	-3305.81	12.2698	2.416076	0.1692235	0.0270147	0.0242604	0.0293616	0.038503	0.0108088	0.021194	0.011464	0.0272828	0.0322337	0.0708558	0.0109151	0.040653	0.0060169	0.00919771	0.020111	-0.1301515	0.0250808	0.489858	0.00520686	0.0181213	0.460404	0.0013291	12.70259	0.1916295	-3.906488	0.000151232	0.0181157	0.298767	3.68297	0.315843	0.284105	0.139149	0.260904	0.061478	3.117042
3120	-3290.18	-3304.18	13.9951	2.628376	0.2181553	0.0215857	0.0304624	0.0195742	0.0370165	0.0342094	0.0202355	0.00887141	0.0150953	0.0254462	0.0508607	0.0116925	0.0351771	0.0115165	0.0114542	0.02558689	0.1300128	0.0161951	0.50876	0.00475642	0.014169	0.453372	0.0027474	19.1878	0.07241561	-3.665675	0.000943522	0.0448617	0.429363	3.52483	0.301588	0.27364	0.131532	0.293241	0.2024284	0.3577345
3130	-3291.49	-3305.92	14.4333	2.628376	0.1933742	0.00767995	0.0446651	0.0225179	0.032	0.0248154	0.0174248	0.0136974	0.0233818	0.0140582	0.0392764	0.0155384	0.0353541	0.0153623	0.0284807	0.01963678	0.04279134	0.0110919	0.519099	0.00361122	0.00346359	0.457907	0.00482777	25.67302	0.08681515	-3.930351	0.000419278	0.0300426	0.366145	3.60339	0.318182	0.293167	0.140493	0.248158	0.1296065	0.6698365
