Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
4120	-3292.63	-3295.33	2.70754	2.325784	0.1850478	0.0148969	0.0290011	0.0347628	0.0710177	0.0354621	0.0171176	0.0542765	0.188136	0.0371806	0.0373202	0.0323551	0.0643737	0.113981	0.122875	0.06273971	-0.003106205	0.0176966	0.511742	0.00123907	0.00294216	0.460307	0.00607306	3.704193	0.1107875	-2.768761	0.000304025	0.0256193	0.343523	3.63055	0.3025	0.298246	0.142326	0.256928	0.1076813	1.028846
4130	-3289.5	-3297.73	8.22731	2.238277	0.1985202	0.0169379	0.0334884	0.0382061	0.0577165	0.0409315	0.0336345	0.0352842	0.114403	0.088255	0.0375742	0.0303819	0.0566906	0.0761245	0.0408429	0.0380492	-0.2172426	0.01844	0.53324	0.00140766	0.00183363	0.438853	0.00622522	6.505291	0.2178907	-3.268875	0.000504549	0.0329261	0.379785	3.58678	0.283343	0.301905	0.127446	0.287307	0.0006480058	336.248
4140	-3292.02	-3300.16	8.14525	2.470861	0.1875329	0.0279914	0.0204939	0.0387764	0.0836	0.0368214	0.0781587	0.0331838	0.0877553	0.0867954	0.119166	0.0244238	0.0319748	0.0543898	0.0397209	0.05034092	0.01271818	0.0208761	0.45522	0.000873887	0.0123965	0.49683	0.0138036	5.767789	0.02396517	-2.988937	0.000335639	0.026907	0.350345	3.62241	0.27857	0.308969	0.140055	0.272405	0.03668336	0.6532983
4150	-3292.71	-3302.59	9.8723	2.508259	0.1591993	0.0397324	0.0225029	0.0635163	0.0907497	0.0309457	0.056427	0.0422628	0.0761149	0.0341899	0.0214341	0.0272287	0.0344629	0.0251612	0.0464356	0.03535361	0.1348775	0.00916388	0.632792	0.000224406	0.00728257	0.335468	0.0150692	8.627642	0.05112708	-3.342355	9.04186e-05	0.0140289	0.269366	3.71652	0.317752	0.28714	0.137982	0.257126	0.1860046	0.27487
4160	-3296.05	-3301.39	5.33724	2.623262	0.1714797	0.0508195	0.0247337	0.0570412	0.0789252	0.0458034	0.0726728	0.0208825	0.0765267	0.0489259	0.0102251	0.0194349	0.0335224	0.0780803	0.0278107	0.0348002	0.115551	0.0188326	0.482576	0.000581524	0.00311583	0.492412	0.00248211	7.596475	0.1229828	-3.358132	0.000168389	0.019109	0.30528	3.67544	0.28104	0.306096	0.147369	0.265496	0.2385339	0.5155781
4170	-3289.48	-3298.83	9.34687	2.78622	0.187965	0.0308972	0.0145373	0.0685529	0.0843205	0.0385555	0.0309491	0.0232219	0.0686264	0.065277	0.0241356	0.0198059	0.0504291	0.0396082	0.0418416	0.04089412	0.1488911	0.0202908	0.487833	0.00291315	0.01516	0.471113	0.00269057	8.298821	0.03296961	-3.196769	0.000341371	0.0271338	0.351525	3.621	0.287885	0.312435	0.134303	0.265377	0.1818607	0.1812905
4180	-3290.53	-3297.83	7.29679	2.505	0.1710274	0.0274219	0.0325882	0.0550717	0.117955	0.035224	0.0488203	0.083415	0.161571	0.0415501	0.0163059	0.016986	0.0166506	0.0940592	0.030989	0.04260789	-0.0002028402	0.0201206	0.48937	0.00110589	0.0128138	0.472597	0.00399244	4.035063	0.02464226	-3.155716	0.000164838	0.0189078	0.303978	3.67695	0.288266	0.311826	0.145401	0.254507	0.02443942	1.0083
4190	-3296.24	-3301.86	5.62399	2.346708	0.1819714	0.0186788	0.01701	0.0458982	0.0787586	0.0379457	0.0489454	0.0578534	0.142108	0.0549834	0.0418644	0.0330681	0.0608282	0.0571187	0.208216	0.04774463	-0.07268545	0.0192666	0.418907	0.00156176	0.0138354	0.544547	0.00188144	4.258127	0.07989598	-3.041889	0.000267974	0.0240649	0.334998	3.64067	0.314383	0.284141	0.116409	0.285067	0.007210528	11.08046
4200	-3292.01	-3296.52	4.51427	2.166032	0.1758215	0.0260294	0.033914	0.042013	0.0574023	0.0359968	0.0367958	0.0110244	0.114393	0.0625654	0.0493142	0.0175394	0.0271257	0.0583753	0.235157	0.0381549	-0.09194649	0.0136956	0.511215	0.00321463	0.00823703	0.463205	0.000432742	5.023095	0.121514	-3.266101	0.000205468	0.0210936	0.317695	3.66101	0.306887	0.295708	0.140038	0.257367	0.02956746	4.109718
4210	-3285.5	-3297	11.4989	2.141311	0.1860123	0.0297464	0.0323451	0.0512444	0.066813	0.0318899	0.0475625	0.031324	0.133871	0.0560106	0.0300748	0.0273498	0.0605653	0.0437581	0.0788717	0.04035504	-0.06418865	0.00999216	0.576173	0.0124414	0.00727802	0.390448	0.00366671	4.379326	0.06835995	-3.210039	0.000316024	0.0261157	0.346178	3.62739	0.299317	0.301472	0.143209	0.256002	0.004171299	16.38817
4220	-3291.77	-3300.33	8.55906	1.980067	0.1534936	0.0501352	0.0346208	0.0505229	0.0560423	0.0372891	0.0485078	0.0568045	0.087725	0.080218	0.017627	0.0185587	0.0370229	0.020604	0.0248528	0.04100537	0.2708133	0.0190664	0.526574	0.0026003	0.0101234	0.441017	0.000619401	7.451923	0.05233088	-3.194052	6.54708e-05	0.0119475	0.252337	3.73565	0.309593	0.298071	0.145816	0.24652	0.3231442	0.1619428
4230	-3281.79	-3295.74	13.9576	1.842168	0.1870395	0.0213774	0.0388034	0.0420899	0.0614632	0.0356258	0.0327772	0.0481188	0.0831561	0.0396716	0.0634693	0.0299446	0.0213751	0.0488931	0.0329323	0.03942201	-0.1084455	0.0190711	0.454222	0.00277098	0.0125059	0.50753	0.00389981	4.893672	0.1172145	-3.233431	0.00032918	0.0266491	0.348995	3.62403	0.29	0.30131	0.140124	0.268565	0.008769075	13.36681
4240	-3290.89	-3300.64	9.75607	2.180039	0.1731469	0.0417069	0.0383797	0.0242274	0.0554573	0.0292246	0.0289982	0.0650803	0.101604	0.102693	0.0407817	0.0252545	0.0136788	0.0223179	0.0293777	0.02813284	0.02754875	0.0220464	0.456355	0.00241583	0.00764796	0.509913	0.00162175	5.10036	0.04108778	-3.570818	0.000181976	0.0198597	0.310066	3.66989	0.299649	0.301267	0.150708	0.248376	0.06863653	0.5986284
4250	-3298.67	-3306.88	8.20472	2.087722	0.2256359	0.00499545	0.0349129	0.0287367	0.057771	0.0286796	0.0271648	0.0388487	0.0747465	0.035401	0.0810854	0.0390079	0.0119112	0.0365981	0.0194707	0.03331106	-0.2741537	0.033515	0.482191	0.0126531	0.00478603	0.466343	0.000511795	6.145068	0.2861936	-3.401866	0.0011637	0.0497497	0.447216	3.50187	0.294822	0.290118	0.135844	0.279216	0.01203998	23.77028
4260	-3294.15	-3299.3	5.15182	2.347537	0.1767968	0.00499545	0.0243124	0.0302416	0.0574664	0.0323461	0.0151579	0.0435448	0.0329314	0.056855	0.0342927	0.0952369	0.0359112	0.0657657	0.0158381	0.03873339	-0.2541276	0.0176269	0.397479	0.00253772	0.0145877	0.567474	0.000295092	13.45181	0.2609332	-3.251053	0.000214572	0.0215524	0.320461	3.65777	0.29207	0.315004	0.130454	0.262472	0.006805621	38.34084
4270	-3296.12	-3303	6.8806	2.99713	0.1732269	0.0114624	0.0210346	0.0316157	0.0349508	0.0179286	0.00987104	0.02834	0.0459878	0.0615383	0.0345153	0.0788601	0.0242275	0.0186224	0.0231865	0.02477995	0.02391514	0.019924	0.526723	0.00164123	0.00178731	0.449825	9.88168e-05	12.41453	0.2822922	-3.697721	0.000182648	0.0198961	0.310295	3.66963	0.314145	0.275776	0.143353	0.266726	0.3062073	0.9218989
4280	-3294.86	-3302.87	8.01371	2.99713	0.1846958	0.00712409	0.0318919	0.0461464	0.0850734	0.0248366	0.0188566	0.0343995	0.048165	0.0108129	0.0302236	0.049632	0.0224643	0.0145245	0.0116386	0.02695732	-0.3276146	0.0184067	0.436821	0.00392693	0.0120301	0.528607	0.000208989	9.620398	0.3697525	-3.6135	0.000299729	0.0254392	0.342552	3.63171	0.286318	0.300344	0.149746	0.263592	0.04213784	8.774833
4290	-3284.3	-3299.4	15.1033	2.909746	0.1703791	0.00764745	0.020063	0.0322718	0.0311043	0.0228195	0.0154294	0.0335436	0.0680259	0.0285832	0.0284789	0.045948	0.00975981	0.0269859	0.0316484	0.03059995	0.05055485	0.0206754	0.433492	0.00624448	0.0119164	0.526454	0.00121775	6.433785	0.01860881	-3.486757	0.000159846	0.0186212	0.302108	3.67911	0.289396	0.291984	0.150847	0.267773	0.06916366	0.2690547
4300	-3283.43	-3299.48	16.0513	2.76089	0.2024915	0.0111634	0.0228253	0.0261579	0.0291098	0.0254686	0.0204477	0.0326487	0.0769896	0.0259248	0.0412203	0.0261779	0.0134734	0.0576066	0.0403056	0.02412328	0.01415123	0.0247964	0.527057	0.00685751	0.00339118	0.436219	0.0016792	4.799452	0.05562414	-3.724578	0.000578298	0.0352251	0.390129	3.57407	0.287919	0.294906	0.144889	0.272286	0.06977537	0.7971888
4310	-3296.84	-3304.85	8.01049	3.240454	0.1674252	0.0230308	0.019704	0.022267	0.0364425	0.0211542	0.0315696	0.031928	0.119107	0.0992085	0.0525645	0.0273066	0.0126009	0.03845	0.0602745	0.04266068	-0.0438769	0.0213444	0.52845	0.00337877	0.00569374	0.437372	0.00376112	5.671797	0.1355652	-3.154478	0.000138529	0.0173431	0.293547	3.68897	0.266166	0.296972	0.148696	0.288166	0.09168834	1.478544
4320	-3286.59	-3296.97	10.3818	3.138328	0.2101257	0.00972431	0.0203469	0.0255269	0.031756	0.0193593	0.0182635	0.0328546	0.114363	0.0343403	0.066103	0.0200956	0.0282662	0.0475187	0.00957224	0.02226307	-0.1147419	0.0150179	0.513784	0.00643035	0.00131704	0.459115	0.00433558	5.344736	0.1847353	-3.804826	0.000740866	0.0398136	0.409565	3.54988	0.283659	0.302856	0.130419	0.283066	0.06999339	2.639325
4330	-3291.23	-3301.5	10.2665	3.111593	0.210479	0.0214662	0.0285419	0.0246849	0.0421287	0.0233895	0.019998	0.0447244	0.0552237	0.0168184	0.0910852	0.0254728	0.00703653	0.0639378	0.0107511	0.02927238	-0.1084342	0.0131995	0.525737	0.0186884	0.000585786	0.437752	0.00403707	8.56012	0.1167921	-3.531111	0.000749081	0.0400311	0.410449	3.54877	0.293809	0.303355	0.138679	0.264157	0.008357944	13.97378
4340	-3288.4	-3304.45	16.0497	3.291978	0.170813	0.0139019	0.0211647	0.0267279	0.037777	0.0254733	0.0159006	0.0426639	0.0466628	0.0355635	0.0182418	0.0231131	0.0277233	0.0513634	0.0181014	0.0275569	0.08210114	0.00993777	0.574289	0.011895	0.000212886	0.394966	0.00869959	9.874086	0.004552666	-3.591502	0.000163174	0.0188127	0.30336	3.67766	0.278565	0.301742	0.130137	0.289556	0.0866538	0.05253857
4350	-3295.18	-3306.97	11.7899	3.268074	0.1758947	0.0216648	0.0233887	0.0322275	0.0266874	0.0187689	0.0283496	0.0426639	0.0560836	0.124773	0.0273149	0.00731004	0.0356668	0.0334149	0.0172065	0.02898765	0.02992518	0.0154858	0.466124	0.00323168	0.000119359	0.493598	0.0214417	7.669709	0.01713714	-3.540885	0.000206141	0.0211278	0.317903	3.66076	0.274177	0.288842	0.157994	0.278988	0.04706232	0.3641371
4360	-3291.21	-3298.5	7.28719	3.750946	0.1663655	0.00780297	0.0227832	0.0348359	0.0571944	0.025087	0.0247135	0.0189399	0.078112	0.0139506	0.0280148	0.0104315	0.0299748	0.0404912	0.0695684	0.03658406	0.170835	0.0111179	0.494568	0.00821633	0.00010056	0.483241	0.0027566	9.104125	0.04724532	-3.308143	0.000131432	0.0168958	0.290459	3.69251	0.291679	0.307958	0.14259	0.257773	0.2180804	0.2166418
4370	-3297.54	-3306.31	8.76896	3.510091	0.1505206	0.0236509	0.0242435	0.0336062	0.0554342	0.0392651	0.0225371	0.0412028	0.102697	0.0272117	0.0123621	0.0191651	0.0309843	0.00932032	0.0532479	0.03536411	-0.1347212	0.0138012	0.575767	0.00803205	0.00127781	0.396598	0.00452395	8.983519	0.2216779	-3.342058	5.47985e-05	0.010935	0.243396	3.74561	0.308096	0.312174	0.125585	0.254145	0.08695676	2.549289
4380	-3291.23	-3306.45	15.2212	3.308013	0.201739	0.0249603	0.0145878	0.0437055	0.0541091	0.0392602	0.0186907	0.0255937	0.0222079	0.0325991	0.0231822	0.017059	0.0198903	0.0441668	0.0436756	0.03087612	-0.03009013	0.0172575	0.445422	0.0102765	0.00680143	0.507423	0.0128196	10.08193	0.04844236	-3.477772	0.000563773	0.0347847	0.388181	3.57647	0.261521	0.301774	0.155569	0.281136	0.01835223	2.63959
4390	-3291.1	-3302.7	11.6005	2.336239	0.2110654	0.0140784	0.026187	0.0416865	0.0629574	0.0330022	0.0188225	0.0145398	0.0325701	0.0292472	0.0493958	0.020608	0.0409517	0.0282995	0.0170522	0.02458116	-0.3423162	0.0112522	0.398804	0.00533723	0.00687873	0.56773	0.00999791	13.5804	0.3986325	-3.705775	0.000762857	0.0403931	0.411916	3.54693	0.323007	0.294088	0.133336	0.249569	0.05631622	7.078466
4400	-3289.01	-3298.93	9.92393	2.311355	0.2096515	0.0142124	0.0323005	0.0278244	0.0472115	0.0322757	0.0239189	0.0347252	0.0120038	0.0720831	0.0270891	0.0178406	0.0285489	0.046848	0.0188888	0.02991968	-0.624207	0.00600894	0.514803	0.00952216	0.00996182	0.451065	0.00863941	22.55947	0.6314492	-3.509239	0.000729937	0.0395224	0.408375	3.55137	0.318241	0.285753	0.133157	0.262848	0.007242215	87.19008
4410	-3291.35	-3304.95	13.6	2.311549	0.1651699	0.0168434	0.0229244	0.0344318	0.0459397	0.0315572	0.0223527	0.0347976	0.00991057	0.0389098	0.0102066	0.0400245	0.0120105	0.034828	0.0126853	0.02421915	0.2991204	0.0075281	0.532568	0.00732676	0.0161063	0.429383	0.0070877	32.85285	0.08162539	-3.720612	0.000123761	0.0163983	0.286965	3.69651	0.304718	0.284776	0.139424	0.271083	0.3807458	0.2143829
4420	-3289.82	-3301.04	11.2195	2.257246	0.1455658	0.0160226	0.0351594	0.0381983	0.0480226	0.0327379	0.0166528	0.0590301	0.01266	0.0674458	0.0185089	0.0247094	0.0353886	0.0315389	0.0490989	0.03090052	0.1972478	0.00526974	0.450329	0.00251532	0.0224713	0.512726	0.00668881	14.44359	0.05611051	-3.476982	4.00815e-05	0.0093583	0.228413	3.76219	0.30236	0.293835	0.130929	0.272875	0.2533583	0.221467
4430	-3292.76	-3296.93	4.16843	2.149179	0.1715609	0.0447204	0.0472137	0.0605506	0.0682822	0.0367544	0.0622904	0.0747001	0.0344782	0.0536545	0.0527136	0.0102853	0.0153581	0.0634636	0.019655	0.03637328	0.4348161	0.0080864	0.456587	0.00335109	0.00782991	0.51985	0.00429587	11.27205	0.08976602	-3.313921	0.000169032	0.0191452	0.305513	3.67517	0.314044	0.291138	0.136888	0.25793	0.5245821	0.1711191
4440	-3290.31	-3302.41	12.092	2.350365	0.2016295	0.068337	0.0256578	0.0380487	0.0683621	0.0554088	0.0565748	0.0614524	0.0396485	0.0322698	0.0201144	0.029531	0.0343082	0.0563222	0.0385554	0.03813848	0.003410602	0.0199687	0.450972	0.0054364	0.00382269	0.518678	0.0011229	6.702309	0.04165623	-3.266531	0.000561681	0.0347208	0.387897	3.57682	0.303347	0.288916	0.143768	0.263969	0.04506683	0.9243212
4450	-3285.28	-3295.39	10.1154	2.124007	0.1712565	0.0268281	0.0270391	0.0439827	0.0680383	0.0228898	0.0702648	0.0568865	0.0448394	0.0306878	0.0269566	0.0188826	0.0544965	0.0381498	0.0159265	0.04409796	0.1032028	0.0131732	0.550784	0.00707498	0.00417841	0.42251	0.00227975	10.68212	0.05814193	-3.121342	0.000166629	0.0190095	0.304637	3.67619	0.305722	0.312417	0.132735	0.249127	0.1613447	0.3603584
4460	-3294.64	-3298.36	3.72227	2.124007	0.1729034	0.023044	0.0289395	0.0428267	0.0930656	0.0284819	0.0915198	0.0682064	0.0262735	0.0179744	0.0247597	0.023286	0.105573	0.0541409	0.0486369	0.049237	0.08721582	0.00734702	0.534433	0.00415018	0.0124003	0.44155	0.000119246	10.32833	0.2063729	-3.01111	0.000179942	0.0197492	0.309368	3.6707	0.294341	0.287531	0.130369	0.287758	0.2935888	0.702932
4470	-3291.24	-3293.14	1.90027	2.128853	0.1918097	0.0233887	0.0293129	0.0555032	0.0792861	0.0543264	0.0523451	0.0743242	0.028999	0.107026	0.0195107	0.0149331	0.0264082	0.0772033	0.00635576	0.03834304	0.5389744	0.0112507	0.482897	0.0113214	0.00625668	0.488174	0.000100747	14.03034	0.02984063	-3.261182	0.000395548	0.0291881	0.361946	3.60847	0.29028	0.292265	0.137363	0.280092	0.568815	0.05246104
4480	-3282.13	-3294.36	12.2357	1.980711	0.2125837	0.0307924	0.0275128	0.0409243	0.0674657	0.0354182	0.0494351	0.0463375	0.0335235	0.0368936	0.0483169	0.0204345	0.021523	0.0550744	0.0198594	0.03204482	0.3773339	0.00991702	0.538266	0.00755073	0.0100167	0.433833	0.000416667	11.32889	0.01247924	-3.44062	0.000799338	0.0413358	0.415695	3.54217	0.305542	0.300594	0.129025	0.264839	0.3898131	0.03201339
4490	-3285.06	-3297.07	12.0123	1.983424	0.1576928	0.0261175	0.0298084	0.0758017	0.0801257	0.0371664	0.0297967	0.0560427	0.038246	0.0333518	0.0235945	0.0258021	0.0459862	0.0545196	0.0261506	0.03491212	-0.1465479	0.0131753	0.459801	0.00927216	0.0169605	0.500552	0.000239188	9.116089	0.151737	-3.354921	8.32197e-05	0.0134618	0.264888	3.72157	0.286234	0.297818	0.139082	0.276866	0.005189097	29.24151
4500	-3292.13	-3300.97	8.84192	2.195973	0.161041	0.0326029	0.0331851	0.0540205	0.0537656	0.0291166	0.0199765	0.0305714	0.0401103	0.0282803	0.0220983	0.0256869	0.0446874	0.116284	0.0321287	0.03513497	0.1129454	0.0137822	0.507632	0.00751724	0.00967853	0.460521	0.00086862	12.12418	0.2065136	-3.348558	9.98599e-05	0.0147391	0.27482	3.71034	0.288587	0.291058	0.15374	0.266615	0.319459	0.6464478
4510	-3293.02	-3299.93	6.9044	2.195973	0.1982536	0.0234612	0.0310103	0.0498781	0.0670541	0.0419362	0.034781	0.027825	0.0458483	0.0573605	0.00766683	0.0180474	0.0528131	0.0752925	0.114213	0.03218848	0.02619628	0.0190195	0.4401	0.000606472	0.0184667	0.518944	0.00286303	5.957828	0.08253304	-3.436147	0.000499853	0.0327741	0.379085	3.58764	0.295688	0.286653	0.147821	0.269838	0.1087293	0.7590688
4520	-3288.57	-3302.96	14.3905	2.588311	0.2448311	0.0303779	0.0190837	0.0498399	0.0670541	0.0253504	0.0412406	0.0396396	0.0847921	0.0281835	0.00952999	0.0172064	0.0155319	0.0382757	0.0498356	0.03081423	0.01332291	0.00934965	0.44094	0.00948715	0.0087199	0.519935	0.0115682	4.707746	0.008331091	-3.479779	0.00187955	0.0629833	0.490458	3.44468	0.304102	0.275101	0.142503	0.278294	0.02165401	0.3847367
4530	-3290.81	-3300.42	9.61104	2.588311	0.1886175	0.0245305	0.0220613	0.0390623	0.0432439	0.0277621	0.0520478	0.0234208	0.0887209	0.0749798	0.0296228	0.0154183	0.0626633	0.0437404	0.0813568	0.04709953	0.04785651	0.0105415	0.535598	0.00880161	0.0174933	0.411859	0.0157058	5.45043	0.06418945	-3.055492	0.000350161	0.0274778	0.353304	3.61887	0.286099	0.301329	0.125417	0.287156	0.112046	0.572885
4540	-3296.52	-3307.2	10.6809	2.588311	0.1802149	0.0567813	0.0188068	0.0357807	0.0329481	0.0271988	0.0201471	0.0225893	0.0958102	0.0260306	0.0221858	0.0186457	0.0964323	0.0397754	0.0778778	0.04212656	0.02954929	0.00925991	0.642622	0.0029564	0.0137458	0.32355	0.00786612	5.591742	0.03320328	-3.167077	0.000248858	0.0231975	0.33009	3.64646	0.317109	0.278592	0.112479	0.291819	0.06275258	0.5291142
4550	-3299.15	-3309.92	10.7664	2.471892	0.1509632	0.085627	0.0362298	0.0297389	0.0503952	0.0254813	0.0297627	0.0569042	0.0399793	0.0472389	0.0244635	0.0232657	0.0527902	0.0263514	0.0380435	0.04425136	-0.03824621	0.00508972	0.566823	0.00354622	0.025738	0.39331	0.00549255	10.59245	0.1058845	-3.117869	5.62944e-05	0.0110825	0.24473	3.74413	0.29094	0.318101	0.107997	0.282962	0.06763826	1.565452
4560	-3283.08	-3296.76	13.6834	2.401128	0.1743129	0.0237412	0.0299521	0.0276056	0.0493193	0.0384307	0.031779	0.0506876	0.0413167	0.0248737	0.0382482	0.0183979	0.0217538	0.0527542	0.0383037	0.02720707	-0.1982345	0.0149316	0.592275	0.00371227	0.00415197	0.384744	0.000184819	8.339775	0.2280782	-3.604278	0.000191956	0.0203932	0.313399	3.66602	0.287084	0.307985	0.130741	0.274189	0.02984364	7.642439
4570	-3287.71	-3301.4	13.6873	2.834116	0.1533013	0.0195282	0.025497	0.0312047	0.0573033	0.0256868	0.0252807	0.0278431	0.0234527	0.0218675	0.0602578	0.0141874	0.014173	0.0370071	0.0323383	0.02786165	0.2845493	0.00916662	0.477188	0.0106023	0.00463589	0.49829	0.000117303	12.31108	0.05940857	-3.580504	6.47352e-05	0.0118805	0.25176	3.73629	0.288544	0.311595	0.131034	0.268827	0.3439579	0.1727205
4580	-3284.68	-3298.85	14.169	2.834116	0.2287025	0.0256186	0.0269071	0.0345351	0.0314928	0.0251056	0.0266727	0.0328441	0.0391782	0.0728561	0.0547863	0.0211536	0.0145876	0.0440152	0.0214589	0.02706843	0.07403967	0.0112615	0.501615	0.0103407	0.00612484	0.470616	4.18315e-05	8.092181	0.04424611	-3.609387	0.00126316	0.0518007	0.454371	3.49257	0.294798	0.294434	0.137734	0.273034	0.1182858	0.3740611
4590	-3282.76	-3298.07	15.3118	2.903942	0.2022264	0.0302687	0.0146611	0.0245259	0.0461056	0.0239325	0.024864	0.0381579	0.0805906	0.0263259	0.0514243	0.0219588	0.0408966	0.0222172	0.0139334	0.03540586	0.02296199	0.0212782	0.519875	0.0074304	0.00790969	0.443334	0.000172851	5.698924	0.03364646	-3.340878	0.000573153	0.0350697	0.389444	3.57491	0.303894	0.289396	0.137779	0.268931	0.05660845	0.5943717
4600	-3294.1	-3304.37	10.2708	2.966118	0.2260527	0.0157672	0.0244797	0.0312823	0.0290461	0.0175423	0.020388	0.0272098	0.0764017	0.0309332	0.0337467	0.0273856	0.0232154	0.0250429	0.0911654	0.02864094	0.03898071	0.00810303	0.545707	0.0127956	0.0140593	0.41886	0.00047448	6.156394	0.2619769	-3.552918	0.0011769	0.0500269	0.448194	3.5006	0.283079	0.289672	0.148542	0.278708	0.3009576	0.8704777
4610	-3286.93	-3301.44	14.5171	2.944201	0.2307653	0.0110379	0.0244011	0.0349932	0.0560405	0.0205703	0.0205608	0.0211885	0.0589631	0.0258367	0.0200784	0.0242676	0.0101167	0.014539	0.0183523	0.02779016	-0.02549793	0.0125491	0.459009	0.00514684	0.0166645	0.506049	0.000582094	8.500125	0.1878697	-3.583073	0.00133316	0.0531949	0.45913	3.48634	0.293843	0.289145	0.136056	0.280956	0.1623718	1.157034
4620	-3293.26	-3300.27	7.01162	2.944201	0.1819264	0.013487	0.0210511	0.0411875	0.0700974	0.0207296	0.0168309	0.00576625	0.0809293	0.0169591	0.0120844	0.0201315	0.0501564	0.0421197	0.0110992	0.02976954	0.2583393	0.00619291	0.546543	0.00748589	0.0102351	0.42699	0.00255367	23.83665	0.02696815	-3.51427	0.000267471	0.0240425	0.334872	3.64082	0.307435	0.302625	0.126473	0.263467	0.2853075	0.09452313
4630	-3286.17	-3301.87	15.6967	2.806078	0.2006071	0.0188441	0.023048	0.0263539	0.0588036	0.0194544	0.0357624	0.0166137	0.0470661	0.033461	0.0262914	0.0197963	0.0153791	0.0170243	0.0163807	0.02138088	-0.244722	0.0162833	0.535173	0.00362852	0.0119095	0.427464	0.00554134	9.224735	0.2913068	-3.845258	0.000542415	0.0341264	0.385241	3.58009	0.273571	0.31694	0.14022	0.269269	0.04658477	6.253263
4640	-3286.65	-3299.24	12.5941	2.626687	0.1598553	0.0186801	0.0264979	0.0377861	0.0456261	0.0305013	0.0326164	0.0327241	0.0881545	0.0385825	0.0260139	0.0173694	0.0103542	0.0281721	0.0430022	0.03169132	-0.1394156	0.0163013	0.511285	0.00291776	0.0108593	0.45567	0.00296685	7.818998	0.1936827	-3.451712	9.36991e-05	0.0142798	0.271311	3.71432	0.289502	0.280105	0.135232	0.295162	0.05426709	3.569064
4650	-3285.69	-3295.94	10.2451	2.626687	0.1706157	0.0342769	0.023369	0.0393508	0.047952	0.0208527	0.0388987	0.051659	0.140365	0.0444482	0.0184497	0.022839	0.0345144	0.0452981	0.0570122	0.03287708	0.1607897	0.0204497	0.585315	0.00192358	0.00748872	0.382385	0.00243843	4.447351	0.07583733	-3.41498	0.000161654	0.0187255	0.302791	3.67832	0.297683	0.29406	0.128842	0.279415	0.236627	0.3204931
4660	-3285.29	-3297.23	11.9416	2.981796	0.2072146	0.028251	0.0154115	0.0393508	0.047952	0.0353297	0.038463	0.0624966	0.131414	0.0298945	0.0165375	0.0233725	0.0278214	0.0316105	0.0210579	0.02772044	0.1435756	0.0158913	0.510628	0.00386059	0.00765364	0.459211	0.0027554	4.947086	0.04783934	-3.585585	0.000675541	0.0380386	0.402224	3.55906	0.296346	0.296395	0.143973	0.263286	0.191415	0.2499247
4670	-3290.14	-3299.48	9.33789	2.220596	0.1793549	0.0124252	0.0217487	0.0543186	0.0632283	0.0415433	0.0304382	0.0565872	0.0798132	0.0108563	0.01936	0.0177038	0.0682297	0.0432105	0.0252789	0.02558426	-0.02811468	0.0145809	0.544591	0.00613032	0.0122818	0.411935	0.0104808	5.675691	0.1168182	-3.665778	0.000239875	0.0227782	0.327678	3.6493	0.282588	0.315973	0.137635	0.263805	0.08870351	1.316951
4680	-3289.62	-3302.72	13.1054	2.328814	0.1835682	0.0189991	0.0160268	0.0271791	0.0649928	0.0262794	0.0180863	0.0704006	0.074055	0.0449392	0.0389308	0.0244101	0.0205668	0.0335707	0.0601496	0.02793658	-0.0902993	0.0113014	0.544918	0.00687212	0.0116099	0.412182	0.0131162	4.537223	0.1266738	-3.577818	0.000286269	0.0248662	0.339434	3.63541	0.285322	0.296801	0.128592	0.289285	0.03637448	3.48249
4690	-3284.08	-3298.15	14.0691	2.328814	0.193721	0.0117056	0.0270905	0.0434022	0.0667288	0.0398017	0.0282064	0.0407589	0.0647776	0.0287358	0.0249914	0.0246703	0.0320953	0.0442134	0.0246139	0.03309307	0.1845834	0.0124986	0.44532	0.011969	0.00749867	0.507849	0.0148642	5.286214	0.0354278	-3.408431	0.000424673	0.0302335	0.367072	3.60227	0.281311	0.317807	0.133583	0.267299	0.2200112	0.1610272
4700	-3289.81	-3299.94	10.1318	2.15553	0.1699693	0.0278957	0.0214988	0.0520548	0.0747937	0.0335857	0.0238011	0.0503691	0.0464137	0.0555787	0.0145886	0.0198757	0.0204205	0.0633453	0.023622	0.03294907	-0.3089078	0.00979965	0.52233	0.00993911	0.00419548	0.448614	0.0051221	6.967782	0.3939826	-3.412792	0.00015675	0.0184411	0.300924	3.68048	0.31412	0.29098	0.140503	0.254397	0.08507479	4.631015
