Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
4930	-14.6673	0	-14.6673	17.012	1082.416	0.0978579	0.0541758	0.0701826	0.144688	0.186881	0.0239384	0.0558748	0.0835908	0.132804	0.0870575	0.146431	0.15565	0.104588	0.0792561	0.1004369	0.101385	0.338635	0.132145	0.0260342	0.248429	0.0455114	0.209245	35.01521	0.1212172	-2.298225	0.961633	0.98987	1.0096	1.03889	0.496652	0.227395	0.0835867	0.192366	0.2226022	0.5445463
4940	-11.8051	0	-11.8051	6.541192	1294.687	0.0813826	0.0953773	0.0709143	0.159502	0.128571	0.0332634	0.0546662	0.0723674	0.132702	0.0735163	0.150517	0.148526	0.0791394	0.112617	0.1217959	-0.06288994	0.101606	0.411917	0.0250001	0.175039	0.0580368	0.228401	44.35121	0.2562672	-2.105408	0.964898	0.990758	1.0088	1.03554	0.175256	0.31906	0.0298444	0.47584	0.1933772	1.325219
4950	-12.719	0	-12.719	16.77936	1262.296	0.0894952	0.110579	0.0313315	0.0818286	0.134965	0.0275426	0.059033	0.0644493	0.207239	0.0932671	0.0676978	0.0964625	0.0385974	0.131563	0.1137517	0.01344986	0.0309981	0.282667	0.025138	0.42098	0.0184073	0.22181	16.98327	0.2746346	-2.173738	0.964453	0.990637	1.00891	1.036	0.05425	0.657535	0.0326213	0.255594	0.2880845	0.9533128
4960	-10.4942	0	-10.4942	9.665786	937.7685	0.115407	0.0903118	0.0248877	0.0532779	0.105935	0.084276	0.0413707	0.060692	0.337002	0.107553	0.0737834	0.0823484	0.0431007	0.173254	0.07649821	-0.1593104	0.0467288	0.14106	0.0255093	0.396295	0.0280412	0.362366	27.32944	0.2574963	-2.570488	0.958802	0.989095	1.0103	1.04181	0.458895	0.350431	0.170657	0.0200172	0.09818593	2.622538
4970	-7.6496	0	-7.6496	10.26972	1161	0.115009	0.0730626	0.0480993	0.096298	0.146383	0.0819094	0.0687697	0.0722101	0.348525	0.135431	0.0523899	0.0411715	0.0901063	0.125893	0.08486337	-0.08204445	0.0507308	0.322995	0.010914	0.216523	0.00894729	0.389891	28.90897	0.1053619	-2.466713	0.962945	0.990227	1.00928	1.03755	0.455444	0.338195	0.174569	0.031793	0.02331741	4.518592
4980	-10.9146	0	-10.9146	7.953398	1249.509	0.131429	0.181647	0.0597643	0.0694306	0.150938	0.0981943	0.0455986	0.109927	0.17745	0.0986771	0.0351498	0.0364559	0.105708	0.0798307	0.1201673	-0.06710549	0.0887095	0.30577	0.0604066	0.180286	0.0636207	0.301207	46.37998	0.1270559	-2.11887	0.964273	0.990588	1.00895	1.03618	0.183217	0.218747	0.589822	0.00821468	0.0599504	2.11935
4990	-13.8576	0	-13.8576	18.52351	1665.945	0.143345	0.121359	0.0910454	0.0688707	0.175097	0.131334	0.0601545	0.0837054	0.228691	0.036774	0.0265757	0.0620735	0.0957172	0.111051	0.1205366	-0.03278724	0.0305683	0.170154	0.0376189	0.2943	0.266782	0.200577	38.76826	0.07971427	-2.115802	0.969032	0.991875	1.00778	1.03131	0.180959	0.621689	0.172428	0.0249237	0.04692704	1.698685
5000	-16.8646	0	-16.8646	25.11948	1541.106	0.0907787	0.232376	0.0580298	0.0508888	0.137787	0.119658	0.128551	0.190854	0.304435	0.0588647	0.0262441	0.0478112	0.0642986	0.127876	0.1157243	-0.006021444	0.0103049	0.17473	0.0209263	0.126439	0.563391	0.104208	47.82869	0.06016502	-2.156545	0.967809	0.991545	1.00808	1.03256	0.11418	0.362091	0.490206	0.0335232	0.05414358	1.111213
5010	-16.1439	0	-16.1439	10.73056	1557.245	0.055131	0.113181	0.0684667	0.0335889	0.0971356	0.106497	0.204278	0.308758	0.286303	0.0721027	0.0240694	0.0771667	0.0709011	0.0816555	0.07910982	-0.03857566	0.0273825	0.372433	0.048899	0.152817	0.294986	0.103482	44.33153	0.1158658	-2.536918	0.967975	0.99159	1.00804	1.03239	0.553036	0.125548	0.316	0.00541617	0.07729017	1.499102
5020	-19.629	0	-19.629	12.5754	1989.676	0.098974	0.0919422	0.0854896	0.028464	0.178329	0.0710233	0.188091	0.482217	0.237006	0.0858811	0.0112014	0.0768896	0.130611	0.048034	0.08888978	0.08790309	0.0358357	0.350015	0.244072	0.143791	0.144898	0.0813883	24.5797	0.06033812	-2.420358	0.971649	0.992579	1.00713	1.02864	0.0441748	0.813947	0.136848	0.00502952	0.1482412	0.4070266
5030	-12.9886	0	-12.9886	13.10071	2878.153	0.056384	0.123439	0.0543302	0.0255426	0.119794	0.0507476	0.206756	0.228843	0.166207	0.0846513	0.0134072	0.0955381	0.0807641	0.0442507	0.08252565	0.1856059	0.10024	0.147691	0.302371	0.12057	0.147496	0.181631	43.55594	0.03348324	-2.494646	0.976407	0.993849	1.00595	1.02379	0.247079	0.388146	0.361182	0.00359333	0.2190891	0.1528293
5040	-9.00903	0	-9.00903	16.86608	2954.167	0.0529601	0.108604	0.0346919	0.0286318	0.143784	0.0770529	0.0758116	0.21169	0.132678	0.155763	0.0179359	0.112444	0.0633934	0.044834	0.0753426	0.1454663	0.153098	0.316505	0.265389	0.0771402	0.0941406	0.0937273	47.74044	0.02328063	-2.58571	0.976711	0.99393	1.00588	1.02348	0.125835	0.247851	0.591865	0.0344487	0.1687469	0.1379618
5050	-10.655	0	-10.655	10.37617	3065.688	0.100861	0.0883241	0.0354099	0.0165425	0.181305	0.0801008	0.0748998	0.200588	0.172472	0.112423	0.016466	0.0693028	0.0868969	0.0478586	0.08680287	0.1725502	0.169983	0.475387	0.164846	0.0606272	0.111478	0.0176788	21.84765	0.01292285	-2.444116	0.977137	0.994043	1.00577	1.02305	0.530872	0.19008	0.059489	0.219559	0.185473	0.06967509
5060	-2.00312	0	-2.00312	6.637624	3429.367	0.103135	0.137697	0.0436918	0.0366421	0.122385	0.0515695	0.0778365	0.147294	0.101164	0.0746086	0.0238111	0.11498	0.0711175	0.0941878	0.07773361	0.0928369	0.289779	0.212017	0.0723168	0.0920759	0.304836	0.0289752	7.82086	0.01502518	-2.554468	0.978378	0.994373	1.00546	1.02179	0.373192	0.410087	0.142115	0.0746068	0.1078621	0.1393
5070	-3.25917	0	-3.25917	16.00038	3576.856	0.0931042	0.0826811	0.0803011	0.0329325	0.103902	0.0700265	0.0687017	0.0676911	0.081295	0.0959759	0.0437287	0.0669978	0.0400466	0.0372863	0.05394161	0.05281257	0.279009	0.216974	0.0509348	0.115403	0.322765	0.0149141	21.02247	0.00943158	-2.919853	0.978827	0.994492	1.00535	1.02133	0.461305	0.335672	0.119979	0.0830445	0.06224415	0.1515256
5080	-2.17291	0	-2.17291	17.93819	3704.672	0.0554138	0.0592122	0.0902758	0.0798581	0.100826	0.0603295	0.0374865	0.0537321	0.0513636	0.0881241	0.0288107	0.09439	0.0377286	0.0680263	0.06326405	0.1046053	0.315934	0.110561	0.222514	0.135464	0.173265	0.0422623	18.86563	0.008433467	-2.760438	0.979194	0.994589	1.00526	1.02096	0.172977	0.126611	0.0919769	0.608435	0.1130388	0.07460683
5090	-2.90854	0	-2.90854	22.50347	3366.401	0.0363864	0.0578478	0.0881998	0.058963	0.110726	0.0598693	0.0323889	0.0416334	0.0849525	0.085663	0.0297274	0.0650378	0.0371023	0.066426	0.05513208	0.0513182	0.308733	0.300113	0.116149	0.116239	0.130798	0.027969	41.80763	0.007734247	-2.898024	0.978178	0.99432	1.00551	1.02199	0.168485	0.0980593	0.54331	0.190145	0.05905245	0.1309725
5100	-0.926121	0	-0.926121	12.09489	3264.47	0.0341287	0.0751098	0.114158	0.0939375	0.121481	0.0414638	0.0354295	0.0945783	0.0676075	0.0461014	0.0500529	0.117779	0.0645952	0.0403964	0.06620445	0.1372314	0.123387	0.17241	0.175489	0.433766	0.0813141	0.0136329	23.26656	0.009003143	-2.715008	0.977841	0.99423	1.00559	1.02233	0.251024	0.0998893	0.26076	0.388327	0.1462346	0.06156644
5110	-6.04532	0	-6.04532	11.96871	2719.873	0.0296226	0.117984	0.139551	0.104255	0.174937	0.0222385	0.0189571	0.0849515	0.0608498	0.0462905	0.0560099	0.0625331	0.0669962	0.0322153	0.0524161	0.1227912	0.0239481	0.266157	0.0884464	0.450718	0.159694	0.0110357	20.17712	0.0163114	-2.948541	0.975733	0.99367	1.00612	1.02448	0.0282551	0.111293	0.276199	0.584252	0.1391026	0.1172616
5120	-2.64232	0	-2.64232	18.22458	2933.623	0.0243647	0.0983515	0.0832727	0.0982681	0.117294	0.0171861	0.0491103	0.0395141	0.0675069	0.0596048	0.0297026	0.0570838	0.0639153	0.0404456	0.0430342	0.1467492	0.0213976	0.230276	0.0606118	0.503432	0.182769	0.0015132	21.05197	0.01901509	-3.14576	0.97663	0.993909	1.0059	1.02356	0.0255379	0.181983	0.407448	0.385031	0.1657642	0.1147117
5130	1.8425	0	1.8425	12.51538	3199.564	0.0150984	0.117643	0.0364982	0.0758713	0.0692953	0.0257002	0.0583636	0.0417395	0.103714	0.0654004	0.0259116	0.0438132	0.0443909	0.0447317	0.04788295	0.2563392	0.0116152	0.115939	0.0676578	0.401697	0.400685	0.00240517	21.80314	0.02473715	-3.038996	0.977618	0.994171	1.00565	1.02256	0.0040019	0.0927493	0.582792	0.320457	0.2810764	0.08800864
5140	-1.63955	0	-1.63955	7.051422	2349.982	0.022994	0.145644	0.0407232	0.0524695	0.181467	0.0322806	0.0469344	0.0405554	0.0798853	0.0425021	0.042894	0.063072	0.0422927	0.0619766	0.06031479	0.2608328	0.0461207	0.0204571	0.111723	0.449174	0.356036	0.0164902	30.07723	0.03617934	-2.808178	0.973902	0.993182	1.00658	1.02634	0.0088105	0.302352	0.12691	0.561928	0.2970122	0.121811
5150	-1.61829	0	-1.61829	9.062102	2236.805	0.0344341	0.181651	0.0673758	0.070561	0.151246	0.0193517	0.0607023	0.0322177	0.0742929	0.051464	0.0519279	0.0956128	0.0328974	0.120837	0.05680055	0.1111283	0.0605456	0.0412065	0.200729	0.32254	0.360698	0.0142807	10.00691	0.01403837	-2.868209	0.973253	0.993008	1.00674	1.027	0.414881	0.232685	0.120837	0.231597	0.1251667	0.1121575
5160	-5.45016	0	-5.45016	7.968818	2318.362	0.0469543	0.251608	0.0581874	0.0691913	0.14145	0.0208437	0.0256135	0.0361787	0.0826879	0.0540695	0.130126	0.0783419	0.0508517	0.0888481	0.0731211	0.07636393	0.18139	0.011265	0.0585876	0.167574	0.571589	0.00959401	11.51595	0.02721946	-2.615638	0.973725	0.993134	1.00662	1.02652	0.0190304	0.31389	0.32508	0.342	0.1035834	0.2627782
5170	0.712892	0	0.712892	5.945182	3150.376	0.0269034	0.103163	0.0437021	0.0969164	0.110035	0.0365546	0.0324153	0.0480765	0.0641856	0.0285827	0.12789	0.0772359	0.0466047	0.076089	0.05373767	0.2870062	0.168368	0.0258424	0.0780698	0.189548	0.529575	0.00859605	42.54759	0.02294157	-2.923641	0.977445	0.994125	1.00569	1.02274	0.100049	0.700278	0.156547	0.043127	0.3099478	0.07401753
5180	6.18564	0	6.18564	6.738996	2884.566	0.0379987	0.0841665	0.0397744	0.0666313	0.0794024	0.0417579	0.0354642	0.0530138	0.0286477	0.0665488	0.0590948	0.0642769	0.0605191	0.0691441	0.06397772	0.3221112	0.153575	0.0528534	0.138026	0.318585	0.299339	0.0376218	14.16929	0.01900366	-2.74922	0.976433	0.993856	1.00595	1.02376	0.506084	0.1943	0.29437	0.00524634	0.3411149	0.05571046
5190	-2.46592	0	-2.46592	17.88079	2633.104	0.0544185	0.103606	0.0428484	0.0337399	0.112284	0.0476775	0.0599241	0.0760589	0.0388272	0.0754478	0.0512499	0.059833	0.064744	0.161915	0.05628204	0.1702638	0.263061	0.0346023	0.151449	0.311844	0.205308	0.0337353	31.43015	0.01643877	-2.87738	0.975338	0.993565	1.00622	1.02488	0.24622	0.49541	0.2379	0.0204708	0.1867026	0.08804788
5200	-9.80411	0	-9.80411	21.66695	3047.732	0.0570813	0.226292	0.0604548	0.0165044	0.21806	0.0450849	0.0431631	0.121451	0.0387231	0.0443145	0.0492766	0.0756118	0.0756478	0.0987752	0.05695567	0.1291061	0.167649	0.0455836	0.160583	0.152324	0.432742	0.0411179	29.49267	0.01355324	-2.865482	0.97707	0.994026	1.00579	1.02312	0.0777349	0.449487	0.42635	0.0464278	0.1426593	0.09500422
5210	-10.4202	0	-10.4202	17.21	2331.127	0.0395639	0.297461	0.144224	0.0164991	0.0896713	0.0472082	0.0424547	0.0640994	0.12375	0.0357069	0.0399296	0.114877	0.0963621	0.098511	0.07188774	0.08931133	0.282295	0.126957	0.165777	0.0889167	0.303287	0.0327676	27.84447	0.01261909	-2.63265	0.973797	0.993154	1.0066	1.02645	0.0566805	0.329099	0.393485	0.220736	0.1019304	0.123801
5220	-17.0403	0	-17.0403	34.30294	3304.306	0.0446092	0.332162	0.0952278	0.0187755	0.0725404	0.0346235	0.0299406	0.0287977	0.153109	0.0234652	0.0433659	0.0993668	0.0874475	0.0491452	0.06350604	-0.03279339	0.187458	0.415597	0.042965	0.0626172	0.285395	0.00596719	37.75675	0.2266979	-2.75662	0.977975	0.994266	1.00556	1.0222	0.0335638	0.143013	0.663159	0.160265	0.1939045	1.169121
5230	-6.22814	0	-6.22814	17.83477	2588.27	0.0469225	0.23023	0.157514	0.0422379	0.0573757	0.0506211	0.048519	0.0367829	0.136088	0.056481	0.0382327	0.0740002	0.0428873	0.0292504	0.05732184	-0.1521967	0.212307	0.485903	0.0401832	0.0573614	0.197832	0.00641396	43.31851	0.2805012	-2.859074	0.975127	0.993508	1.00627	1.02509	0.0334086	0.166205	0.360589	0.439797	0.1283045	2.186214
5240	-12.8992	0	-12.8992	39.54572	3440.759	0.0852356	0.167131	0.148639	0.0357196	0.030951	0.0387002	0.0387092	0.0328006	0.235995	0.0537938	0.0288744	0.075872	0.0250629	0.0283968	0.05952363	-0.03315534	0.185266	0.276779	0.0750077	0.0481948	0.403748	0.0110052	48.57223	0.1548645	-2.821382	0.978414	0.994382	1.00545	1.02175	0.287408	0.158976	0.362531	0.191084	0.1217092	1.272415
5250	-7.99761	0	-7.99761	20.37675	3802.984	0.0854756	0.114045	0.101674	0.0512709	0.0245301	0.0613003	0.0354433	0.0281868	0.219389	0.0746277	0.0365463	0.0898117	0.0214781	0.0216752	0.06340365	0.06485627	0.0845505	0.227637	0.15508	0.106322	0.418925	0.00748613	43.85551	0.0614098	-2.758234	0.979464	0.99466	1.00519	1.02069	0.164452	0.033415	0.575242	0.226891	0.1262661	0.4863523
5260	-3.68351	0	-3.68351	5.985792	3786.291	0.126418	0.196967	0.0877708	0.102993	0.0572023	0.0667149	0.042449	0.0218288	0.110511	0.0641714	0.0443074	0.0460682	0.030833	0.0225656	0.05614433	0.05363275	0.15961	0.104249	0.105268	0.187816	0.44051	0.00254719	33.92958	0.03834703	-2.87983	0.979419	0.994649	1.0052	1.02073	0.220048	0.231487	0.173187	0.375277	0.09197978	0.4169072
5270	-13.7647	0	-13.7647	39.35808	4804.603	0.0923189	0.215045	0.14964	0.111251	0.0599157	0.0531829	0.0584657	0.0254996	0.105417	0.0765864	0.0379084	0.0401982	0.0164013	0.023843	0.06771201	0.04601158	0.322913	0.0500436	0.119862	0.320899	0.178819	0.00746375	43.73618	0.03769849	-2.692492	0.981722	0.995257	1.00462	1.0184	0.115509	0.297929	0.28591	0.300651	0.08371007	0.450346
5280	-12.9145	0	-12.9145	27.59033	6052.964	0.173098	0.141774	0.186013	0.0672916	0.0437979	0.031743	0.084886	0.0329054	0.115664	0.127284	0.100459	0.0555485	0.0153435	0.0411277	0.07960183	-0.03966215	0.118679	0.103244	0.312068	0.221387	0.236365	0.00825579	30.83458	0.0673067	-2.530718	0.98371	0.99578	1.00413	1.01638	0.148709	0.131774	0.683906	0.0356106	0.02764455	2.434719
5290	-13.3139	0	-13.3139	9.043494	6029.015	0.183027	0.192491	0.225501	0.14392	0.047908	0.0317395	0.0697897	0.036297	0.0835334	0.105569	0.0953764	0.0507439	0.0174523	0.0742339	0.05736505	-0.09093368	0.113136	0.389875	0.228332	0.0804836	0.179334	0.00883938	14.49877	0.1436584	-2.85832	0.983677	0.995771	1.00413	1.01642	0.387049	0.0552437	0.554828	0.00287899	0.05272475	2.724687
5300	-13.3395	0	-13.3395	10.45337	5031.52	0.304989	0.177613	0.161834	0.181424	0.0504208	0.0415643	0.0791306	0.0255735	0.170159	0.10887	0.0616775	0.0568838	0.0174111	0.0580391	0.08514827	-0.05563354	0.324288	0.308574	0.127606	0.142909	0.0876427	0.00897987	15.61353	0.1069945	-2.463361	0.982137	0.995366	1.00452	1.01798	0.508754	0.403091	0.0834788	0.0046761	0.05136097	2.083187
5310	-9.67008	0	-9.67008	7.886067	5407.756	0.260611	0.0980271	0.138596	0.122834	0.0582775	0.0659065	0.0764696	0.0246272	0.0755732	0.0879639	0.0589684	0.0793938	0.0247008	0.112829	0.08736884	-0.1140486	0.121419	0.424167	0.0727211	0.0863554	0.275395	0.0199425	36.27964	0.2048001	-2.437617	0.982768	0.995532	1.00436	1.01734	0.117006	0.591868	0.286705	0.0044206	0.09075146	2.256714
5320	-11.264	0	-11.264	10.85325	6100.662	0.235494	0.0707507	0.141401	0.11383	0.0379554	0.119962	0.0691565	0.0718248	0.0856596	0.0927482	0.0604845	0.165654	0.0618454	0.123277	0.1107066	0.1531027	0.101648	0.499358	0.230419	0.0501859	0.0782968	0.0400923	29.10099	0.1000332	-2.200872	0.983773	0.995797	1.00411	1.01632	0.469127	0.0625456	0.439489	0.0288386	0.2531358	0.3951758
5330	-11.0086	0	-11.0086	5.660072	5528.747	0.323274	0.0605535	0.148019	0.110999	0.0972383	0.1681	0.0658841	0.0678236	0.1333	0.121303	0.0702434	0.197659	0.0957995	0.105327	0.1147758	0.01070722	0.127242	0.16708	0.252162	0.0774178	0.21235	0.163747	38.32735	0.1178874	-2.164774	0.982957	0.995582	1.00431	1.01715	0.196077	0.180951	0.177271	0.445702	0.1285946	0.9167367
5340	-16.8678	0	-16.8678	18.74917	6005.983	0.43669	0.0620633	0.0993878	0.0602629	0.21777	0.117709	0.0949947	0.0452399	0.170891	0.195403	0.0866762	0.201043	0.131433	0.16094	0.09782145	0.03540313	0.0248637	0.202965	0.159794	0.0504269	0.470328	0.0916227	24.14205	0.07220337	-2.324611	0.983646	0.995763	1.00414	1.01645	0.0491908	0.407792	0.0990102	0.444007	0.1076065	0.6709945
5350	-15.6583	0	-15.6583	19.24523	5152.756	0.380296	0.0839022	0.093245	0.0973996	0.11849	0.0743864	0.119905	0.0670672	0.146489	0.195382	0.105881	0.320896	0.211776	0.126551	0.1302667	-0.009134882	0.0571415	0.164907	0.234957	0.0511416	0.0650436	0.426809	22.72187	0.1077277	-2.038171	0.982348	0.995422	1.00447	1.01776	0.229393	0.398709	0.196435	0.175462	0.09859286	1.092653
5360	-16.1384	0	-16.1384	8.566004	5087.873	0.220952	0.158797	0.169959	0.0804067	0.16385	0.125434	0.0929354	0.0596485	0.114751	0.289235	0.147391	0.36333	0.334232	0.120233	0.1656156	-0.08284068	0.00742564	0.207642	0.132944	0.0311835	0.0409739	0.579831	22.12791	0.1833519	-1.798086	0.982236	0.995392	1.0045	1.01788	0.417314	0.200599	0.326337	0.0557496	0.1005112	1.824193
5370	-18.7606	0	-18.7606	18.88129	6083.948	0.131233	0.158053	0.13825	0.0506969	0.200752	0.113355	0.149939	0.0572974	0.127973	0.288915	0.0972263	0.36804	0.371839	0.0858572	0.1273479	-0.05980002	0.0155943	0.155234	0.134791	0.108076	0.0650909	0.521214	33.94657	0.2075921	-2.060833	0.983751	0.995791	1.00412	1.01634	0.459828	0.0927239	0.436237	0.0112114	0.1477921	1.404623
5380	-17.0786	0	-17.0786	12.35174	5192.583	0.0946607	0.0850957	0.283214	0.0515877	0.176825	0.168619	0.128868	0.0957179	0.117324	0.220884	0.0537912	0.17591	0.294002	0.106164	0.1327353	0.03571727	0.0274883	0.0600002	0.124923	0.172345	0.0343602	0.580884	21.74607	0.2239857	-2.019398	0.982416	0.99544	1.00445	1.01769	0.288891	0.0952013	0.450114	0.165793	0.259703	0.8624688
5390	-16.4725	0	-16.4725	11.78617	4860.419	0.304081	0.0873436	0.34605	0.060168	0.182867	0.302979	0.148171	0.0503208	0.0777056	0.131531	0.0813639	0.167392	0.159181	0.0986467	0.1613267	-0.02932398	0.121534	0.0295656	0.110486	0.0933121	0.067453	0.577649	21.22346	0.1104871	-1.824324	0.981827	0.995284	1.0046	1.01829	0.485822	0.221599	0.263394	0.0291856	0.08116317	1.361297
5400	-18.9615	0	-18.9615	11.93412	5637.072	0.167429	0.135194	0.343895	0.130682	0.1347	0.698054	0.0815231	0.0461365	0.102461	0.064566	0.162776	0.144317	0.154964	0.180108	0.170273	-0.05320696	0.0644002	0.0357068	0.434576	0.132637	0.091744	0.240936	19.96738	0.08813317	-1.770352	0.983121	0.995625	1.00427	1.01698	0.440729	0.145163	0.395154	0.0189541	0.0349262	2.523411
5410	-14.4553	0	-14.4553	5.979023	6523.322	0.200899	0.0971293	0.402158	0.10085	0.195606	0.701123	0.138816	0.0681487	0.0837446	0.10337	0.10751	0.197003	0.168171	0.213248	0.1555214	-0.0569012	0.13893	0.0122395	0.407092	0.0769423	0.0885992	0.276196	9.945699	0.07533247	-1.860972	0.984306	0.995937	1.00398	1.01578	0.175382	0.147478	0.568978	0.108162	0.01843127	4.087211
5420	-17.254	0	-17.254	19.60269	5726.872	0.286276	0.122448	0.395891	0.140246	0.138861	0.290196	0.0882846	0.0690205	0.0446502	0.0918911	0.13744	0.141883	0.133108	0.278115	0.1264986	-0.05513383	0.10793	0.0500871	0.2186	0.379924	0.160015	0.083445	20.05096	0.07780198	-2.067524	0.983254	0.99566	1.00424	1.01685	0.317272	0.20854	0.0403576	0.433831	0.02266815	3.432215
5430	-20.6901	0	-20.6901	42.64948	4852.493	0.199363	0.0880426	0.26801	0.088859	0.236063	0.273875	0.0818836	0.0585664	0.120426	0.126124	0.104341	0.106719	0.105794	0.302345	0.1076111	-0.02151692	0.0584403	0.0454706	0.248244	0.554216	0.0325429	0.0610855	45.87648	0.06138516	-2.229232	0.981812	0.995281	1.0046	1.01831	0.28444	0.060408	0.629084	0.0260676	0.03986824	1.539701
5440	-15.7394	0	-15.7394	11.96916	5552.031	0.136145	0.101135	0.357156	0.105717	0.322258	0.157001	0.139854	0.109623	0.131043	0.198138	0.11316	0.124711	0.131739	0.1962	0.1792957	0.006218225	0.150312	0.0631662	0.175117	0.257181	0.180156	0.174067	25.14565	0.01692837	-1.718719	0.982993	0.995591	1.00431	1.01711	0.0236858	0.476213	0.425852	0.0742491	0.0231466	0.7313547
5450	-13.0488	0	-13.0488	17.36503	5011.231	0.0930242	0.138008	0.204633	0.0801483	0.277077	0.180657	0.131372	0.0952518	0.103753	0.173677	0.111668	0.175967	0.0888494	0.121305	0.1408076	0.01199276	0.0909317	0.0299718	0.34934	0.183565	0.23546	0.110731	25.15766	0.01372759	-1.960361	0.982101	0.995357	1.00453	1.01801	0.204674	0.5327	0.0469636	0.215662	0.02572035	0.5337248
5460	-18.1438	0	-18.1438	37.77947	5743.277	0.121204	0.222837	0.186559	0.0794186	0.372755	0.133382	0.13846	0.100384	0.119305	0.166629	0.103486	0.0852155	0.151208	0.172563	0.1418191	0.01887293	0.0623015	0.0542004	0.494415	0.176636	0.121229	0.0912189	43.6719	0.01726655	-1.953203	0.983277	0.995666	1.00423	1.01682	0.251731	0.179325	0.154296	0.414649	0.03613949	0.4777752
5470	-17.6192	0	-17.6192	28.13587	6114.506	0.17855	0.112008	0.157126	0.0795639	0.290961	0.247462	0.127298	0.055957	0.185939	0.120025	0.07162	0.10933	0.227531	0.194914	0.1497323	-0.009109825	0.0546662	0.0358902	0.241673	0.414534	0.126483	0.126753	39.72384	0.02082167	-1.898906	0.983792	0.995801	1.00411	1.0163	0.279792	0.338178	0.17875	0.203279	0.01171184	1.77783
5480	-12.67	0	-12.67	14.26808	6965.272	0.143806	0.186051	0.16801	0.0801393	0.212837	0.249589	0.180102	0.0694668	0.1314	0.105004	0.0657196	0.11556	0.227	0.27067	0.1323932	0.003315901	0.0684803	0.0265073	0.427408	0.245357	0.203961	0.028286	16.06782	0.007099149	-2.021979	0.984811	0.996069	1.00385	1.01527	0.310351	0.130947	0.462782	0.0959199	0.01041505	0.6816241
5490	-11.1871	0	-11.1871	12.84716	5476.264	0.137775	0.248995	0.112228	0.112865	0.325839	0.162111	0.114905	0.15559	0.0888445	0.0841891	0.0659178	0.0938069	0.218618	0.163318	0.1087137	-0.0008733089	0.227905	0.0277622	0.43902	0.0854736	0.193788	0.026052	13.26048	0.01502571	-2.219038	0.982876	0.995561	1.00433	1.01723	0.247875	0.586015	0.0507546	0.115356	0.01415241	1.061707
5500	-18.9723	0	-18.9723	11.14133	4909.548	0.252942	0.409722	0.169462	0.0608697	0.242595	0.208784	0.0405639	0.161986	0.313011	0.112169	0.0726001	0.0867819	0.0821686	0.25765	0.1542219	-0.02289586	0.179293	0.0172572	0.316753	0.12638	0.296955	0.0633625	28.31953	0.05551827	-1.869363	0.981918	0.995308	1.00458	1.0182	0.457649	0.144199	0.125786	0.272367	0.03262242	1.701844
5510	-19.4652	0	-19.4652	11.57089	4899.207	0.185014	0.453115	0.268044	0.107172	0.218675	0.0990882	0.10403	0.295521	0.338278	0.165042	0.095376	0.0969268	0.12678	0.168659	0.1571265	0.02621172	0.216142	0.0380835	0.388674	0.0735051	0.173523	0.110073	43.06565	0.08301682	-1.850704	0.981899	0.995303	1.00458	1.01822	0.0868017	0.174281	0.579592	0.159325	0.1092285	0.7600287
5520	-17.0785	0	-17.0785	11.82871	3963.138	0.186783	0.313403	0.221228	0.145202	0.194383	0.164787	0.113424	0.36545	0.42231	0.0778084	0.118127	0.202017	0.140624	0.118333	0.1425211	-0.0365986	0.355147	0.112976	0.281175	0.0580048	0.104715	0.0879836	15.25254	0.09290162	-1.948265	0.979882	0.994771	1.00508	1.02026	0.124083	0.175028	0.280424	0.420465	0.05630302	1.650029
5530	-12.4209	0	-12.4209	5.319595	3310.337	0.30123	0.183397	0.184356	0.139026	0.123235	0.112587	0.151169	0.204419	0.410003	0.0954753	0.130433	0.16862	0.0757891	0.14421	0.1806981	-0.1905653	0.0764957	0.0642367	0.266592	0.216515	0.0669482	0.309213	12.76428	0.2241418	-1.710928	0.977995	0.994271	1.00556	1.02218	0.412411	0.265916	0.0377457	0.283927	0.03357653	6.675549
5540	-12.2475	0	-12.2475	3.925845	2773.548	0.225874	0.123346	0.280118	0.142871	0.0714268	0.136099	0.142289	0.23053	0.594595	0.061026	0.176546	0.097591	0.153277	0.269506	0.160539	-0.1357753	0.076377	0.112615	0.327277	0.270682	0.0474496	0.165599	6.706518	0.1540555	-1.829218	0.975968	0.993733	1.00606	1.02424	0.264536	0.413747	0.31134	0.0103772	0.01828023	8.42744
