Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
4300	-21.8918	0	-21.8918	13.34703	1070.995	0.227961	0.494714	0.430866	0.221887	0.18259	0.556326	0.317691	0.161395	0.416783	0.0800062	0.248477	0.184187	0.293578	0.167938	0.2285694	-2.582349e-06	0.187033	0.2416	0.0593876	0.102099	0.397875	0.0120053	15.80182	0.09807159	-1.475915	0.961431	0.989814	1.00965	1.0391	0.456953	0.287772	0.0119363	0.243339	0.09806901	1.000026
4310	-14.3411	0	-14.3411	2.665781	1168.561	0.110504	0.777839	0.190631	0.134567	0.193488	0.427025	0.1616	0.100567	0.173563	0.14899	0.179642	0.173357	0.158686	0.141629	0.1947122	0.1171279	0.0758759	0.159712	0.363312	0.147162	0.22697	0.0269675	4.542683	0.1714469	-1.636233	0.963065	0.99026	1.00925	1.03742	0.200846	0.0870167	0.049874	0.662264	0.2885748	0.594116
4320	-11.0712	0	-11.0712	3.468937	1530.959	0.174903	0.280167	0.30009	0.0689571	0.246359	0.36756	0.114099	0.101895	0.128147	0.14601	0.194056	0.22564	0.146074	0.0691763	0.1719505	-0.180984	0.0712025	0.177656	0.311895	0.235808	0.185544	0.0178943	3.478166	0.3344809	-1.760549	0.967703	0.991517	1.00811	1.03267	0.334766	0.596126	0.0223761	0.0467323	0.1534969	2.179072
4330	-8.09363	0	-8.09363	1.827699	1722.717	0.234443	0.336522	0.375277	0.10673	0.172369	0.151308	0.0903463	0.0714012	0.104529	0.226126	0.176536	0.243766	0.185423	0.0980939	0.1612169	0.205686	0.0645471	0.132248	0.336578	0.256716	0.197221	0.0126904	2.475228	0.1666579	-1.825005	0.969543	0.992013	1.00766	1.03079	0.285194	0.535962	0.0594636	0.11938	0.3723439	0.4475914
4340	-14.3999	0	-14.3999	3.369175	2135.88	0.338714	0.395295	0.454885	0.162573	0.116923	0.137914	0.160689	0.0766603	0.0656179	0.157391	0.176246	0.1173	0.226339	0.132506	0.1220939	0.3530023	0.0363117	0.0282642	0.516524	0.231424	0.170774	0.0167024	8.88381	0.036473	-2.102965	0.972632	0.992842	1.00689	1.02764	0.0898875	0.260066	0.560616	0.0894304	0.3894753	0.0936465
4350	-13.6918	0	-13.6918	2.845072	2210.694	0.349112	0.274914	0.424834	0.225675	0.119396	0.186808	0.152028	0.0623117	0.0787096	0.159153	0.103002	0.232772	0.0962957	0.103959	0.1415074	0.276439	0.0274762	0.0569372	0.456089	0.362563	0.0707255	0.0262091	16.67361	0.05859267	-1.955403	0.973096	0.992966	1.00678	1.02716	0.439048	0.153461	0.256499	0.150993	0.3350317	0.1748869
4360	-13.3265	0	-13.3265	3.792589	2793.07	0.25137	0.358875	0.442339	0.165337	0.10648	0.127804	0.233099	0.0807324	0.192082	0.142154	0.0754398	0.289912	0.0453684	0.163907	0.2030529	0.08193654	0.0371891	0.0353766	0.40162	0.375003	0.106285	0.0445271	4.236938	0.06223688	-1.594289	0.976052	0.993755	1.00604	1.02415	0.580257	0.142085	0.159416	0.118242	0.1441734	0.4316807
4370	-16.6525	0	-16.6525	5.069022	2566.253	0.183423	0.270227	0.39518	0.222584	0.12782	0.133744	0.274486	0.193627	0.424132	0.226283	0.0686762	0.337833	0.0664129	0.172723	0.1884897	-0.1498444	0.0190276	0.262215	0.216427	0.272841	0.164752	0.0647377	11.69049	0.2121826	-1.668712	0.975021	0.99348	1.0063	1.0252	0.126744	0.0506317	0.340448	0.482177	0.06233815	3.403736
4380	-21.1437	0	-21.1437	5.051074	2710.775	0.105484	0.406683	0.738363	0.231631	0.105734	0.122015	0.322968	0.0740578	0.257845	0.150153	0.0925179	0.222548	0.0718614	0.420284	0.162248	-0.2152235	0.00873253	0.0475124	0.231412	0.476354	0.207822	0.0281673	47.1185	0.2724732	-1.81863	0.975693	0.993659	1.00613	1.02452	0.0288111	0.466115	0.234471	0.270603	0.05724964	4.759386
4390	-19.2427	0	-19.2427	8.824771	2773.288	0.0392652	0.157155	0.333683	0.134767	0.10336	0.112434	0.259089	0.0660548	0.161911	0.143459	0.0793332	0.182933	0.132411	0.541231	0.1476461	-0.1524249	0.0119722	0.0595953	0.356052	0.107175	0.450494	0.0147107	20.26537	0.1919854	-1.912937	0.975967	0.993732	1.00606	1.02424	0.249129	0.0510428	0.665394	0.0344338	0.03956052	4.852955
4400	-23.7013	0	-23.7013	28.76887	2392.84	0.0946874	0.102421	0.632958	0.210281	0.17018	0.13206	0.300241	0.144754	0.121275	0.289615	0.118037	0.211823	0.202827	0.518617	0.2211409	-0.02039028	0.0128882	0.0274486	0.265916	0.136111	0.546938	0.0106991	29.0606	0.0590427	-1.508955	0.974136	0.993244	1.00652	1.0261	0.0378451	0.66437	0.120043	0.177742	0.03865242	1.527529
4410	-20.905	0	-20.905	16.88516	2642.823	0.0798839	0.0675627	0.51894	0.137552	0.147753	0.114787	0.267606	0.105532	0.198442	0.290369	0.0679319	0.188712	0.19014	0.345118	0.1970552	0.08553044	0.012648	0.055471	0.196414	0.289328	0.431705	0.014434	34.61886	0.01018943	-1.624272	0.975384	0.993577	1.00621	1.02483	0.0189237	0.0461301	0.199444	0.735502	0.09571987	0.1064505
4420	-20.5709	0	-20.5709	11.53909	2187.919	0.0782615	0.106403	0.110605	0.0984612	0.152322	0.104176	0.354941	0.12669	0.237297	0.155023	0.0605678	0.126407	0.287217	0.617301	0.1797862	0.06664636	0.0214122	0.0568283	0.327021	0.225973	0.339583	0.0291835	30.7241	0.03582889	-1.715987	0.972957	0.992929	1.00681	1.0273	0.0167236	0.180567	0.16942	0.633289	0.1024753	0.3496346
4430	-16.5973	0	-16.5973	14.36152	2223.084	0.131505	0.101492	0.119747	0.162203	0.245362	0.0736254	0.235644	0.154965	0.198888	0.121557	0.140536	0.0961377	0.420313	0.485709	0.144	0.1081879	0.0430839	0.211232	0.240592	0.147127	0.342289	0.0156758	19.36243	0.0378816	-1.937942	0.973171	0.992986	1.00676	1.02709	0.37471	0.294397	0.0562317	0.274662	0.1460695	0.2593395
4440	-14.2986	0	-14.2986	10.51829	2370.549	0.0895522	0.19412	0.0932976	0.214429	0.149714	0.134865	0.215941	0.126562	0.146726	0.118341	0.29461	0.0705959	0.573934	0.261672	0.1684694	0.2792232	0.170649	0.0964202	0.267772	0.293418	0.148014	0.023726	40.52225	0.05053477	-1.781001	0.974015	0.993212	1.00655	1.02623	0.206257	0.431975	0.0713726	0.290395	0.329758	0.153248
4450	-16.477	0	-16.477	15.62512	2489.825	0.104799	0.18883	0.217472	0.216632	0.213681	0.181929	0.102043	0.0803828	0.189194	0.110469	0.348668	0.0520682	0.472009	0.148758	0.1607275	0.1959548	0.104706	0.157757	0.231192	0.370947	0.120961	0.0144358	27.00288	0.01780699	-1.828045	0.974642	0.993379	1.00639	1.02559	0.1329	0.0865157	0.21356	0.567024	0.2137618	0.08330297
4460	-21.6249	0	-21.6249	13.70376	2478.026	0.11349	0.565657	0.163405	0.175644	0.17172	0.125589	0.111343	0.0922355	0.0881393	0.173755	0.177512	0.0487398	0.518697	0.261579	0.1901326	0.09417226	0.125636	0.121755	0.181948	0.360671	0.187114	0.0228754	15.2369	0.03521915	-1.660033	0.974582	0.993363	1.00641	1.02565	0.0278691	0.759065	0.135101	0.0779649	0.1293914	0.2721908
4470	-27.5709	0	-27.5709	12.74905	2828.991	0.202051	0.292318	0.229986	0.389288	0.145673	0.0694418	0.14856	0.110029	0.100527	0.200202	0.183691	0.0579414	0.676107	0.190238	0.2271759	0.02473377	0.0699257	0.091455	0.235375	0.173528	0.405062	0.0246553	43.03985	0.07406254	-1.482031	0.976204	0.993795	1.006	1.024	0.18828	0.327679	0.189182	0.294859	0.09879631	0.7496489
4480	-23.3353	0	-23.3353	18.33949	3386.385	0.113955	0.366968	0.253342	0.498736	0.114559	0.0575532	0.112018	0.0753031	0.137349	0.142289	0.244728	0.0463504	0.587164	0.183404	0.1424679	0.05088756	0.0727178	0.0360445	0.312431	0.123997	0.298276	0.156534	26.25649	0.102515	-1.948639	0.978242	0.994337	1.00549	1.02193	0.243878	0.157978	0.299696	0.298448	0.1534025	0.6682743
4490	-19.9192	0	-19.9192	13.15607	3651.609	0.143324	0.24979	0.20028	0.405935	0.107984	0.0811858	0.143495	0.168615	0.180541	0.175321	0.228614	0.157288	0.321	0.209786	0.1651831	0.1437318	0.052063	0.0159133	0.472462	0.143818	0.0856818	0.230062	42.46673	0.05897886	-1.800701	0.979044	0.994549	1.00529	1.02111	0.192881	0.319359	0.0818575	0.405903	0.2027107	0.2909509
4500	-20.5429	0	-20.5429	7.322593	3307.241	0.114099	0.154401	0.193897	0.303459	0.108111	0.148857	0.213214	0.293258	0.150853	0.167781	0.259829	0.0613554	0.794941	0.134919	0.221377	0.1353833	0.0723426	0.0305741	0.224701	0.03791	0.320729	0.313744	48.73817	0.01302874	-1.507888	0.977984	0.994268	1.00556	1.02219	0.154503	0.131409	0.115108	0.59898	0.1484121	0.08778762
4510	-20.053	0	-20.053	18.89376	2929.945	0.170227	0.229849	0.115047	0.235335	0.107741	0.14566	0.220386	0.242472	0.194351	0.282131	0.278151	0.104983	0.417139	0.151111	0.2023702	0.145921	0.0554706	0.0397376	0.364599	0.167955	0.195685	0.176553	24.12973	0.01300785	-1.597657	0.976616	0.993905	1.0059	1.02358	0.555419	0.0384239	0.0574475	0.34871	0.1589289	0.08184696
4520	-22.2645	0	-22.2645	12.74903	3003.578	0.398207	0.333967	0.0868112	0.359021	0.150062	0.138022	0.121868	0.303539	0.118389	0.352422	0.258447	0.126054	0.381012	0.224396	0.2421127	0.1944104	0.0297236	0.0363667	0.278896	0.132082	0.268387	0.254545	34.73273	0.06724266	-1.418352	0.976903	0.993981	1.00583	1.02329	0.536974	0.0792086	0.161841	0.221976	0.2616531	0.2569917
4530	-25.1335	0	-25.1335	13.70668	3370.766	0.338897	0.399614	0.0974369	0.303287	0.185595	0.174039	0.202705	0.250087	0.222824	0.250215	0.320928	0.152551	0.542463	0.220336	0.2946456	0.2056412	0.0108957	0.0348068	0.15087	0.19347	0.169015	0.440942	29.27433	0.08300337	-1.221982	0.978192	0.994324	1.00551	1.02198	0.37066	0.275699	0.294745	0.0588957	0.2886445	0.2875626
4540	-20.9514	0	-20.9514	5.191873	3259.913	0.374135	0.379525	0.167011	0.214037	0.243393	0.161538	0.197113	0.127788	0.0966414	0.282904	0.526706	0.109269	0.269015	0.223982	0.2334966	0.2136904	0.0095824	0.0502852	0.330645	0.195065	0.0813653	0.333057	12.2463	0.1502648	-1.454588	0.977826	0.994226	1.0056	1.02235	0.0309027	0.144134	0.633035	0.191928	0.3639551	0.4128662
4550	-22.13	0	-22.13	5.627367	3170.792	0.183707	0.336072	0.240263	0.173887	0.346805	0.132729	0.181627	0.162548	0.106272	0.280831	0.689579	0.16349	0.36268	0.122592	0.1864702	0.4997015	0.00884337	0.0375191	0.455041	0.154414	0.0482768	0.295906	45.8193	0.08766708	-1.679484	0.977518	0.994145	1.00568	1.02266	0.0431418	0.459036	0.275338	0.222484	0.5873686	0.149254
4560	-13.931	0	-13.931	5.627367	2870.15	0.185427	0.35188	0.179363	0.232401	0.170423	0.207835	0.198408	0.128526	0.121195	0.237822	0.3174	0.108948	0.187995	0.223399	0.1927938	0.1279818	0.00132329	0.0296167	0.52615	0.216082	0.127029	0.0997986	47.72429	0.03795524	-1.646134	0.976374	0.993841	1.00596	1.02382	0.274631	0.130473	0.436389	0.158507	0.165937	0.2287328
4570	-19.2818	0	-19.2818	12.38507	2221.586	0.106758	0.197984	0.1858	0.327107	0.167665	0.151754	0.159728	0.183138	0.0954622	0.469447	0.438461	0.0986881	0.171885	0.283976	0.1578383	0.09952092	0.00313766	0.138764	0.211681	0.289791	0.0359256	0.320701	42.67215	0.01384406	-1.846184	0.973162	0.992984	1.00676	1.0271	0.351326	0.034914	0.138206	0.475554	0.113365	0.1221194
4580	-12.8246	0	-12.8246	1.911152	2278.479	0.114327	0.120487	0.16592	0.297003	0.113023	0.205019	0.114419	0.134215	0.097001	0.49494	0.426664	0.100627	0.19802	0.240181	0.178922	0.3024141	0.0241114	0.11346	0.230375	0.393725	0.0284839	0.209846	12.03394	0.01713302	-1.720805	0.973498	0.993074	1.00668	1.02675	0.662039	0.0330414	0.183946	0.120974	0.3195471	0.05361656
4590	-11.0348	0	-11.0348	4.845786	2360.563	0.201827	0.137405	0.0763711	0.1015	0.116069	0.244487	0.160065	0.0867001	0.0924232	0.262532	0.229151	0.104017	0.30115	0.227604	0.1354125	0.2169401	0.0253578	0.0824962	0.301713	0.265065	0.0153046	0.310064	48.24586	0.01469991	-1.99943	0.97396	0.993197	1.00656	1.02628	0.433753	0.243452	0.053671	0.269124	0.23164	0.06346016
4600	-13.7791	0	-13.7791	6.569357	1680.651	0.17311	0.166986	0.17723	0.193658	0.101405	0.204529	0.101457	0.0760333	0.166564	0.287592	0.211445	0.219849	0.327234	0.120451	0.1422608	0.2265521	0.0322104	0.0230206	0.505831	0.078811	0.00818719	0.35194	40.84342	0.01517855	-1.950093	0.969167	0.991911	1.00775	1.03117	0.541557	0.0858109	0.0747513	0.297881	0.2417306	0.06279119
4610	-13.5708	0	-13.5708	6.197673	1754.195	0.117044	0.129135	0.210422	0.148719	0.0726553	0.150378	0.13914	0.0552263	0.213907	0.282481	0.225143	0.238232	0.357417	0.102596	0.1333132	0.1991773	0.158268	0.0304123	0.419681	0.194944	0.0722894	0.124405	48.49748	0.00818111	-2.015054	0.969816	0.992086	1.00759	1.03051	0.72592	0.177279	0.025463	0.0713371	0.2073584	0.03945396
4620	-12.6376	0	-12.6376	11.83584	1802.263	0.0934464	0.127677	0.163308	0.147842	0.103299	0.101674	0.18146	0.0859125	0.209684	0.167165	0.0847099	0.155928	0.292026	0.150117	0.1343538	0.1198017	0.106572	0.0428482	0.371499	0.168577	0.212269	0.0982348	32.79594	0.01443801	-2.007279	0.970219	0.992195	1.00749	1.0301	0.217579	0.60601	0.0119586	0.164452	0.1342397	0.107554
4630	-15.8756	0	-15.8756	34.17474	2438.598	0.06799	0.083114	0.248526	0.119147	0.0710989	0.0752585	0.181652	0.0750594	0.214656	0.153771	0.183347	0.159998	0.238374	0.0872994	0.1339803	0.006052289	0.0784707	0.0215508	0.172551	0.225532	0.284475	0.21742	35.99487	0.02434465	-2.010063	0.974378	0.993309	1.00646	1.02586	0.179393	0.0819914	0.00411877	0.734497	0.03039694	0.8008915
4640	-21.2539	0	-21.2539	30.08194	2161.778	0.0604522	0.090365	0.19725	0.159071	0.166556	0.105473	0.154792	0.0688132	0.305445	0.359932	0.173615	0.190231	0.261897	0.133424	0.1690341	0.01524402	0.0604819	0.0233954	0.0938486	0.29532	0.224654	0.3023	39.5421	0.006324111	-1.777655	0.972795	0.992886	1.00685	1.02747	0.581581	0.272209	0.00282174	0.143388	0.02156813	0.2932155
4650	-17.5107	0	-17.5107	14.6861	2282.61	0.055434	0.0578008	0.21687	0.161821	0.214966	0.0785101	0.0780238	0.0669813	0.307524	0.216614	0.157687	0.319763	0.169434	0.142052	0.1473463	0.02296739	0.0841217	0.0434743	0.0900523	0.0843628	0.177549	0.52044	25.57512	0.00622081	-1.91497	0.973521	0.99308	1.00667	1.02673	0.236891	0.238283	0.00188193	0.522943	0.0291882	0.2131276
4660	-18.9604	0	-18.9604	17.81277	3159.718	0.128594	0.0617625	0.197073	0.261456	0.151595	0.130021	0.0645964	0.161081	0.394262	0.113012	0.316804	0.289836	0.108217	0.266652	0.1431915	0.06585633	0.0868501	0.102822	0.0907609	0.0861361	0.232349	0.401082	22.66991	0.00908556	-1.943572	0.977478	0.994134	1.00568	1.0227	0.366041	0.187001	0.0052324	0.441725	0.07494189	0.1212347
4670	-21.9535	0	-21.9535	27.56759	4195.071	0.0864775	0.0606385	0.237173	0.48881	0.111472	0.0708718	0.0377989	0.0907342	0.429643	0.0498856	0.245361	0.274761	0.075631	0.162147	0.1452254	0.06284813	0.0382734	0.0771407	0.1697	0.200439	0.406817	0.107629	44.03549	0.00521195	-1.929468	0.980444	0.99492	1.00494	1.01969	0.265962	0.311095	0.163608	0.259335	0.06806008	0.07657867
4680	-17.2517	0	-17.2517	8.605431	4224.903	0.114109	0.162497	0.214727	0.476873	0.188893	0.119517	0.0476139	0.10625	0.271031	0.0713446	0.239748	0.148276	0.0765136	0.169385	0.122116	0.2566635	0.0733011	0.0129122	0.396769	0.0522767	0.414738	0.0500033	41.21083	0.006788485	-2.102784	0.980513	0.994938	1.00493	1.01962	0.0275157	0.1409	0.0798299	0.751755	0.2634519	0.02576745
4690	-13.5419	0	-13.5419	10.51536	3634.959	0.0940218	0.120994	0.222889	0.399784	0.142475	0.207726	0.0369232	0.144875	0.100274	0.085074	0.318368	0.139222	0.138323	0.109091	0.112534	0.1317439	0.200572	0.0349094	0.386262	0.0654449	0.197279	0.115532	15.21933	0.007378128	-2.1845	0.978996	0.994537	1.00531	1.02116	0.0432137	0.180205	0.279878	0.496704	0.1391221	0.05303348
4700	-12.5528	0	-12.5528	9.68981	2927.427	0.0903534	0.111882	0.174375	0.396004	0.0941299	0.278038	0.0602575	0.109304	0.0937628	0.141639	0.323827	0.0801255	0.137061	0.117278	0.1387363	0.1590783	0.063885	0.021291	0.638865	0.0963492	0.136297	0.0433134	13.19765	0.01276855	-1.97518	0.976606	0.993902	1.0059	1.02359	0.118866	0.369427	0.391474	0.120233	0.1718468	0.07430194
4710	-7.47534	0	-7.47534	4.721677	3213.109	0.114917	0.127009	0.14546	0.292265	0.109243	0.213644	0.0973442	0.144037	0.212595	0.136704	0.190812	0.0992521	0.173866	0.0737702	0.136169	0.184073	0.0130467	0.0146928	0.533352	0.0284225	0.309242	0.101243	44.70445	0.01854688	-1.993858	0.977666	0.994184	1.00564	1.02251	0.132096	0.140766	0.218288	0.508849	0.2026199	0.09153534
4720	-10.3937	0	-10.3937	5.269607	3590.585	0.125231	0.18233	0.224846	0.167648	0.088449	0.267637	0.106315	0.140023	0.11951	0.099351	0.232492	0.17915	0.0872207	0.0535243	0.109464	0.208804	0.0629401	0.0273665	0.284404	0.0445383	0.442175	0.138576	13.16879	0.03677062	-2.212159	0.978867	0.994503	1.00534	1.02129	0.208827	0.328855	0.208763	0.253556	0.2455746	0.149733
4730	-12.1256	0	-12.1256	4.078235	3860.854	0.178843	0.142477	0.241383	0.181287	0.0689396	0.257342	0.0578986	0.181499	0.0673981	0.0910686	0.115623	0.251306	0.0863861	0.047456	0.1634528	0.1817546	0.109102	0.0653226	0.202622	0.0554295	0.360729	0.206795	27.97862	0.07027926	-1.811231	0.979618	0.994701	1.00515	1.02053	0.0522728	0.667498	0.0177157	0.262514	0.2520338	0.2788485
4740	-14.9668	0	-14.9668	33.12528	3655.485	0.282974	0.137432	0.155069	0.172391	0.0686142	0.188932	0.0840785	0.204261	0.0701215	0.155448	0.0706435	0.158698	0.149723	0.075478	0.100046	0.0009843743	0.136646	0.133906	0.187365	0.0759345	0.264922	0.201228	45.92474	0.07186265	-2.302126	0.979055	0.994552	1.00529	1.0211	0.0421606	0.519758	0.162968	0.275113	0.07284703	0.9864871
4750	-15.9684	0	-15.9684	10.19787	3759.898	0.144467	0.186271	0.124669	0.112844	0.039445	0.220887	0.173055	0.340695	0.209271	0.176749	0.0736583	0.156598	0.107443	0.0603219	0.1354922	-0.03686045	0.0769444	0.265843	0.0566025	0.0743043	0.156246	0.37006	27.1575	0.08672926	-1.998841	0.979347	0.99463	1.00522	1.02081	0.0105765	0.415861	0.45308	0.120482	0.04986881	1.739148
4760	-15.7461	0	-15.7461	9.676316	4391.69	0.111548	0.168414	0.111226	0.210264	0.0423316	0.181624	0.169361	0.395094	0.176711	0.147955	0.023329	0.127473	0.0667106	0.0985255	0.1374114	0.03911484	0.0280762	0.167038	0.0522005	0.0372237	0.199024	0.516438	12.24471	0.04199453	-1.984776	0.980885	0.995036	1.00483	1.01925	0.216106	0.423143	0.290483	0.070268	0.08110937	0.5177519
4770	-20.7128	0	-20.7128	11.73405	3946.319	0.0611068	0.238691	0.137895	0.155511	0.0487856	0.171735	0.302188	0.306814	0.0608962	0.292278	0.0318993	0.233212	0.0739265	0.168282	0.1479862	-0.0763651	0.068561	0.123779	0.031944	0.15898	0.539117	0.0776186	27.61565	0.09837392	-1.910637	0.979839	0.99476	1.0051	1.02031	0.0756266	0.0269631	0.640238	0.257172	0.02200882	4.469751
4780	-14.7881	0	-14.7881	6.931889	3865.456	0.0627122	0.277735	0.122336	0.116973	0.0861823	0.176954	0.298078	0.227771	0.0622488	0.148303	0.0303135	0.222284	0.100903	0.240282	0.1571872	-0.1532448	0.201574	0.0481209	0.10419	0.214851	0.269009	0.162255	10.88159	0.1617415	-1.850318	0.97963	0.994704	1.00515	1.02052	0.427146	0.0787096	0.319036	0.175109	0.008496723	19.03575
4790	-15.0557	0	-15.0557	6.629901	5051.492	0.0670912	0.177162	0.148389	0.156736	0.115556	0.309233	0.238279	0.209884	0.0831307	0.115898	0.0303057	0.172862	0.0986659	0.280384	0.1402784	-0.08489868	0.1489	0.00620545	0.182473	0.0777005	0.337223	0.247498	24.48502	0.09685395	-1.964126	0.982173	0.995376	1.00451	1.01794	0.576673	0.233775	0.152028	0.0375242	0.01195526	8.101365
4800	-16.0409	0	-16.0409	23.86059	7320.842	0.0654055	0.109672	0.0928506	0.102851	0.125187	0.308748	0.0878547	0.127268	0.048944	0.0933774	0.0535272	0.263657	0.08097	0.289193	0.103909	-0.08118399	0.525165	0.0307552	0.104788	0.0452824	0.114272	0.179737	43.78816	0.08746502	-2.26424	0.985183	0.996167	1.00376	1.01489	0.136612	0.277031	0.238027	0.348329	0.00628103	13.92527
4810	-12.2929	0	-12.2929	12.7564	7290.578	0.0713186	0.163328	0.0724927	0.160947	0.0912816	0.211613	0.0925019	0.129582	0.042086	0.0661224	0.0900824	0.457613	0.0639374	0.276703	0.1140756	-0.01740879	0.280006	0.0499612	0.0857463	0.0978455	0.334856	0.151585	13.6749	0.02273242	-2.170894	0.985153	0.996159	1.00376	1.01493	0.475715	0.0418451	0.153857	0.328582	0.005323625	4.270102
4820	-8.70067	0	-8.70067	10.53316	6384.753	0.0742764	0.0819182	0.0875936	0.0966897	0.10238	0.126783	0.0645658	0.178582	0.0564166	0.0578123	0.103044	0.494965	0.0587312	0.249834	0.09945791	-0.00273278	0.303561	0.0537778	0.0808305	0.175906	0.248543	0.137382	11.15049	0.01031879	-2.308021	0.984137	0.995892	1.00402	1.01595	0.375539	0.0117016	0.0828632	0.529897	0.00758601	1.360239
4830	-16.5712	0	-16.5712	21.27799	5907.575	0.0999579	0.0653665	0.0689131	0.0516693	0.0871152	0.0877944	0.0758229	0.208322	0.0674532	0.0511661	0.226214	0.429369	0.151553	0.122496	0.1175532	-0.0002516158	0.117649	0.0335591	0.095335	0.107532	0.576804	0.0691211	42.49501	0.007894701	-2.140864	0.983511	0.995728	1.00418	1.01659	0.409574	0.0839004	0.408454	0.0980723	0.007643086	1.032921
4840	-11.7195	0	-11.7195	39.64631	5530.025	0.0923072	0.073262	0.0667829	0.0693721	0.0753402	0.0613816	0.067071	0.140255	0.0394323	0.0755526	0.258755	0.213346	0.149588	0.0583482	0.08869126	-0.03615845	0.124771	0.0484829	0.0321072	0.476275	0.226818	0.091546	43.13419	0.0470147	-2.422594	0.982959	0.995583	1.00431	1.01714	0.499842	0.138089	0.214191	0.147879	0.01085626	4.330655
4850	-11.0766	0	-11.0766	30.16099	5219.647	0.0722108	0.0848061	0.0784894	0.0485738	0.0427711	0.0691406	0.0805572	0.158666	0.0307691	0.0481926	0.236481	0.171958	0.133544	0.0699207	0.07382663	-0.04947515	0.0933989	0.0456651	0.232989	0.210433	0.271997	0.145517	32.52809	0.0567159	-2.606036	0.982461	0.995452	1.00444	1.01765	0.103428	0.443567	0.0693474	0.383658	0.007240759	7.832867
4860	-14.8985	0	-14.8985	43.96105	5539.508	0.0662176	0.0891694	0.051243	0.0543762	0.0317346	0.145846	0.0516345	0.109608	0.0436375	0.0962523	0.103892	0.223402	0.146834	0.0967981	0.09313171	0.01831776	0.183826	0.0110936	0.0764757	0.217286	0.251037	0.260282	47.48751	0.03263314	-2.373741	0.982974	0.995586	1.00431	1.01713	0.583607	0.282917	0.097183	0.036293	0.0509509	0.6404821
4870	-13.2049	0	-13.2049	35.01962	5410.409	0.107174	0.076499	0.051086	0.0695693	0.041269	0.135471	0.101702	0.221984	0.0435966	0.0547148	0.112371	0.245751	0.0797014	0.0618529	0.08779656	0.02146733	0.127422	0.0140395	0.0287561	0.160168	0.288094	0.38152	35.65612	0.02854097	-2.432733	0.982772	0.995533	1.00436	1.01733	0.383423	0.234111	0.168128	0.214338	0.0500083	0.5707246
4880	-10.7949	0	-10.7949	12.17783	5294.633	0.186544	0.0520307	0.0569322	0.085634	0.0640358	0.220703	0.0704246	0.127121	0.0674765	0.0949904	0.107961	0.264584	0.0471989	0.111427	0.08934372	0.05511026	0.116791	0.0124251	0.154747	0.151106	0.269372	0.29556	27.54001	0.03462168	-2.415264	0.982586	0.995484	1.00441	1.01752	0.505489	0.413885	0.0349958	0.0456303	0.08973193	0.3858345
4890	-16.792	0	-16.792	22.66572	4104.07	0.161911	0.105787	0.188759	0.0449788	0.127728	0.202988	0.0806542	0.096418	0.0810292	0.152652	0.12264	0.113314	0.0454675	0.176356	0.08532766	-0.07936683	0.184815	0.0167184	0.22155	0.216152	0.17502	0.185745	38.96243	0.1235857	-2.461257	0.980229	0.994863	1.005	1.01991	0.295468	0.188149	0.288042	0.228341	0.04421889	2.794863
4900	-12.058	0	-12.058	28.5778	3815.866	0.164415	0.120874	0.0926439	0.12117	0.0803039	0.218006	0.0607495	0.146993	0.0779981	0.118502	0.0762218	0.109871	0.0309227	0.194603	0.1135809	0.06944761	0.122797	0.0263248	0.230579	0.225191	0.191829	0.203279	44.70606	0.02843622	-2.17524	0.979498	0.99467	1.00518	1.02065	0.0390754	0.739669	0.148577	0.0726791	0.09788383	0.2905099
4910	-11.424	0	-11.424	13.67277	4639.2	0.250753	0.0959275	0.0487598	0.0883101	0.0540731	0.210978	0.059625	0.131912	0.0666703	0.0584278	0.118682	0.0851262	0.0547779	0.170562	0.1081872	-0.05337121	0.143306	0.0134566	0.238507	0.175599	0.302145	0.126988	46.88292	0.1186657	-2.223892	0.9814	0.995172	1.0047	1.01872	0.00777628	0.30227	0.25994	0.430014	0.06529447	1.817392
4920	-10.4684	0	-10.4684	15.3693	4653.533	0.17965	0.0585912	0.0582249	0.0752205	0.0560727	0.0623706	0.0805464	0.180057	0.149514	0.11799	0.0677861	0.0775616	0.0551119	0.309677	0.102019	0.04724482	0.114981	0.013171	0.208863	0.0337473	0.564727	0.0645108	19.80008	0.06432217	-2.282597	0.981429	0.99518	1.0047	1.01869	0.0171946	0.151144	0.542622	0.289039	0.111567	0.576534
4930	-5.62774	0	-5.62774	8.804146	4132.178	0.100356	0.0364933	0.0795934	0.0856926	0.0728981	0.16214	0.0957902	0.106831	0.137439	0.0601509	0.0923092	0.0561773	0.040666	0.172681	0.07915736	0.02675198	0.238378	0.0176992	0.277746	0.0454338	0.221475	0.199268	21.25278	0.05679792	-2.536318	0.980296	0.99488	1.00498	1.01984	0.00822861	0.325126	0.559855	0.106791	0.0835499	0.6798084
