Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	alpha_morpho	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	branch_rates_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
16960	-3789.69	-3748.21	-41.4797	5.881528	0.2137491	1.688486	0.00977727	0.0111979	0.00939268	0.00743209	0.00759419	0.0316397	0.00949199	0.0123562	0.0229906	0.0524713	0.00871708	0.02741	0.021495	0.00674635	0.00780724	0.00712213	0.0209863	0.0221601	0.00879473	0.0384146	0.0191583	0.00778074	0.0130986	0.0107789	0.00814444	0.0109205	0.0300496	0.0469519	0.023075	0.0395539	0.0217727	0.0347567	0.0141321	0.00803088	0.00954954	0.0125755	0.0070884	0.0266377	0.0198033	0.0136486	0.00790007	0.0219276	0.01591012	0.02655999	0.04724438	0.0123369	0.589719	0.00537444	0.00122216	0.360804	0.0305438	17.837	0.1759834	-4.1408	4	39.29321	0.485798	0.000828146	0.0420648	0.418581	3.53853	0.253027	0.617193	1.05981	2.06997	0.292317	0.299766	0.136164	0.271753	0.2232278	0.788358
16970	-3794.81	-3740.71	-54.1052	5.881528	0.1832607	1.489469	0.0183436	0.00275604	0.0103834	0.0168883	0.0374435	0.00929837	0.011166	0.0144087	0.00418428	0.00782077	0.0159347	0.0106799	0.0132314	0.0120537	0.00736166	0.0107086	0.0197156	0.0254459	0.0146897	0.0317428	0.0124593	0.0463881	0.00770646	0.00694285	0.00903523	0.00949012	0.0194426	0.0681455	0.012886	0.0594544	0.00856838	0.0405584	0.0152336	0.0155391	0.0279132	0.00812208	0.00713402	0.0372735	0.00474059	0.0573223	0.0061638	0.0138443	0.01091369	0.02858406	0.04724438	0.00735713	0.507765	0.00454415	0.00134762	0.453075	0.0259112	17.837	0.1759834	-4.517737	4	39.29321	0.485798	0.000282677	0.024711	0.338582	3.63642	0.223691	0.586794	1.0498	2.13972	0.293332	0.304287	0.128059	0.274322	0.2232278	0.788358
16980	-3785.83	-3746.41	-39.4205	5.881528	0.1784086	2.678924	0.00826535	0.00437402	0.00937792	0.00671988	0.0326432	0.0136361	0.0231831	0.00450266	0.0102288	0.00592557	0.011507	0.00871003	0.0255748	0.00986037	0.00624084	0.0170366	0.019394	0.0173264	0.0163674	0.0247052	0.00676119	0.0133568	0.00733867	0.0191773	0.0101482	0.0109393	0.0273091	0.0505998	0.0123235	0.0262589	0.00832706	0.00762163	0.0149953	0.0243165	0.020589	0.00487046	0.0263986	0.0504744	0.00698364	0.0170319	0.0061742	0.0230162	0.0135924	0.03083254	0.04724438	0.00888117	0.469945	0.0148114	0.00328558	0.477829	0.0252476	17.837	0.1759834	-4.298244	4	39.29321	0.485798	0.00023027	0.022321	0.325015	3.65243	0.36279	0.712044	1.0804	1.84477	0.278649	0.309948	0.143625	0.267778	0.2232278	0.788358
16990	-3786.25	-3744.17	-42.0743	5.881528	0.1700728	1.622559	0.00494957	0.0148679	0.0347674	0.0189286	0.0103892	0.00835991	0.022199	0.00795655	0.0372684	0.00881207	0.0146753	0.0131001	0.00561908	0.0130901	0.00907964	0.0115847	0.0137937	0.0217057	0.0110556	0.0276547	0.0172334	0.0308811	0.00667384	0.0189083	0.0126611	0.0104625	0.0209908	0.0440312	0.0187757	0.0428339	0.013138	0.0260425	0.0201939	0.0330507	0.00778321	0.0135095	0.0314365	0.0290308	0.0116669	0.0263538	0.00673842	0.0256684	0.01640898	0.03298048	0.04724438	0.0111959	0.631328	0.00458965	0.00465928	0.343764	0.00446326	17.837	0.1759834	-4.109927	4	39.29321	0.485798	0.000157527	0.0184865	0.301223	3.68013	0.243649	0.607762	1.05688	2.09171	0.279439	0.328568	0.116947	0.275047	0.2232278	0.788358
17000	-3781.59	-3744.73	-36.8589	5.881528	0.2003545	1.51628	0.0139396	0.0173569	0.0264036	0.00622608	0.0136513	0.00931584	0.00817983	0.0134477	0.00443436	0.0086875	0.0115753	0.00984772	0.0280552	0.0130103	0.00936755	0.015239	0.0161579	0.0183935	0.0148787	0.0284192	0.0171421	0.00403775	0.00777635	0.00564724	0.0158439	0.0050221	0.016176	0.0545919	0.0176267	0.0433358	0.0111369	0.0133815	0.00436321	0.0168683	0.0164486	0.0178077	0.0205719	0.0132748	0.0276234	0.0150946	0.0140133	0.0268684	0.01223474	0.04598219	0.04724438	0.0172174	0.430527	0.00739945	0.0118294	0.528652	0.00437423	17.837	0.1759834	-4.403476	4	39.29321	0.485798	0.000537729	0.0339803	0.384583	3.5809	0.227827	0.591244	1.05136	2.12957	0.307846	0.304745	0.140371	0.247038	0.2232278	0.788358
17010	-3786.23	-3751.88	-34.3458	5.881528	0.162522	1.059526	0.00868141	0.0132988	0.00807558	0.0144277	0.0150346	0.0120078	0.00908521	0.0332549	0.0122268	0.00733506	0.00988395	0.0103996	0.0114989	0.00984919	0.00495369	0.0257655	0.021685	0.0206943	0.0309238	0.0210288	0.00825007	0.0137377	0.0117678	0.00531769	0.00896266	0.00758151	0.0309906	0.0247032	0.0155785	0.0433358	0.016521	0.0196477	0.0310359	0.00514906	0.0251617	0.014716	0.0144041	0.010504	0.00936691	0.0356426	0.0113573	0.0128866	0.01286231	0.03079498	0.04724438	0.0215357	0.558748	0.00204788	0.00368543	0.40622	0.0077626	17.837	0.1759834	-4.353454	4	39.29321	0.485798	0.000107985	0.0153236	0.27919	3.70538	0.148676	0.493941	1.0092	2.34818	0.305583	0.271263	0.132387	0.290767	0.2232278	0.788358
17020	-3783.07	-3751.96	-31.117	5.881528	0.2557064	0.9179987	0.00761193	0.00982843	0.0151419	0.0111564	0.0114999	0.00349836	0.0112946	0.00400427	0.00679545	0.00891651	0.00997759	0.0150228	0.020005	0.0128026	0.00839301	0.0249175	0.0178097	0.0224036	0.0180251	0.0256121	0.00507039	0.011628	0.00893898	0.00564801	0.00799179	0.00758151	0.0155375	0.0175029	0.0323904	0.0682706	0.0111026	0.00818821	0.00584776	0.00314276	0.0108493	0.021105	0.0210309	0.023304	0.0115607	0.0104226	0.00785203	0.0146872	0.01211869	0.02589387	0.04724438	0.0176192	0.548469	0.000863382	0.0122724	0.412705	0.00807097	17.837	0.1759834	-4.413007	4	39.29321	0.485798	0.00238844	0.0708408	0.513366	3.4134	0.120316	0.450637	0.984963	2.44408	0.317841	0.307071	0.112252	0.262836	0.2232278	0.788358
17030	-3797.62	-3751.2	-46.4137	5.881528	0.1855827	2.913593	0.0577877	0.0166726	0.0399888	0.031277	0.00777296	0.0143936	0.0137856	0.0167288	0.0142111	0.024668	0.0271847	0.0178228	0.0419717	0.00892489	0.00948379	0.0105595	0.0148961	0.0200644	0.0125136	0.0273652	0.0121105	0.0396346	0.00885086	0.0163399	0.0130323	0.0132176	0.0162338	0.0150758	0.0104282	0.0332004	0.00832401	0.021331	0.00796716	0.0202732	0.0157476	0.0342446	0.0243886	0.0505396	0.0181474	0.00735756	0.0112475	0.0390623	0.01838171	0.04363005	0.04724438	0.0208583	0.628781	9.85966e-05	0.00837085	0.330458	0.0114328	17.837	0.1759834	-3.996399	4	39.29321	0.485798	0.000310637	0.0258941	0.344997	3.6288	0.382465	0.726629	1.08205	1.80885	0.285009	0.304675	0.109088	0.301229	0.2232278	0.788358
17040	-3787.62	-3744	-43.6136	5.881528	0.1973829	3.570688	0.0238924	0.0166726	0.00927794	0.0404739	0.0379449	0.0313741	0.0255574	0.0143392	0.0195999	0.00951776	0.0136011	0.016635	0.0164112	0.00961296	0.00588011	0.0078369	0.0163779	0.0205679	0.0121207	0.0284318	0.0132158	0.00359482	0.0102023	0.0133033	0.0125192	0.00527577	0.0277677	0.0396493	0.0202494	0.0105777	0.0110509	0.0180476	0.0202875	0.0120668	0.0287132	0.00389089	0.0299231	0.0167267	0.022887	0.011784	0.00632431	0.00446337	0.01328676	0.03451766	0.04724438	0.0160454	0.502538	0.00491191	0.0125069	0.454066	0.0099319	17.837	0.1759834	-4.320987	4	39.29321	0.485798	0.000484727	0.0322795	0.376793	3.59044	0.429101	0.758919	1.08418	1.7278	0.278353	0.325239	0.110366	0.286042	0.2232278	0.788358
17050	-3792.68	-3747.37	-45.3117	5.881528	0.1797979	2.662724	0.0064256	0.00954893	0.0234649	0.0353984	0.00744529	0.00698125	0.0122876	0.0162125	0.0115358	0.0377004	0.0410439	0.0148944	0.0199455	0.00973896	0.0102588	0.0163714	0.0142633	0.0263732	0.0100639	0.0224168	0.00775102	0.0105008	0.0139741	0.012614	0.0127631	0.0129491	0.0271017	0.0285643	0.0275558	0.0268071	0.0216033	0.0243721	0.025753	0.0120668	0.0218726	0.0233384	0.0498273	0.0263795	0.0060051	0.0118368	0.04166	0.0116081	0.01395537	0.02613436	0.04724438	0.0117314	0.479938	0.00551421	0.00690154	0.478657	0.0172576	17.837	0.1759834	-4.271891	4	39.29321	0.485798	0.000244472	0.0229938	0.328922	3.64784	0.361361	0.710961	1.08026	1.84742	0.298675	0.324335	0.129996	0.246994	0.2232278	0.788358
17060	-3793.07	-3751.11	-41.9659	5.881528	0.209549	3.491203	0.0322721	0.0347569	0.00442217	0.00980203	0.00744529	0.0088716	0.0137382	0.0175287	0.00924972	0.0219186	0.0133803	0.0342618	0.0168442	0.0109906	0.00783018	0.0088707	0.0155282	0.0170957	0.0105564	0.0267819	0.0150813	0.0380634	0.0135332	0.00882624	0.0109403	0.0052658	0.0215845	0.0250069	0.0109381	0.0299021	0.0113649	0.00677695	0.0147761	0.0108464	0.0127632	0.0288178	0.0103698	0.0466622	0.00807846	0.0153991	0.00513256	0.0536406	0.01419999	0.02740736	0.04724438	0.00732291	0.582529	0.011495	0.0207256	0.373276	0.00465104	17.837	0.1759834	-4.254514	4	39.29321	0.485798	0.000727589	0.0394596	0.408117	3.5517	0.424022	0.755546	1.08406	1.73637	0.298428	0.316505	0.114585	0.270482	0.2232278	0.788358
17070	-3778.96	-3746.19	-32.7676	5.881528	0.2442744	1.164538	0.00622704	0.0218425	0.00873462	0.0183247	0.0308169	0.00943663	0.0146295	0.00478229	0.0142847	0.021596	0.0171195	0.0117501	0.0163697	0.00633356	0.00589366	0.0162645	0.0182694	0.0264821	0.0147062	0.0254683	0.00986843	0.0195358	0.0106909	0.011878	0.00578785	0.0196427	0.0245408	0.0380012	0.00631056	0.0268415	0.0114944	0.0166663	0.00477061	0.0141642	0.010278	0.0198688	0.0335694	0.0150721	0.0120885	0.0139225	0.00783621	0.0133303	0.01309249	0.02637199	0.04724438	0.0081552	0.422141	0.010713	0.0113927	0.546857	0.000741363	17.837	0.1759834	-4.335717	4	39.29321	0.485798	0.00185557	0.0625873	0.489255	3.4463	0.168568	0.521178	1.02269	2.28757	0.302295	0.302051	0.143566	0.252089	0.2232278	0.788358
17080	-3792.23	-3746.46	-45.7661	5.881528	0.2364509	1.946279	0.0134995	0.00914857	0.0437958	0.0245203	0.0132037	0.0102756	0.0353489	0.021192	0.00606867	0.0201829	0.00768483	0.0177761	0.0212556	0.00805991	0.0170087	0.00921615	0.0265571	0.0276855	0.0121267	0.0293196	0.0405827	0.0107941	0.0113319	0.00708793	0.0106039	0.0119495	0.0188353	0.0483881	0.0155473	0.00676107	0.008255	0.00439764	0.00723052	0.0218495	0.0151543	0.00814529	0.0421935	0.0477902	0.00267439	0.0085996	0.0141833	0.00773679	0.01309249	0.0308199	0.04724438	0.00534791	0.521581	0.0069951	0.0170311	0.447895	0.00115011	17.837	0.1759834	-4.335717	4	39.29321	0.485798	0.00153929	0.0570948	0.472028	3.46934	0.286777	0.649177	1.06859	1.99546	0.304033	0.302026	0.126545	0.267396	0.2232278	0.788358
17090	-3793.34	-3749.77	-43.5712	5.881528	0.185951	1.369118	0.0137055	0.0348883	0.00532359	0.00371872	0.0525241	0.0060975	0.0157397	0.00737098	0.0181705	0.0174437	0.00905503	0.0111901	0.0359459	0.00814006	0.00675821	0.0248162	0.025085	0.0189635	0.00650079	0.0244853	0.00444636	0.00807394	0.00765714	0.00648811	0.00812662	0.0119495	0.0233539	0.0330293	0.0123851	0.0347095	0.00567931	0.013852	0.00887488	0.00495305	0.0194683	0.00289556	0.0139373	0.0480497	0.0128824	0.0309284	0.0141833	0.00738743	0.01309249	0.02640879	0.04724438	0.0117118	0.420249	0.0131973	0.00796937	0.54381	0.00306294	17.837	0.1759834	-4.335717	4	39.29321	0.485798	0.000315251	0.026084	0.346009	3.62759	0.204378	0.565215	1.04171	2.1887	0.298382	0.27427	0.145152	0.282197	0.2232278	0.788358
17100	-3787.41	-3741.39	-46.0202	5.881528	0.190235	2.030395	0.0106384	0.0173649	0.00459673	0.00946065	0.0214399	0.0173374	0.054171	0.0084326	0.00673916	0.0118098	0.0129915	0.0209062	0.0292907	0.00963794	0.0045271	0.0590572	0.0143115	0.0189602	0.015228	0.0359609	0.0246721	0.00744726	0.00961461	0.0171556	0.00967655	0.0119495	0.0327442	0.0330334	0.0326138	0.0380266	0.0175359	0.00865725	0.0122928	0.013723	0.0205244	0.0140827	0.0157717	0.00516092	0.0256908	0.00664527	0.00696642	0.00801878	0.01217645	0.03841506	0.04724438	0.00797569	0.52694	0.010045	0.0118001	0.441272	0.00196732	17.837	0.1759834	-4.408252	4	39.29321	0.485798	0.000372659	0.0283388	0.357695	3.61359	0.296876	0.658207	1.07073	1.97418	0.283119	0.303295	0.129152	0.284435	0.2232278	0.788358
17110	-3781.5	-3744.08	-37.425	5.881528	0.2163376	2.72215	0.0306714	0.00559116	0.00739755	0.0237129	0.0059594	0.0203321	0.0203348	0.00586594	0.0117659	0.0149439	0.0264422	0.011753	0.00646662	0.0115704	0.00902943	0.048582	0.015671	0.0225007	0.0100965	0.0322657	0.00704161	0.0111304	0.0102101	0.0170434	0.00956039	0.012644	0.025193	0.0549255	0.00783972	0.00646984	0.0435606	0.0104107	0.0134376	0.0096124	0.0106758	0.0110424	0.0264559	0.0126325	0.0116165	0.00758508	0.00695671	0.0109283	0.01360294	0.0381581	0.04724438	0.0168398	0.431812	0.00966704	0.00969596	0.527017	0.00496805	17.837	0.1759834	-4.297469	4	39.29321	0.485798	0.000894673	0.0437002	0.424939	3.53047	0.366555	0.714883	1.08075	1.83781	0.32158	0.277854	0.141543	0.259022	0.2232278	0.788358
17120	-3798.96	-3743.16	-55.8065	5.881528	0.1663501	1.480524	0.015783	0.0418609	0.038857	0.0126586	0.0376885	0.00805908	0.0213868	0.0620599	0.0232069	0.0103871	0.0291163	0.0260592	0.0502421	0.0111925	0.00909846	0.0227535	0.0145797	0.0282783	0.0103104	0.0385169	0.0271302	0.0203793	0.0127617	0.0103085	0.0152962	0.0160553	0.034045	0.0608001	0.0072877	0.010641	0.0287554	0.0879951	0.0103581	0.0113879	0.0238317	0.0161308	0.0460932	0.0280863	0.0206433	0.0135951	0.0151829	0.0242453	0.02016224	0.03570236	0.04724438	0.0127877	0.431207	0.00655737	0.0082144	0.526278	0.0149552	17.837	0.1759834	-3.903944	4	39.29321	0.485798	0.000131331	0.0168893	0.290414	3.69257	0.222298	0.585282	1.04926	2.14316	0.296184	0.302186	0.14126	0.26037	0.2232278	0.788358
17130	-3796.71	-3746.78	-49.9265	5.881528	0.1648128	0.8222073	0.0322889	0.0272358	0.02422	0.0218572	0.0518643	0.0178357	0.0271049	0.0255912	0.00825879	0.0222216	0.0232283	0.00596176	0.0507369	0.017693	0.00909846	0.00807219	0.0115903	0.036543	0.0117866	0.0355158	0.0307139	0.0220699	0.00832373	0.00316108	0.015579	0.00935799	0.0205193	0.0442619	0.0152963	0.0113746	0.030598	0.00980375	0.0120699	0.0184757	0.0167107	0.0254179	0.0332511	0.0219473	0.0257779	0.0217747	0.0241746	0.0273527	0.01962542	0.02345565	0.04724438	0.0131959	0.487966	0.00184386	0.00382301	0.481431	0.0117402	17.837	0.1759834	-3.93093	4	39.29321	0.485798	0.000121537	0.0162512	0.285919	3.69771	0.100275	0.415923	0.962923	2.52088	0.282429	0.306869	0.143447	0.267255	0.2232278	0.788358
17140	-3792.17	-3743.78	-48.3912	5.881528	0.2304889	2.333259	0.0113332	0.0273992	0.00773476	0.0102636	0.0170882	0.0872939	0.0310209	0.0153176	0.0113195	0.0165578	0.00668633	0.0159526	0.0388265	0.00767544	0.00782304	0.0567188	0.0179784	0.0216776	0.0154858	0.0286396	0.0203075	0.010563	0.00975601	0.0189449	0.00679075	0.014027	0.0249706	0.049692	0.0325015	0.0272121	0.012113	0.00867907	0.0227734	0.0157443	0.0332337	0.01697	0.0131199	0.0112783	0.0139578	0.0148347	0.0319505	0.0104757	0.01517104	0.03629931	0.04724438	0.022817	0.469523	0.00579356	0.00226192	0.491749	0.00785476	17.837	0.1759834	-4.188367	4	39.29321	0.485798	0.00132363	0.0530074	0.458495	3.48717	0.330056	0.68634	1.07646	1.90714	0.318265	0.280907	0.14384	0.256989	0.2232278	0.788358
17150	-3782.32	-3743.25	-39.0722	5.881528	0.1678922	1.278972	0.00224749	0.0218498	0.0232879	0.0152618	0.00939983	0.00831315	0.0160503	0.00779238	0.00555633	0.0140585	0.0512641	0.00485701	0.0148751	0.00822957	0.0145389	0.00437248	0.0166325	0.0255199	0.0124931	0.0306722	0.0244385	0.0146057	0.0104255	0.0030637	0.00880046	0.0064138	0.0115605	0.0288767	0.0265163	0.0292692	0.0127895	0.0195608	0.00701478	0.00675469	0.0152098	0.00709325	0.0366238	0.0136222	0.0137306	0.0104963	0.0196934	0.0067565	0.01348771	0.03036957	0.04724438	0.0186577	0.49989	0.00776434	0.00135575	0.462159	0.0101734	17.837	0.1759834	-4.305976	4	39.29321	0.485798	0.000141748	0.0175421	0.294905	3.68741	0.189073	0.547093	1.0343	2.22954	0.283614	0.298528	0.144036	0.273822	0.2232278	0.788358
17160	-3792.26	-3748.45	-43.8125	5.881528	0.1809308	2.633353	0.0141588	0.00799779	0.00807256	0.0134883	0.00865131	0.0203669	0.0154561	0.022825	0.0141261	0.010489	0.0204319	0.0192564	0.0163862	0.00627711	0.0102848	0.0213462	0.012372	0.0229459	0.0157876	0.0458025	0.0121168	0.00777055	0.0117675	0.0308622	0.00903216	0.0107071	0.0272652	0.031807	0.0222799	0.0286165	0.0080596	0.0185875	0.0292822	0.00682655	0.0376668	0.0283721	0.0295611	0.011551	0.015765	0.025167	0.0690591	0.00730103	0.01613423	0.04528175	0.04724438	0.0108823	0.562633	0.00230104	0.0138394	0.41017	0.000174171	17.837	0.1759834	-4.126812	4	39.29321	0.485798	0.000256523	0.0235493	0.332094	3.6441	0.358746	0.708969	1.07999	1.85229	0.312603	0.298448	0.113405	0.275544	0.2232278	0.788358
17170	-3788.6	-3741.59	-47.0151	5.881528	0.1984251	0.9406578	0.0246569	0.0325445	0.0255581	0.0264742	0.00914223	0.00990459	0.0177667	0.050648	0.0220175	0.0105768	0.0376021	0.0168893	0.0251096	0.00801481	0.00663821	0.025016	0.0194094	0.025594	0.0154612	0.0401317	0.0225748	0.0119658	0.0132562	0.014788	0.00975271	0.00895214	0.0226388	0.0404799	0.0347768	0.0151766	0.0286165	0.0541516	0.0126987	0.0140059	0.00843246	0.0147548	0.04687	0.0102242	0.0263208	0.0140746	0.00895982	0.0240804	0.01759548	0.03582042	0.04724438	0.0118566	0.539584	0.00636575	0.0153186	0.426614	0.000261428	17.837	0.1759834	-4.040113	4	39.29321	0.485798	0.000502871	0.0328719	0.379535	3.58709	0.124967	0.458158	0.989426	2.42745	0.30673	0.299291	0.140452	0.253526	0.2232278	0.788358
17180	-3806.4	-3743.26	-63.1411	5.881528	0.1724731	1.761223	0.0192745	0.01714	0.00641185	0.0111716	0.0232525	0.0170176	0.0091474	0.0390662	0.0076398	0.00862891	0.0675023	0.0123682	0.0304777	0.00648517	0.0136645	0.0226712	0.0215873	0.0335908	0.0122781	0.0432076	0.0664004	0.0189893	0.00707034	0.0162419	0.00975271	0.0177523	0.0135011	0.102364	0.013516	0.0318873	0.0235613	0.0276765	0.035451	0.0187274	0.0224667	0.0175592	0.0319686	0.0629286	0.00899099	0.0255879	0.0062266	0.0654015	0.02319076	0.03585941	0.04724438	0.00592651	0.503026	0.00331039	0.0107836	0.476377	0.000575958	17.837	0.1759834	-3.764001	4	39.29321	0.485798	0.00017639	0.0195546	0.308134	3.67213	0.263005	0.626957	1.06268	2.04736	0.302974	0.30888	0.136786	0.25136	0.2232278	0.788358
17190	-3807.4	-3749.33	-58.0716	5.881528	0.1908539	4.611897	0.0277849	0.00628014	0.0152181	0.043514	0.0482512	0.0082403	0.0161834	0.00694807	0.042616	0.0418324	0.0386424	0.0223412	0.0268575	0.0100605	0.0110928	0.0202077	0.0261444	0.0200772	0.0145687	0.0325029	0.0281742	0.0509792	0.0112321	0.0133961	0.00867232	0.0125186	0.00998623	0.0525796	0.0126212	0.0147546	0.0053212	0.00708419	0.0361515	0.0240994	0.0117274	0.0155764	0.0238388	0.0147845	0.0194478	0.0295667	0.0203281	0.0462091	0.02250926	0.0339558	0.04724438	0.00466996	0.543419	0.00640407	0.00982988	0.434609	0.00106789	17.837	0.1759834	-3.793828	4	39.29321	0.485798	0.000381537	0.0286713	0.359369	3.61158	0.485114	0.794024	1.0839	1.63696	0.314516	0.30541	0.112321	0.267752	0.2232278	0.788358
17200	-3793.68	-3744.22	-49.4546	5.881528	0.1427892	1.738654	0.0311419	0.00628014	0.0255579	0.0200331	0.0291395	0.0107476	0.0286603	0.0239628	0.0651107	0.0126788	0.0176971	0.0190164	0.0524129	0.0109436	0.0101575	0.00692579	0.0249382	0.0301756	0.0118521	0.0295649	0.00839265	0.0235658	0.00860507	0.00934779	0.0136599	0.0108108	0.0360165	0.0442658	0.0278109	0.0223211	0.0129147	0.0158931	0.0286432	0.0273231	0.0407024	0.0155764	0.0294338	0.0223933	0.0227728	0.0107472	0.00888054	0.00925461	0.02013624	0.02713084	0.04724438	0.00683853	0.550709	0.0032984	0.00720188	0.425007	0.00694431	17.837	0.1759834	-3.905234	4	39.29321	0.485798	3.33195e-05	0.0085356	0.219982	3.77145	0.259949	0.623996	1.06183	2.05423	0.296391	0.318432	0.131534	0.253643	0.2232278	0.788358
17210	-3791.87	-3747.64	-44.2354	5.881528	0.2157861	0.612025	0.0166465	0.0300536	0.0109283	0.0147142	0.0100873	0.00895139	0.0170724	0.00850432	0.0112517	0.0150276	0.0192626	0.0100972	0.00756051	0.00460916	0.0101551	0.0138399	0.0205871	0.0282436	0.00933045	0.0307299	0.0311259	0.0265706	0.0142574	0.0149662	0.00869209	0.0161827	0.0127003	0.0372733	0.0187798	0.0487352	0.0223655	0.0102659	0.0139495	0.0423285	0.0521579	0.0108777	0.0209969	0.0103676	0.0103519	0.0520496	0.051161	0.0102059	0.01638585	0.02770842	0.04724438	0.00500374	0.554539	0.0101046	0.0155191	0.406628	0.00820597	17.837	0.1759834	-4.111337	4	39.29321	0.485798	0.000880202	0.0433499	0.42359	3.53218	0.0555973	0.318891	0.887332	2.73818	0.308961	0.29208	0.125166	0.273794	0.2232278	0.788358
17220	-3788.39	-3740.38	-48.006	5.881528	0.1594063	0.9068188	0.0137168	0.0133879	0.0320326	0.0093832	0.0112047	0.0117506	0.0182544	0.0159578	0.0252114	0.0611231	0.00690177	0.056505	0.0232562	0.0148962	0.0107098	0.0192236	0.0170422	0.0180574	0.0149402	0.0307299	0.0143771	0.0171037	0.00894471	0.00530927	0.0148989	0.00624994	0.0466677	0.0414564	0.0231804	0.0232092	0.00912934	0.0150737	0.018404	0.00964745	0.0155684	0.0468722	0.0323303	0.0403448	0.0198905	0.0236508	0.0329022	0.0126549	0.016916	0.02833055	0.04724438	0.0110416	0.534107	0.00561795	0.0108607	0.436069	0.00230315	17.837	0.1759834	-4.079495	4	39.29321	0.485798	9.14444e-05	0.0141078	0.26998	3.71582	0.118007	0.446834	0.982664	2.45249	0.308689	0.296831	0.139689	0.254791	0.2232278	0.788358
17230	-3787.8	-3739.87	-47.9315	5.881528	0.1886155	2.898029	0.0113034	0.0408839	0.00729576	0.0139983	0.0162253	0.0292454	0.0281256	0.0210651	0.0142605	0.0248172	0.0149476	0.013831	0.038191	0.0129184	0.0115014	0.023767	0.0174736	0.0231013	0.014046	0.0296202	0.00876956	0.0171037	0.00961765	0.00722771	0.00574909	0.012795	0.0171314	0.0414564	0.0380289	0.0349265	0.013062	0.00540265	0.0136692	0.0567287	0.0162639	0.0106959	0.0302706	0.0114919	0.0373359	0.00509254	0.00939445	0.0180257	0.01442134	0.03034595	0.04724438	0.0192735	0.53254	0.00487754	0.00255845	0.434789	0.00596163	17.837	0.1759834	-4.239046	4	39.29321	0.485798	0.000350134	0.0274767	0.353298	3.61887	0.381216	0.725721	1.08196	1.8111	0.2889	0.31473	0.138191	0.25818	0.2232278	0.788358
17240	-3780.55	-3745.44	-35.1095	5.881528	0.2175827	0.8532224	0.0137321	0.0109105	0.0150751	0.0121809	0.0369106	0.0146048	0.0256217	0.0129883	0.0070846	0.00813205	0.0107258	0.0200202	0.0104572	0.0108097	0.00790431	0.00363627	0.0210275	0.0258218	0.0149279	0.045625	0.0222477	0.00734999	0.0103161	0.0108753	0.00782652	0.0157541	0.00993982	0.0558529	0.0274015	0.0349265	0.0155887	0.0151587	0.0131001	0.0118311	0.0263178	0.014916	0.0117932	0.021361	0.012579	0.0130608	0.0111199	0.00890618	0.01530006	0.02240435	0.04724438	0.0244834	0.52897	0.000368091	0.0013953	0.427803	0.0169805	17.837	0.1759834	-4.179899	4	39.29321	0.485798	0.000927944	0.0444947	0.427973	3.5266	0.106823	0.427711	0.970677	2.49479	0.295769	0.300896	0.125293	0.278042	0.2232278	0.788358
17250	-3786.65	-3743.59	-43.0616	5.881528	0.1828956	1.620734	0.00870885	0.0269313	0.029664	0.0121809	0.0332919	0.0107431	0.023447	0.0253112	0.0117174	0.0358252	0.0178492	0.0201724	0.00976809	0.00441777	0.00922896	0.0314644	0.0223084	0.0260332	0.009998	0.0292769	0.0193995	0.00985335	0.0111927	0.022137	0.00801826	0.013934	0.0227422	0.0447025	0.00847959	0.0333847	0.0222506	0.0307945	0.0159961	0.0187325	0.00884556	0.00726868	0.0144964	0.0134055	0.0124	0.0478572	0.0138995	0.00892421	0.01584608	0.04240702	0.04724438	0.0209803	0.532182	0.000631622	0.0014451	0.430401	0.0143602	17.837	0.1759834	-4.144833	4	39.29321	0.485798	0.000278454	0.0245272	0.337568	3.63763	0.243385	0.607492	1.05679	2.09233	0.296394	0.286202	0.14406	0.273344	0.2232278	0.788358
