Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	alpha_morpho	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	branch_rates_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
16950	-3802.46	-3741.17	-61.2929	5.477854	0.1600966	1.287712	0.0185137	0.0117734	0.0147625	0.011003	0.00394082	0.0151246	0.0190451	0.00775226	0.00693292	0.0234307	0.0199411	0.0165922	0.0140282	0.0091972	0.028151	0.0274396	0.0172986	0.0260677	0.00345619	0.00533946	0.0194572	0.0161437	0.0125953	0.0453172	0.0092595	0.0286817	0.0118624	0.0284439	0.0127153	0.0242717	0.0156015	0.00724366	0.0196583	0.0232602	0.0117684	0.0206169	0.00778186	0.035303	0.00771948	0.0176621	0.00918464	0.00439784	0.01388605	0.02084776	0.02051935	0.0123754	0.583897	0.00494573	0.00915836	0.386639	0.00298432	21.50685	0.1313571	-4.276871	1	40.45256	0.3079583	9.49284e-05	0.0143726	0.272026	3.71351	0.19059	0.548932	1.03507	2.2254	0.285478	0.329097	0.128344	0.257082	0.1518765	0.8648945
16960	-3800.57	-3740.24	-60.3289	5.477854	0.14811	1.931488	0.0167512	0.0160781	0.0119817	0.0176182	0.0218266	0.00505003	0.0347005	0.0105257	0.0147837	0.00687232	0.00733931	0.0309615	0.0175174	0.00931377	0.0164184	0.0315802	0.0168642	0.0177119	0.00326324	0.00673777	0.0219628	0.0141444	0.0111129	0.0114004	0.0198703	0.0152772	0.0141157	0.0493189	0.0140931	0.0125901	0.0185074	0.014378	0.0123674	0.030245	0.0240962	0.0130211	0.0134757	0.0117187	0.021383	0.00621701	0.016499	0.0301458	0.01401137	0.02415927	0.02051935	0.00942895	0.574682	0.00631995	0.0107384	0.396426	0.00240463	21.50685	0.1313571	-4.267886	1	40.45256	0.3079583	4.7187e-05	0.0101505	0.236118	3.75368	0.284957	0.647525	1.06818	1.99934	0.28774	0.318682	0.11569	0.277888	0.1518765	0.8648945
16970	-3801.88	-3749.36	-52.5145	5.477854	0.2043021	3.413708	0.0168925	0.00787742	0.0178008	0.0136228	0.0217369	0.0100167	0.00825533	0.00995347	0.0135496	0.0131747	0.0083693	0.0032325	0.00872501	0.00343005	0.0110356	0.0269945	0.0139143	0.00488872	0.0145856	0.0101781	0.0110428	0.0158943	0.00811235	0.0133699	0.0172612	0.00553068	0.0243959	0.00985328	0.00601068	0.0168287	0.0082486	0.00558255	0.0113682	0.030245	0.0184595	0.00626622	0.0256629	0.0152703	0.0121779	0.00861531	0.00508457	0.0418207	0.01139919	0.0280862	0.02051935	0.0128885	0.595858	0.00955594	0.00725242	0.373897	0.000548614	21.50685	0.1313571	-4.474213	1	40.45256	0.3079583	0.000614324	0.0362937	0.394792	3.5683	0.418934	0.752135	1.08392	1.74502	0.294399	0.287079	0.133611	0.28491	0.1518765	0.8648945
16980	-3804.84	-3741.01	-63.8347	5.477854	0.1819114	3.745719	0.0169995	0.0108348	0.0127759	0.0309432	0.0287306	0.00905081	0.0151627	0.0168634	0.0216237	0.0178588	0.0152496	0.00648208	0.0154878	0.0374666	0.0131803	0.0384566	0.0197533	0.00787577	0.0108085	0.00809023	0.0104109	0.00966948	0.00492647	0.0201768	0.0166791	0.0231204	0.0138363	0.0316287	0.0166321	0.0116281	0.0266764	0.0182857	0.00920198	0.0236464	0.0116598	0.0286768	0.0284728	0.0176568	0.0263626	0.0129325	0.0194576	0.035187	0.01740918	0.02809471	0.02051935	0.0122207	0.563717	0.0129754	0.00649139	0.404285	0.000311267	21.50685	0.1313571	-4.050758	1	40.45256	0.3079583	0.000267303	0.024035	0.334831	3.64087	0.439823	0.76593	1.08435	1.7099	0.290163	0.293271	0.142986	0.27358	0.1518765	0.8648945
16990	-3797.76	-3744.83	-52.9291	5.477854	0.2047535	0.8197137	0.0241332	0.00582597	0.0127759	0.00964726	0.0143523	0.0131915	0.018695	0.0158114	0.0202621	0.0120981	0.0198868	0.0230523	0.0240808	0.0189865	0.0165363	0.0378748	0.0182184	0.0241892	0.00815973	0.0104601	0.0124021	0.00799371	0.00598581	0.00772647	0.016937	0.0108039	0.0117442	0.0256956	0.0135819	0.0100383	0.0178494	0.0134101	0.0132064	0.0201899	0.014397	0.0105565	0.010888	0.0175464	0.0106223	0.0137364	0.0249717	0.0391489	0.01411144	0.020974	0.02051935	0.012375	0.577469	0.00424496	0.0199952	0.385833	8.25596e-05	21.50685	0.1313571	-4.260769	1	40.45256	0.3079583	0.000623545	0.036562	0.39595	3.56686	0.0997462	0.414951	0.962271	2.52303	0.308225	0.278124	0.141294	0.272358	0.1518765	0.8648945
17000	-3806	-3740.71	-65.2941	5.477854	0.2201601	2.201819	0.027078	0.024005	0.0127759	0.0155747	0.0145273	0.010064	0.0103247	0.0177066	0.0336271	0.00910004	0.0233717	0.0403087	0.0188914	0.013502	0.0175863	0.0285469	0.0157467	0.0145404	0.00799179	0.00341691	0.0174888	0.0177794	0.00657734	0.0164984	0.0190345	0.00346599	0.0047372	0.0187208	0.00719568	0.00629498	0.010988	0.0128628	0.0104381	0.0266427	0.0207099	0.00641853	0.0362759	0.0092947	0.013439	0.0296778	0.016258	0.050587	0.01458996	0.03007664	0.02051935	0.0100792	0.498135	0.00978181	0.0183311	0.463305	0.000367734	21.50685	0.1313571	-4.227422	1	40.45256	0.3079583	0.00099948	0.046155	0.434204	3.51864	0.316232	0.674891	1.07431	1.93457	0.287391	0.294982	0.139567	0.278059	0.1518765	0.8648945
17010	-3799.34	-3740.52	-58.8276	5.477854	0.1785483	1.671169	0.0325393	0.00728845	0.0200446	0.00988093	0.0104661	0.0193672	0.0103247	0.0153354	0.00882906	0.0133516	0.00955869	0.010668	0.0218338	0.0447343	0.0133407	0.0229278	0.0123381	0.015834	0.00975589	0.00800062	0.0198189	0.0110741	0.00794027	0.0384393	0.00998148	0.00825021	0.00445954	0.0261494	0.0149982	0.021505	0.0269429	0.00469802	0.00854364	0.0238608	0.0099718	0.0317224	0.0186223	0.020687	0.0144714	0.0288183	0.00936435	0.016455	0.01450295	0.02978827	0.02051935	0.015205	0.535887	0.00454465	0.0185296	0.424784	0.00105036	21.50685	0.1313571	-4.233403	1	40.45256	0.3079583	0.00023167	0.0223883	0.325409	3.65197	0.250595	0.614772	1.05907	2.07556	0.28834	0.320733	0.131757	0.259171	0.1518765	0.8648945
17020	-3808.89	-3736.57	-72.3236	5.477854	0.1697626	9.529278	0.0276383	0.0355653	0.0413669	0.0395279	0.0184351	0.0248852	0.013494	0.0207	0.0106244	0.0133516	0.00501338	0.0195158	0.0258541	0.0128765	0.00909793	0.0427909	0.0147775	0.0154368	0.00768829	0.00858503	0.0231909	0.0100904	0.00796184	0.0257276	0.0144179	0.00735223	0.00659942	0.0369903	0.012019	0.0152342	0.0143101	0.0111625	0.0137265	0.0293326	0.00962918	0.0104287	0.00778146	0.0168842	0.0346512	0.0294648	0.00951237	0.00895537	0.01690177	0.02859469	0.02051935	0.00948094	0.554159	0.00696145	0.0160498	0.413077	0.000271949	21.50685	0.1313571	-4.080337	1	40.45256	0.3079583	0.000155206	0.0183507	0.300327	3.68117	0.623432	0.867137	1.0733	1.43613	0.296832	0.2956	0.133843	0.273725	0.1518765	0.8648945
17030	-3804.11	-3735.97	-68.1353	5.477854	0.1550301	1.978734	0.030768	0.00734792	0.0164841	0.00886407	0.0260237	0.0448053	0.00923005	0.0128014	0.0340015	0.0133511	0.0309964	0.0125425	0.00877798	0.0104218	0.00871651	0.0267406	0.0172294	0.00504661	0.0105738	0.00590048	0.0240254	0.0106756	0.00983322	0.0256976	0.015462	0.00906741	0.0068408	0.0426853	0.0200959	0.0121724	0.00352023	0.0183412	0.0150318	0.0256353	0.0171608	0.0183939	0.0411617	0.0260618	0.02316	0.0353761	0.0275793	0.00975312	0.01455813	0.02585037	0.02051935	0.0100489	0.536336	0.00840145	0.0153839	0.427149	0.00268133	21.50685	0.1313571	-4.229606	1	40.45256	0.3079583	7.1585e-05	0.0124902	0.256941	3.7305	0.290723	0.652733	1.06945	1.9871	0.293631	0.307245	0.123199	0.275926	0.1518765	0.8648945
17040	-3801.75	-3736.55	-65.2029	5.477854	0.1556457	3.979314	0.0136772	0.0176946	0.026469	0.0209373	0.00468566	0.0125548	0.0121351	0.0149616	0.0302086	0.00908259	0.0092035	0.0475635	0.0212291	0.0243369	0.0185181	0.0307304	0.0159671	0.0128071	0.0168602	0.00737337	0.0172227	0.00959188	0.0044928	0.0207045	0.0129533	0.0116628	0.0126052	0.0421706	0.00935562	0.0168034	0.0110445	0.014415	0.0107131	0.0216689	0.0194677	0.042289	0.0337656	0.0129836	0.0092927	0.020055	0.00970314	0.0155033	0.01318621	0.0312923	0.02051935	0.0124794	0.502799	0.00565782	0.012229	0.460326	0.00650844	21.50685	0.1313571	-4.328584	1	40.45256	0.3079583	7.41555e-05	0.0127113	0.258782	3.72843	0.453222	0.774491	1.0844	1.68788	0.293163	0.301617	0.139122	0.266099	0.1518765	0.8648945
17050	-3800.74	-3739.55	-61.1883	5.477854	0.2115572	2.59949	0.0256297	0.0197095	0.027627	0.0106951	0.00773739	0.00894022	0.0365122	0.00582862	0.0199949	0.00349381	0.0232494	0.0100135	0.0149126	0.0169919	0.0244225	0.0275615	0.020458	0.016959	0.0128347	0.00775439	0.0195357	0.00959188	0.0114201	0.0235762	0.00959307	0.00616545	0.00627599	0.0431902	0.0150222	0.0178723	0.0228771	0.00948788	0.0168412	0.0183862	0.0185562	0.015786	0.0090295	0.0106096	0.00507793	0.00575981	0.022546	0.0155708	0.01218242	0.02870221	0.02051935	0.0131612	0.498727	0.0108654	0.0153927	0.456076	0.00577696	21.50685	0.1313571	-4.407762	1	40.45256	0.3079583	0.000774545	0.0406976	0.413143	3.54539	0.355691	0.706628	1.07967	1.85801	0.285893	0.312981	0.122776	0.27835	0.1518765	0.8648945
17060	-3803.97	-3743.78	-60.1961	5.477854	0.2205988	3.023118	0.0133211	0.00995065	0.00632439	0.00870936	0.0274908	0.00703166	0.0178418	0.0132779	0.0134386	0.0140229	0.0103464	0.0168464	0.0169569	0.0207377	0.0187121	0.0210952	0.0172164	0.0105163	0.00390816	0.00551801	0.022566	0.0129815	0.0102433	0.0345121	0.0166128	0.0309007	0.022547	0.0216498	0.00676213	0.0124274	0.0305152	0.0055046	0.0112055	0.0270765	0.0170973	0.0286094	0.0311481	0.0136121	0.012498	0.0133267	0.00462982	0.0199071	0.01423619	0.02478757	0.02051935	0.00769985	0.52097	0.0124048	0.0160668	0.440556	0.00230247	21.50685	0.1313571	-4.251968	1	40.45256	0.3079583	0.00101202	0.0464396	0.435257	3.51729	0.391042	0.7328	1.08263	1.79353	0.286697	0.296993	0.134465	0.281846	0.1518765	0.8648945
17070	-3816.72	-3741.4	-75.318	5.477854	0.18342	0.8074014	0.0168259	0.0260986	0.034437	0.0102616	0.0603508	0.0169831	0.0238237	0.0272615	0.00565114	0.0116098	0.02649	0.0409119	0.041775	0.0103414	0.0516546	0.0320511	0.0245986	0.00573375	0.0106883	0.0138735	0.0207056	0.012631	0.0132207	0.017081	0.0140556	0.0130017	0.00800051	0.0436325	0.00874783	0.0113962	0.0215655	0.0177011	0.017714	0.0347547	0.0171585	0.0656268	0.00752967	0.0108476	0.0218657	0.00710805	0.0362538	0.0224939	0.01630928	0.02028904	0.02051935	0.0108692	0.484213	0.00275813	0.0206579	0.480039	0.00146333	21.50685	0.1313571	-4.116021	1	40.45256	0.3079583	0.000284534	0.0247913	0.339023	3.6359	0.0971327	0.410097	0.958985	2.53379	0.277904	0.322231	0.124663	0.275201	0.1518765	0.8648945
17080	-3827.4	-3740.97	-86.4302	5.477854	0.1606732	1.217454	0.0178554	0.047689	0.0590692	0.017967	0.0249924	0.0214047	0.064071	0.090149	0.0680674	0.0208799	0.02649	0.0133896	0.0441964	0.0296588	0.0219238	0.0349103	0.0169361	0.010527	0.0147653	0.00790505	0.026431	0.0132997	0.0137302	0.0701921	0.0134515	0.015244	0.0134782	0.0514283	0.0200383	0.0627694	0.0162339	0.00906307	0.017714	0.0227269	0.0171585	0.0276822	0.0313977	0.0356637	0.0198039	0.0232144	0.00410628	0.0144942	0.02243586	0.02769204	0.02051935	0.00951371	0.55301	0.00559804	0.0148203	0.41419	0.00286779	21.50685	0.1313571	-3.797095	1	40.45256	0.3079583	9.79165e-05	0.0145958	0.273733	3.71157	0.178202	0.533603	1.0284	2.25979	0.312835	0.302933	0.123507	0.260725	0.1518765	0.8648945
17090	-3815.94	-3745.68	-70.2569	5.477854	0.175273	1.402789	0.0267646	0.0320407	0.0198968	0.0144424	0.0264541	0.0221601	0.0371696	0.0555083	0.0148414	0.0131914	0.0123033	0.00941046	0.01172	0.0106096	0.00939293	0.018785	0.0171563	0.0257722	0.00995393	0.00847174	0.0311667	0.00994718	0.0170602	0.0187073	0.0270055	0.0208453	0.018136	0.0614071	0.0122113	0.019272	0.0108205	0.0242469	0.0152626	0.0379389	0.012057	0.0365111	0.0249719	0.0187947	0.0179055	0.0173158	0.0730873	0.0221691	0.01842789	0.02792867	0.02051935	0.00972287	0.478519	0.00458998	0.00795467	0.497246	0.0019675	21.50685	0.1313571	-3.99389	1	40.45256	0.3079583	0.000200475	0.0208376	0.316135	3.66283	0.209907	0.571533	1.04416	2.1744	0.294823	0.308514	0.130661	0.266003	0.1518765	0.8648945
17100	-3826.6	-3743.39	-83.2173	5.477854	0.1720391	0.9411631	0.042833	0.0253383	0.0274376	0.00405431	0.0309592	0.0355754	0.0652003	0.0186641	0.01581	0.0346975	0.00512147	0.0284709	0.0482119	0.0568136	0.0464994	0.0286822	0.0180513	0.0104335	0.0176244	0.0111817	0.0185861	0.0200521	0.0108704	0.0362502	0.00968703	0.00847781	0.0298862	0.0245661	0.00585579	0.0300998	0.0129861	0.0304429	0.0233562	0.0373607	0.0171508	0.0365736	0.0274924	0.0253129	0.00702924	0.0460109	0.0109776	0.0106466	0.02140223	0.02365983	0.02051935	0.0162717	0.469098	0.00246165	0.00468441	0.506963	0.000521431	21.50685	0.1313571	-3.84426	1	40.45256	0.3079583	0.00017286	0.0193593	0.306888	3.67358	0.12507	0.458323	0.989523	2.42708	0.300417	0.304757	0.121156	0.273671	0.1518765	0.8648945
17110	-3834.82	-3744.02	-90.7924	5.477854	0.1422804	2.150864	0.0294284	0.0270417	0.0188574	0.00681498	0.0172773	0.00455803	0.0289587	0.0560448	0.00694706	0.084731	0.0109783	0.0111987	0.0209359	0.0238253	0.110662	0.0349859	0.0269181	0.0351053	0.0179767	0.0108077	0.0201589	0.0161887	0.00748286	0.0675	0.0114887	0.0111997	0.0295927	0.034953	0.00707105	0.0197406	0.0105344	0.0281585	0.0326597	0.0471515	0.0190783	0.0267345	0.0943891	0.00897562	0.0198101	0.0181683	0.0185848	0.0174525	0.0238646	0.02985716	0.02051935	0.00914736	0.601155	0.0022203	0.00735755	0.37972	0.000399882	21.50685	0.1313571	-3.735359	1	40.45256	0.3079583	3.21849e-05	0.00838958	0.218435	3.77314	0.310642	0.670154	1.07334	1.94586	0.3082	0.295143	0.128699	0.267958	0.1518765	0.8648945
17120	-3813.17	-3742.8	-70.3653	5.477854	0.2360489	1.81062	0.0223076	0.0270417	0.0135564	0.0100834	0.0257702	0.00622221	0.0360587	0.0108387	0.0427738	0.0127597	0.0603028	0.0392342	0.0111067	0.00935091	0.0144032	0.032807	0.0203334	0.0295075	0.0135384	0.00795193	0.0200781	0.0154689	0.0122448	0.0173672	0.0140056	0.0118434	0.00959193	0.033973	0.00581008	0.0338491	0.00623646	0.0200024	0.0376315	0.0287402	0.0123351	0.0150823	0.0277682	0.0191069	0.0182536	0.0116528	0.0299625	0.0233787	0.01937028	0.02961328	0.02051935	0.0110701	0.520483	0.0182104	0.00745497	0.442584	0.000197108	21.50685	0.1313571	-3.944015	1	40.45256	0.3079583	0.00152407	0.0568164	0.471127	3.47053	0.26957	0.633236	1.06444	2.03276	0.285418	0.311791	0.11729	0.285501	0.1518765	0.8648945
17130	-3804.92	-3746.89	-58.0249	5.477854	0.2128391	1.792887	0.00693912	0.00500975	0.00967981	0.0109169	0.0114997	0.00848804	0.0160961	0.0343037	0.022803	0.00357184	0.013782	0.0138199	0.0111067	0.0123863	0.0062212	0.0261808	0.0200144	0.0276002	0.00836156	0.00579312	0.0181533	0.0210604	0.0132028	0.0214136	0.0156387	0.0245145	0.0156174	0.047974	0.0140959	0.0159394	0.0127039	0.0181062	0.00786721	0.0265155	0.00754738	0.0147344	0.0138445	0.0272681	0.0110338	0.0223326	0.0127332	0.00560707	0.01289214	0.02171119	0.02051935	0.00624871	0.428194	0.0205668	0.0230954	0.521811	8.4235e-05	21.50685	0.1313571	-4.351137	1	40.45256	0.3079583	0.000805592	0.0414952	0.416329	3.54137	0.267232	0.631013	1.06382	2.03793	0.289172	0.30583	0.140602	0.264396	0.1518765	0.8648945
17140	-3795.38	-3745.66	-49.7214	5.477854	0.1626551	1.445315	0.0109789	0.00380664	0.019003	0.00654726	0.00732263	0.00793561	0.0112692	0.00779469	0.00533795	0.00740288	0.00302732	0.00679474	0.0143167	0.0158545	0.00395132	0.0266966	0.0179002	0.0128609	0.0141849	0.00950782	0.0236762	0.00503189	0.0105857	0.0176617	0.0110229	0.0112474	0.0118744	0.0307089	0.0117482	0.0238681	0.00932769	0.0133507	0.0127146	0.0297936	0.0122508	0.0261499	0.010186	0.0120052	0.0207278	0.00695632	0.0121444	0.00983586	0.01238441	0.01622905	0.02051935	0.00594302	0.555214	0.0135205	0.0108488	0.414419	5.5019e-05	21.50685	0.1313571	-4.391317	1	40.45256	0.3079583	0.00010874	0.0153768	0.279582	3.70493	0.21675	0.579194	1.04704	2.15701	0.279432	0.300303	0.130954	0.289311	0.1518765	0.8648945
17150	-3806.52	-3739.51	-67.014	5.477854	0.1928953	1.909786	0.0267683	0.00729996	0.00868806	0.0120596	0.00791275	0.00824646	0.0309997	0.0151827	0.00847624	0.0142021	0.0180615	0.0152324	0.012677	0.0196104	0.0224089	0.036106	0.016106	0.0133149	0.0073969	0.00571345	0.0231079	0.00619323	0.0158834	0.0489702	0.0116816	0.0131439	0.0315781	0.0311641	0.00872604	0.015473	0.035359	0.0175066	0.0264413	0.0339025	0.0189698	0.0166751	0.0284366	0.0226997	0.039563	0.0166522	0.0147229	0.0082035	0.01371758	0.02427559	0.02051935	0.0106542	0.442399	0.0113447	0.00974621	0.525815	4.06778e-05	21.50685	0.1313571	-4.289077	1	40.45256	0.3079583	0.000411907	0.0297799	0.364862	3.60495	0.282263	0.645064	1.06756	2.00511	0.300145	0.293852	0.142318	0.263685	0.1518765	0.8648945
17160	-3814.88	-3741.61	-73.2714	5.477854	0.1924598	1.34514	0.0302839	0.0113018	0.0184745	0.0266347	0.0585024	0.0281546	0.0190984	0.00651536	0.0157877	0.0141417	0.0157807	0.0171627	0.0236212	0.00412353	0.00556372	0.0271137	0.0201267	0.00790904	0.00997374	0.00524254	0.0146737	0.0149968	0.0242285	0.108563	0.0125421	0.0068703	0.0239809	0.0503296	0.0127002	0.00880829	0.0159686	0.0206758	0.0383819	0.0308554	0.00679371	0.0241502	0.0100608	0.0107929	0.0152249	0.0204533	0.0198932	0.0105699	0.01533822	0.02298753	0.02051935	0.00823107	0.44476	0.00984725	0.00845528	0.52862	8.665e-05	21.50685	0.1313571	-4.177408	1	40.45256	0.3079583	0.000405287	0.0295419	0.363694	3.60636	0.200378	0.560572	1.03987	2.19918	0.309555	0.286608	0.133006	0.27083	0.1518765	0.8648945
17170	-3807.29	-3739.92	-67.372	5.477854	0.151367	0.8549088	0.00998054	0.00907866	0.0198924	0.0402795	0.00759923	0.0499979	0.0132179	0.00479557	0.0118825	0.0115699	0.00860932	0.0174405	0.0153492	0.0154342	0.0152866	0.0267243	0.0151651	0.0402527	0.0160457	0.00587989	0.0271579	0.0115426	0.00436608	0.0263926	0.0131606	0.00548135	0.00788956	0.0553048	0.0102049	0.0531488	0.0200572	0.0131744	0.0149058	0.0306779	0.0287577	0.0139148	0.0148928	0.0240964	0.0266407	0.0108641	0.0130396	0.0125958	0.0155089	0.02286644	0.02051935	0.00953345	0.442327	0.012161	0.00849387	0.524667	0.00281752	21.50685	0.1313571	-4.166341	1	40.45256	0.3079583	5.76871e-05	0.0112181	0.245946	3.74278	0.107178	0.428336	0.971081	2.49341	0.319237	0.292638	0.137334	0.250792	0.1518765	0.8648945
17180	-3802.41	-3739.01	-63.3928	5.477854	0.1888154	3.641627	0.0380758	0.0259202	0.0124776	0.0164803	0.0192105	0.0168556	0.00878222	0.00936034	0.0137914	0.0287335	0.00909992	0.0178777	0.00525209	0.0285967	0.0221899	0.0300939	0.0211409	0.0131496	0.00613575	0.00872546	0.0131466	0.00847644	0.00938959	0.0107754	0.0190986	0.0185117	0.0130548	0.0407416	0.00541997	0.02449	0.0141965	0.0311729	0.00797352	0.01954	0.0287577	0.00529677	0.0233923	0.0108653	0.0159281	0.00519768	0.0156904	0.0124383	0.01622287	0.0297304	0.02051935	0.0170377	0.489997	0.00739887	0.007766	0.473284	0.0045165	21.50685	0.1313571	-4.121333	1	40.45256	0.3079583	0.000352859	0.0275825	0.353842	3.61822	0.433522	0.761827	1.08426	1.72039	0.293854	0.282056	0.14087	0.283221	0.1518765	0.8648945
17190	-3811.53	-3742.37	-69.1571	5.477854	0.1721064	0.2472674	0.00662263	0.0551219	0.0146351	0.0339329	0.0115697	0.0211631	0.00944896	0.00689036	0.0201066	0.0575551	0.0166193	0.0205467	0.042046	0.015856	0.0133384	0.0329337	0.0201285	0.0173472	0.0108149	0.00440571	0.0138985	0.0120566	0.0130524	0.0417064	0.0115522	0.00393525	0.0112145	0.0427789	0.021481	0.0170414	0.0141965	0.00785944	0.0145788	0.0284858	0.00888637	0.0209682	0.00829245	0.026528	0.0267156	0.0138789	0.0245676	0.0160752	0.01807737	0.009383761	0.02051935	0.00837029	0.558734	0.019955	0.0109079	0.400341	0.00169272	21.50685	0.1313571	-4.013094	1	40.45256	0.3079583	0.000173403	0.0193895	0.307082	3.67336	0.00198684	0.0647238	0.495688	3.4376	0.306883	0.300666	0.138154	0.254296	0.1518765	0.8648945
17200	-3803.09	-3740.36	-62.7345	5.477854	0.2416923	2.918366	0.0210744	0.0189254	0.00608986	0.00417961	0.00843004	0.0164117	0.0216048	0.0465714	0.020158	0.0106378	0.0223874	0.0165805	0.013753	0.00823718	0.0198989	0.0385913	0.0176484	0.00780099	0.0118555	0.00958607	0.0159045	0.0109422	0.00505946	0.0147312	0.0107794	0.00974958	0.0158899	0.0323077	0.00481041	0.0226176	0.0166726	0.0119231	0.00892899	0.0333939	0.0115731	0.0182257	0.0323281	0.0235985	0.00765468	0.00356856	0.0251256	0.0107604	0.01384628	0.02387692	0.02051935	0.0148565	0.447678	0.0132793	0.00788837	0.515309	0.000989287	21.50685	0.1313571	-4.279738	1	40.45256	0.3079583	0.00174693	0.0607594	0.483635	3.45386	0.382846	0.726906	1.08208	1.80817	0.284791	0.304451	0.140756	0.270002	0.1518765	0.8648945
17210	-3804.95	-3746.46	-58.4823	5.477854	0.2106659	2.911974	0.00879233	0.0153096	0.00869105	0.0183415	0.0124288	0.0153706	0.0160455	0.023222	0.0205997	0.0100145	0.010832	0.00985178	0.00695746	0.0115005	0.00683366	0.0200749	0.019943	0.0263608	0.00839104	0.00595171	0.0198562	0.0147417	0.0100342	0.0203081	0.0132489	0.0113275	0.0185042	0.022126	0.00305468	0.0137853	0.0232099	0.0323067	0.0131006	0.034026	0.00927383	0.0118293	0.0107927	0.00618524	0.0427297	0.00827492	0.01311	0.0134046	0.01640846	0.02780667	0.02051935	0.0180249	0.430482	0.00635961	0.00696753	0.532345	0.00582105	21.50685	0.1313571	-4.109958	1	40.45256	0.3079583	0.000753453	0.0401463	0.410917	3.54818	0.382335	0.726535	1.08205	1.80908	0.29687	0.28488	0.117181	0.301068	0.1518765	0.8648945
17220	-3812.52	-3740.41	-72.1105	5.477854	0.1574086	0.7452332	0.00736382	0.010363	0.0253869	0.00413613	0.0198826	0.0106967	0.0310058	0.0153745	0.014388	0.00853063	0.00328115	0.0129395	0.0117528	0.0714779	0.0034488	0.0304224	0.0166915	0.0167768	0.00819924	0.00608829	0.0129419	0.00774741	0.00547274	0.0146484	0.0135597	0.0121825	0.0147495	0.0431641	0.0146825	0.02105	0.0146715	0.0158946	0.00575535	0.028981	0.0305299	0.0180193	0.00702314	0.0323958	0.00639032	0.0605171	0.0341413	0.0297064	0.01301727	0.01501509	0.02051935	0.00577999	0.52421	0.00815248	0.00847222	0.447196	0.00618966	21.50685	0.1313571	-4.341479	1	40.45256	0.3079583	8.19125e-05	0.0133562	0.264042	3.72252	0.0838646	0.384113	0.940543	2.59148	0.299322	0.310247	0.120897	0.269534	0.1518765	0.8648945
17230	-3806.56	-3740.98	-65.5857	5.477854	0.1749861	1.299304	0.0084067	0.0177959	0.0204938	0.0106889	0.0122088	0.00519677	0.0591764	0.0318394	0.0234197	0.0132567	0.0174757	0.024161	0.020574	0.032346	0.00795736	0.0379179	0.0165868	0.0116279	0.0076937	0.00650508	0.0120655	0.00936342	0.00975732	0.0315038	0.016445	0.0124119	0.023414	0.0286647	0.0165872	0.02105	0.0217369	0.0210243	0.00575535	0.0294979	0.0251587	0.00775623	0.0290111	0.0148379	0.0226575	0.0209631	0.00861949	0.0172246	0.01452228	0.02773306	0.02051935	0.0123259	0.590764	0.00122962	0.0167202	0.366081	0.0128792	21.50685	0.1313571	-4.232071	1	40.45256	0.3079583	0.000197901	0.0207043	0.315318	3.66378	0.19259	0.551343	1.03609	2.21998	0.300398	0.306363	0.133416	0.259823	0.1518765	0.8648945
17240	-3808.7	-3742.39	-66.3112	5.477854	0.2057598	3.781544	0.0328009	0.00495567	0.00965416	0.0188805	0.0230956	0.00990016	0.0114644	0.00962927	0.00716569	0.0132567	0.0344789	0.00452382	0.0158694	0.0195921	0.0254966	0.0263393	0.029371	0.0499381	0.0111443	0.0129677	0.019368	0.0101718	0.0122768	0.0147894	0.0208175	0.0161156	0.0113458	0.0278859	0.0170916	0.0310767	0.0106443	0.0119591	0.00797082	0.0304941	0.0066939	0.0110785	0.0132404	0.0412128	0.0122372	0.00820371	0.0387964	0.0139525	0.01610839	0.02864717	0.02051935	0.0149844	0.559134	0.00316758	0.00852122	0.410857	0.00333564	21.50685	0.1313571	-4.128415	1	40.45256	0.3079583	0.000644453	0.037163	0.398522	3.56367	0.441943	0.767299	1.08437	1.70639	0.291325	0.315038	0.121941	0.271696	0.1518765	0.8648945
